════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 下午5:20:31
  結束時間: 2026/1/16 下午5:30:35
  模擬時長: 10.1 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 10 期
  總下注筆數: 1321 筆
  總下注金額: $1,923,500
  系統總損益: $-420,240

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01161042  13     31筆   $   54600  $   23240
  01161043  33    135筆   $  208000  $  -10920
  01161044  31    130筆   $  178500  $   37020
  01161045  21    172筆   $  237100  $ -152220
  01161046  26    188筆   $  256400  $   22920
  01161047  39    135筆   $  197700  $ -310580
  01161048  20    105筆   $  150000  $   35360
  01161049  08    108筆   $  154600  $   24720
  01161050  20    135筆   $  184300  $ -146380
  01161051  31    118筆   $  169600  $   56600

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家030     53筆   $   57600  14/38      +$178800
  玩家018     45筆   $   70600  10/32      +$166280
  玩家025     39筆   $   54900  9/27      +$141880
  玩家022     39筆   $   53900  10/28      +$140020
  玩家015     47筆   $   45200  10/33       +$70600
  玩家013     42筆   $   71100  9/32       +$36880
  玩家017     47筆   $   63500  15/29       +$22640
  玩家023     45筆   $   66900  18/24       +$13800
  玩家009     41筆   $   68500  10/30       +$10700
  玩家006     34筆   $   50200  12/20        +$6040
  玩家026     42筆   $   63200  7/32         -$200
  玩家005     38筆   $   64500  11/27        -$2220
  玩家004     45筆   $  100900  13/29        -$2700
  玩家020     38筆   $   64400  11/25        -$5240
  玩家016     49筆   $   64900  15/31        -$7600
  玩家027     40筆   $   54700  13/25       -$10600
  玩家001     46筆   $   57400  13/31       -$11900
  玩家021     42筆   $   89700  15/25       -$13100
  玩家029     49筆   $   68700  11/36       -$13500
  玩家008     44筆   $   54200  12/28       -$15360
  玩家019     46筆   $   58700  13/32       -$20940
  玩家010     45筆   $   54700  7/35       -$21860
  玩家014     46筆   $   53100  12/33       -$22720
  玩家024     51筆   $   73400  9/38       -$24520
  玩家012     46筆   $   75200  11/33       -$26900
  玩家007     41筆   $   55800  8/32       -$28320
  玩家011     40筆   $   64100  8/30       -$29700
  玩家002     46筆   $   69600  11/33       -$31800
  玩家028     48筆   $   64600  9/37       -$36720
  玩家003     47筆   $   69300  12/34       -$41500

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  下午5:23:24  01161044  玩家013     單  $  500  中獎     +$500
  下午5:23:24  01161044  玩家010     藍  $  200  中獎  +$359.99999999999994
  下午5:23:24  01161044  玩家011    36  $  200  未中     -$200
  下午5:23:24  01161044  玩家008    10  $  100  未中     -$100
  下午5:23:25  01161044  玩家029    05  $  100  未中     -$100
  下午5:23:25  01161044  玩家028     藍  $  500  中獎  +$899.9999999999999
  下午5:23:26  01161044  玩家002     單  $ 2000  中獎    +$2000
  下午5:23:27  01161044  玩家020     藍  $  200  中獎  +$359.99999999999994
  下午5:23:27  01161044  玩家005     小  $ 1000  未中    -$1000
  下午5:23:27  01161044  玩家021     小  $ 2000  未中    -$2000
  下午5:23:27  01161044  玩家024     小  $  100  未中     -$100
  下午5:23:27  01161044  玩家013     小  $ 5000  未中    -$5000
  下午5:23:28  01161044  玩家028    28  $ 5000  未中    -$5000
  下午5:23:28  01161044  玩家002    04  $  100  未中     -$100
  下午5:23:28  01161044  玩家027     藍  $ 5000  中獎    +$9000
  下午5:23:28  01161044  玩家022    07  $ 2000  未中    -$2000
  下午5:23:28  01161044  玩家014     綠  $  100  未中     -$100
  下午5:23:29  01161044  玩家011     雙  $ 1000  未中    -$1000
  下午5:23:29  01161044  玩家011     雙  $ 1000  未中    -$1000
  下午5:23:29  01161044  玩家007     小  $  500  未中     -$500
  下午5:23:29  01161044  玩家005    12  $ 1000  未中    -$1000
  下午5:23:29  01161044  玩家012     單  $  100  中獎     +$100
  下午5:23:30  01161044  玩家019     單  $  100  中獎     +$100
  下午5:23:30  01161044  玩家020     單  $ 2000  中獎    +$2000
  下午5:23:30  01161044  玩家022     紅  $ 1000  未中    -$1000
  下午5:23:30  01161044  玩家007     單  $ 2000  中獎    +$2000
  下午5:23:30  01161044  玩家019     單  $  500  中獎     +$500
  下午5:23:31  01161044  玩家029     綠  $  500  未中     -$500
  下午5:23:31  01161044  玩家011    32  $ 5000  未中    -$5000
  下午5:23:31  01161044  玩家030     小  $  200  未中     -$200
  下午5:23:31  01161044  玩家023    28  $  200  未中     -$200
  下午5:23:32  01161044  玩家023     單  $  200  中獎     +$200
  下午5:23:32  01161044  玩家002    17  $ 2000  未中    -$2000
  下午5:23:32  01161044  玩家004    20  $  200  未中     -$200
  下午5:23:32  01161044  玩家001     單  $ 5000  中獎    +$5000
  下午5:23:33  01161044  玩家017    21  $ 1000  中獎   +$35000
  下午5:23:33  01161044  玩家025    08  $ 1000  未中    -$1000
  下午5:23:33  01161044  玩家012     綠  $ 2000  未中    -$2000
  下午5:23:34  01161044  玩家020     小  $  100  未中     -$100
  下午5:23:34  01161044  玩家014    19  $ 1000  未中    -$1000
  下午5:23:34  01161044  玩家014    31  $ 5000  未中    -$5000
  下午5:23:34  01161044  玩家028     紅  $  200  未中     -$200
  下午5:23:34  01161044  玩家030    06  $ 1000  未中    -$1000
  下午5:23:35  01161044  玩家011     小  $  500  未中     -$500
  下午5:23:35  01161044  玩家027     單  $  200  中獎     +$200
  下午5:23:35  01161044  玩家013    35  $  100  未中     -$100
  下午5:23:35  01161044  玩家029    38  $  200  未中     -$200
  下午5:23:35  01161044  玩家024     綠  $ 2000  未中    -$2000
  下午5:23:35  01161044  玩家003     紅  $  100  未中     -$100
  下午5:23:36  01161044  玩家020     雙  $  100  未中     -$100
  下午5:23:36  01161044  玩家028    24  $ 2000  未中    -$2000
  下午5:23:36  01161044  玩家004     雙  $  200  未中     -$200
  下午5:23:36  01161044  玩家021     大  $ 2000  中獎    +$2000
  下午5:23:36  01161044  玩家019     紅  $  200  未中     -$200
  下午5:23:36  01161044  玩家009    28  $  200  未中     -$200
  下午5:23:37  01161044  玩家012    17  $ 1000  未中    -$1000
  下午5:23:37  01161044  玩家014    36  $ 2000  未中    -$2000
  下午5:23:37  01161044  玩家014    10  $  500  未中     -$500
  下午5:23:38  01161044  玩家017     綠  $  500  未中     -$500
  下午5:23:38  01161044  玩家019    18  $  100  未中     -$100
  下午5:23:38  01161044  玩家012     大  $ 2000  中獎    +$2000
  下午5:23:38  01161044  玩家001     小  $ 2000  未中    -$2000
  下午5:23:38  01161044  玩家012    19  $  100  未中     -$100
  下午5:23:38  01161044  玩家029     紅  $  200  未中     -$200
  下午5:23:39  01161044  玩家002     紅  $  100  未中     -$100
  下午5:23:39  01161044  玩家024    16  $  200  未中     -$200
  下午5:23:39  01161044  玩家011     單  $ 2000  中獎    +$2000
  下午5:23:39  01161044  玩家015     小  $  200  未中     -$200
  下午5:23:39  01161044  玩家020    27  $ 5000  未中    -$5000
  下午5:23:40  01161044  玩家026     雙  $ 1000  未中    -$1000
  下午5:23:40  01161044  玩家019     大  $ 2000  中獎    +$2000
  下午5:23:40  01161044  玩家023    32  $ 5000  未中    -$5000
  下午5:23:40  01161044  玩家028     綠  $ 2000  未中    -$2000
  下午5:23:40  01161044  玩家002     單  $  100  中獎     +$100
  下午5:23:40  01161044  玩家016     大  $ 2000  中獎    +$2000
  下午5:23:41  01161044  玩家012    28  $  100  未中     -$100
  下午5:23:41  01161044  玩家019     小  $  200  未中     -$200
  下午5:23:41  01161044  玩家006     單  $ 1000  中獎    +$1000
  下午5:23:41  01161044  玩家009     小  $ 1000  未中    -$1000
  下午5:23:41  01161044  玩家020     藍  $ 2000  中獎  +$3599.9999999999995
  下午5:23:41  01161044  玩家007     小  $  500  未中     -$500
  下午5:23:42  01161044  玩家023    02  $ 2000  未中    -$2000
  下午5:23:42  01161044  玩家007    15  $  100  未中     -$100
  下午5:23:42  01161044  玩家011     大  $ 5000  中獎    +$5000
  下午5:23:42  01161044  玩家017    01  $ 2000  未中    -$2000
  下午5:23:42  01161044  玩家026    23  $  200  未中     -$200
  下午5:23:42  01161044  玩家008    17  $  500  未中     -$500
  下午5:23:42  01161044  玩家008     綠  $  100  未中     -$100
  下午5:23:42  01161044  玩家017     紅  $  200  未中     -$200
  下午5:23:43  01161044  玩家021     紅  $  200  未中     -$200
  下午5:23:43  01161044  玩家001    33  $ 2000  未中    -$2000
  下午5:23:43  01161044  玩家030     大  $ 1000  中獎    +$1000
  下午5:23:44  01161044  玩家021     紅  $ 5000  未中    -$5000
  下午5:23:44  01161044  玩家007     紅  $  100  未中     -$100
  下午5:23:44  01161044  玩家029    16  $ 2000  未中    -$2000
  下午5:23:45  01161044  玩家008    20  $  100  未中     -$100
  下午5:23:45  01161044  玩家015    21  $  500  中獎   +$17500
  下午5:23:45  01161044  玩家009    21  $ 1000  中獎   +$35000
  下午5:23:45  01161044  玩家004    14  $ 5000  未中    -$5000
  下午5:23:45  01161044  玩家024     綠  $ 1000  未中    -$1000
  下午5:23:46  01161044  玩家014     雙  $ 5000  未中    -$5000
  下午5:23:46  01161044  玩家003     紅  $ 2000  未中    -$2000
  下午5:23:46  01161044  玩家006     大  $  200  中獎     +$200
  下午5:23:46  01161044  玩家019     小  $  200  未中     -$200
  下午5:23:46  01161044  玩家012     大  $  100  中獎     +$100
  下午5:23:47  01161044  玩家024    38  $ 1000  未中    -$1000
  下午5:23:47  01161044  玩家030     小  $  100  未中     -$100
  下午5:23:47  01161044  玩家018     小  $ 5000  未中    -$5000
  下午5:23:47  01161044  玩家011    26  $  100  未中     -$100
  下午5:23:47  01161044  玩家029    06  $  200  未中     -$200
  下午5:23:48  01161044  玩家015     雙  $  500  未中     -$500
  下午5:23:48  01161044  玩家017     紅  $  500  未中     -$500
  下午5:23:48  01161044  玩家007    37  $ 5000  未中    -$5000
  下午5:23:49  01161044  玩家015    16  $  200  未中     -$200
  下午5:23:49  01161044  玩家001    09  $ 2000  未中    -$2000
  下午5:23:49  01161044  玩家008     雙  $ 2000  未中    -$2000
  下午5:23:49  01161044  玩家028     大  $ 1000  中獎    +$1000
  下午5:23:50  01161044  玩家014     藍  $  500  中獎  +$899.9999999999999
  下午5:23:50  01161044  玩家028     小  $ 2000  未中    -$2000
  下午5:23:50  01161044  玩家016     小  $ 1000  未中    -$1000
  下午5:23:50  01161044  玩家029    22  $ 5000  未中    -$5000
  下午5:23:51  01161044  玩家011    37  $  100  未中     -$100
  下午5:23:51  01161044  玩家007     小  $ 2000  未中    -$2000
  下午5:23:51  01161044  玩家023     綠  $  500  未中     -$500
  下午5:23:51  01161044  玩家004     藍  $ 5000  中獎    +$9000
  下午5:23:52  01161044  玩家010    39  $  100  未中     -$100
  下午5:23:52  01161044  玩家021     單  $  100  中獎     +$100
  下午5:24:13  01161045  玩家020    22  $  100  未中     -$100
  下午5:24:14  01161045  玩家017     單  $ 1000  未中    -$1000
  下午5:24:14  01161045  玩家003     雙  $  100  中獎     +$100
  下午5:24:15  01161045  玩家019    19  $ 2000  未中    -$2000
  下午5:24:15  01161045  玩家005    17  $  500  未中     -$500
  下午5:24:15  01161045  玩家027     雙  $  200  中獎     +$200
  下午5:24:16  01161045  玩家014     藍  $  200  未中     -$200
  下午5:24:16  01161045  玩家014     單  $ 2000  未中    -$2000
  下午5:24:16  01161045  玩家029    39  $ 5000  未中    -$5000
  下午5:24:16  01161045  玩家009     雙  $  100  中獎     +$100
  下午5:24:16  01161045  玩家016    13  $  500  未中     -$500
  下午5:24:16  01161045  玩家020     小  $  100  未中     -$100
  下午5:24:17  01161045  玩家025     藍  $ 5000  未中    -$5000
  下午5:24:17  01161045  玩家009     綠  $  200  未中     -$200
  下午5:24:17  01161045  玩家024    39  $  100  未中     -$100
  下午5:24:17  01161045  玩家010     綠  $  100  未中     -$100
  下午5:24:17  01161045  玩家002     小  $ 1000  未中    -$1000
  下午5:24:17  01161045  玩家008     小  $  200  未中     -$200
  下午5:24:17  01161045  玩家006     小  $  200  未中     -$200
  下午5:24:18  01161045  玩家029     單  $  500  未中     -$500
  下午5:24:18  01161045  玩家011    24  $ 1000  未中    -$1000
  下午5:24:18  01161045  玩家007    32  $  500  未中     -$500
  下午5:24:18  01161045  玩家001    35  $ 1000  未中    -$1000
  下午5:24:18  01161045  玩家014     雙  $  500  中獎     +$500
  下午5:24:19  01161045  玩家022     大  $ 1000  中獎    +$1000
  下午5:24:19  01161045  玩家019    16  $  500  未中     -$500
  下午5:24:19  01161045  玩家018    21  $  200  未中     -$200
  下午5:24:19  01161045  玩家030    29  $  200  未中     -$200
  下午5:24:19  01161045  玩家030    31  $  200  未中     -$200
  下午5:24:20  01161045  玩家017    02  $  200  未中     -$200
  下午5:24:20  01161045  玩家003     小  $  100  未中     -$100
  下午5:24:20  01161045  玩家023     紅  $ 2000  中獎  +$3599.9999999999995
  下午5:24:20  01161045  玩家021     紅  $ 5000  中獎    +$9000
  下午5:24:21  01161045  玩家026    33  $  100  未中     -$100
  下午5:24:21  01161045  玩家024     綠  $  100  未中     -$100
  下午5:24:22  01161045  玩家013     小  $ 5000  未中    -$5000
  下午5:24:22  01161045  玩家029     大  $ 2000  中獎    +$2000
  下午5:24:22  01161045  玩家007     紅  $ 1000  中獎  +$1799.9999999999998
  下午5:24:22  01161045  玩家020     大  $  200  中獎     +$200
  下午5:24:22  01161045  玩家027     單  $  100  未中     -$100
  下午5:24:22  01161045  玩家017     雙  $ 1000  中獎    +$1000
  下午5:24:23  01161045  玩家009    10  $ 5000  未中    -$5000
  下午5:24:23  01161045  玩家015    13  $  200  未中     -$200
  下午5:24:23  01161045  玩家014    06  $  500  未中     -$500
  下午5:24:23  01161045  玩家016    26  $  200  中獎    +$7000
  下午5:24:23  01161045  玩家007    14  $ 2000  未中    -$2000
  下午5:24:24  01161045  玩家030     大  $  200  中獎     +$200
  下午5:24:24  01161045  玩家004    19  $ 1000  未中    -$1000
  下午5:24:24  01161045  玩家023     紅  $  500  中獎  +$899.9999999999999
  下午5:24:24  01161045  玩家027     雙  $  100  中獎     +$100
  下午5:24:25  01161045  玩家018     雙  $  100  中獎     +$100
  下午5:24:25  01161045  玩家014     雙  $  100  中獎     +$100
  下午5:24:25  01161045  玩家021    21  $ 5000  未中    -$5000
  下午5:24:25  01161045  玩家025    29  $  200  未中     -$200
  下午5:24:26  01161045  玩家007     綠  $ 1000  未中    -$1000
  下午5:24:26  01161045  玩家015     藍  $ 2000  未中    -$2000
  下午5:24:26  01161045  玩家008    14  $ 1000  未中    -$1000
  下午5:24:27  01161045  玩家006    34  $  100  未中     -$100
  下午5:24:27  01161045  玩家001    25  $ 2000  未中    -$2000
  下午5:24:27  01161045  玩家004     紅  $ 1000  中獎  +$1799.9999999999998
  下午5:24:27  01161045  玩家004     大  $ 5000  中獎    +$5000
  下午5:24:27  01161045  玩家003    24  $  200  未中     -$200
  下午5:24:27  01161045  玩家014     藍  $  100  未中     -$100
  下午5:24:27  01161045  玩家015     雙  $ 5000  中獎    +$5000
  下午5:24:27  01161045  玩家021     雙  $ 5000  中獎    +$5000
  下午5:24:28  01161045  玩家027     大  $ 2000  中獎    +$2000
  下午5:24:28  01161045  玩家011     大  $ 2000  中獎    +$2000
  下午5:24:28  01161045  玩家010    14  $ 1000  未中    -$1000
  下午5:24:28  01161045  玩家023     單  $  200  未中     -$200
  下午5:24:28  01161045  玩家020    21  $ 2000  未中    -$2000
  下午5:24:28  01161045  玩家013     紅  $  100  中獎  +$179.99999999999997
  下午5:24:29  01161045  玩家001     紅  $  100  中獎  +$179.99999999999997
  下午5:24:29  01161045  玩家028     藍  $  500  未中     -$500
  下午5:24:29  01161045  玩家010     單  $ 5000  未中    -$5000
  下午5:24:29  01161045  玩家024    27  $  500  未中     -$500
  下午5:24:29  01161045  玩家011     小  $  500  未中     -$500
  下午5:24:29  01161045  玩家014     綠  $ 2000  未中    -$2000
  下午5:24:30  01161045  玩家011     大  $  100  中獎     +$100
  下午5:24:30  01161045  玩家003    17  $ 1000  未中    -$1000
  下午5:24:30  01161045  玩家023     小  $  200  未中     -$200
  下午5:24:30  01161045  玩家018     小  $ 5000  未中    -$5000
  下午5:24:30  01161045  玩家009    32  $ 1000  未中    -$1000
  下午5:24:30  01161045  玩家021     雙  $  100  中獎     +$100
  下午5:24:30  01161045  玩家016    10  $ 1000  未中    -$1000
  下午5:24:31  01161045  玩家004     藍  $ 2000  未中    -$2000
  下午5:24:31  01161045  玩家024     單  $  200  未中     -$200
  下午5:24:31  01161045  玩家009    08  $  100  未中     -$100
  下午5:24:31  01161045  玩家027     大  $ 1000  中獎    +$1000
  下午5:24:31  01161045  玩家030     單  $ 1000  未中    -$1000
  下午5:24:31  01161045  玩家030    30  $  200  未中     -$200
  下午5:24:31  01161045  玩家018     雙  $  200  中獎     +$200
  下午5:24:31  01161045  玩家030    16  $  100  未中     -$100
  下午5:24:32  01161045  玩家006     雙  $ 1000  中獎    +$1000
  下午5:24:32  01161045  玩家014     綠  $ 2000  未中    -$2000
  下午5:24:32  01161045  玩家025     小  $  100  未中     -$100
  下午5:24:32  01161045  玩家009    38  $ 2000  未中    -$2000
  下午5:24:32  01161045  玩家028     大  $  100  中獎     +$100
  下午5:24:32  01161045  玩家015    16  $ 2000  未中    -$2000
  下午5:24:32  01161045  玩家004     雙  $  100  中獎     +$100
  下午5:24:33  01161045  玩家028    08  $  100  未中     -$100
  下午5:24:33  01161045  玩家014    35  $  100  未中     -$100
  下午5:24:33  01161045  玩家005     雙  $ 5000  中獎    +$5000
  下午5:24:33  01161045  玩家017     雙  $ 5000  中獎    +$5000
  下午5:24:34  01161045  玩家010    35  $ 1000  未中    -$1000
  下午5:24:34  01161045  玩家012    24  $  100  未中     -$100
  下午5:24:34  01161045  玩家019    35  $ 5000  未中    -$5000
  下午5:24:35  01161045  玩家021     雙  $ 1000  中獎    +$1000
  下午5:24:35  01161045  玩家026     小  $  100  未中     -$100
  下午5:24:35  01161045  玩家006    35  $ 5000  未中    -$5000
  下午5:24:35  01161045  玩家008     紅  $ 5000  中獎    +$9000
  下午5:24:35  01161045  玩家027     小  $  200  未中     -$200
  下午5:24:36  01161045  玩家017     紅  $  200  中獎  +$359.99999999999994
  下午5:24:36  01161045  玩家015    01  $ 2000  未中    -$2000
  下午5:24:36  01161045  玩家022    33  $  100  未中     -$100
  下午5:24:36  01161045  玩家019     大  $  100  中獎     +$100
  下午5:24:36  01161045  玩家008     單  $  100  未中     -$100
  下午5:24:37  01161045  玩家009     小  $ 2000  未中    -$2000
  下午5:24:37  01161045  玩家014     綠  $ 2000  未中    -$2000
  下午5:24:37  01161045  玩家015     大  $  100  中獎     +$100
  下午5:24:38  01161045  玩家028    18  $ 1000  未中    -$1000
  下午5:24:38  01161045  玩家026     單  $  100  未中     -$100
  下午5:24:38  01161045  玩家018     小  $  500  未中     -$500
  下午5:24:39  01161045  玩家022     綠  $  100  未中     -$100
  下午5:24:39  01161045  玩家008    24  $  200  未中     -$200
  下午5:24:39  01161045  玩家021    11  $  100  未中     -$100
  下午5:24:39  01161045  玩家019     單  $  100  未中     -$100
  下午5:24:39  01161045  玩家011    13  $  500  未中     -$500
  下午5:24:39  01161045  玩家030     綠  $ 5000  未中    -$5000
  下午5:24:40  01161045  玩家010     紅  $ 1000  中獎  +$1799.9999999999998
  下午5:24:40  01161045  玩家030     大  $ 1000  中獎    +$1000
  下午5:24:40  01161045  玩家018    26  $ 1000  中獎   +$35000
  下午5:24:40  01161045  玩家003     綠  $  100  未中     -$100
  下午5:24:40  01161045  玩家001     小  $  200  未中     -$200
  下午5:24:40  01161045  玩家025     大  $  200  中獎     +$200
  下午5:24:40  01161045  玩家007     藍  $ 1000  未中    -$1000
  下午5:24:40  01161045  玩家025     雙  $  500  中獎     +$500
  下午5:24:41  01161045  玩家010    31  $  200  未中     -$200
  下午5:24:41  01161045  玩家002     小  $  100  未中     -$100
  下午5:24:41  01161045  玩家026     小  $ 5000  未中    -$5000
  下午5:24:41  01161045  玩家014     單  $  100  未中     -$100
  下午5:24:42  01161045  玩家001     綠  $  500  未中     -$500
  下午5:24:42  01161045  玩家021     綠  $ 2000  未中    -$2000
  下午5:24:42  01161045  玩家021     大  $ 2000  中獎    +$2000
  下午5:24:42  01161045  玩家020    35  $  500  未中     -$500
  下午5:24:42  01161045  玩家016    15  $  200  未中     -$200
  下午5:24:43  01161045  玩家015     小  $  200  未中     -$200
  下午5:24:43  01161045  玩家009    02  $  200  未中     -$200
  下午5:24:43  01161045  玩家020     雙  $ 5000  中獎    +$5000
  下午5:24:43  01161045  玩家022     紅  $  200  中獎  +$359.99999999999994
  下午5:24:43  01161045  玩家024     大  $ 5000  中獎    +$5000
  下午5:24:43  01161045  玩家008    17  $  100  未中     -$100
  下午5:24:44  01161045  玩家012     綠  $ 2000  未中    -$2000
  下午5:24:44  01161045  玩家001     小  $  200  未中     -$200
  下午5:24:44  01161045  玩家027    05  $ 5000  未中    -$5000
  下午5:24:44  01161045  玩家023    30  $ 2000  未中    -$2000
  下午5:24:44  01161045  玩家003     大  $  200  中獎     +$200
  下午5:24:45  01161045  玩家002     大  $ 5000  中獎    +$5000
  下午5:24:45  01161045  玩家016     紅  $ 1000  中獎  +$1799.9999999999998
  下午5:24:45  01161045  玩家013    28  $ 2000  未中    -$2000
  下午5:24:45  01161045  玩家022     大  $  200  中獎     +$200
  下午5:24:45  01161045  玩家014    36  $  100  未中     -$100
  下午5:24:46  01161045  玩家002    15  $  100  未中     -$100
  下午5:24:46  01161045  玩家005     大  $ 5000  中獎    +$5000
  下午5:24:46  01161045  玩家025     大  $  500  中獎     +$500
  下午5:24:47  01161045  玩家023     紅  $  500  中獎  +$899.9999999999999
  下午5:24:47  01161045  玩家019    25  $  100  未中     -$100
  下午5:24:47  01161045  玩家020     小  $ 2000  未中    -$2000
  下午5:24:47  01161045  玩家027     綠  $ 2000  未中    -$2000
  下午5:24:48  01161045  玩家015     大  $ 2000  中獎    +$2000
  下午5:24:48  01161045  玩家003     小  $ 5000  未中    -$5000
  下午5:24:48  01161045  玩家027    22  $ 5000  未中    -$5000
  下午5:24:48  01161045  玩家016    23  $  500  未中     -$500
  下午5:24:49  01161045  玩家026     小  $  100  未中     -$100
  下午5:24:49  01161045  玩家024    10  $ 5000  未中    -$5000
  下午5:24:49  01161045  玩家016    31  $  100  未中     -$100
  下午5:24:49  01161045  玩家004    29  $ 5000  未中    -$5000
  下午5:24:49  01161045  玩家012    30  $ 5000  未中    -$5000
  下午5:24:49  01161045  玩家003    05  $  200  未中     -$200
  下午5:24:50  01161045  玩家023     藍  $ 1000  未中    -$1000
  下午5:24:50  01161045  玩家001     雙  $ 5000  中獎    +$5000
  下午5:24:50  01161045  玩家027     雙  $  200  中獎     +$200
  下午5:24:51  01161045  玩家023    28  $  100  未中     -$100
  下午5:24:51  01161045  玩家026     綠  $ 5000  未中    -$5000
  下午5:24:51  01161045  玩家022     綠  $ 2000  未中    -$2000
  下午5:24:52  01161045  玩家005     雙  $  100  中獎     +$100
  下午5:24:52  01161045  玩家012    03  $ 2000  未中    -$2000
  下午5:24:52  01161045  玩家030     大  $  200  中獎     +$200
  下午5:24:52  01161045  玩家018     小  $ 2000  未中    -$2000
  下午5:25:14  01161046  玩家018    01  $ 2000  未中    -$2000
  下午5:25:14  01161046  玩家011    28  $  100  未中     -$100
  下午5:25:15  01161046  玩家012     小  $ 5000  未中    -$5000
  下午5:25:15  01161046  玩家029    02  $  100  未中     -$100
  下午5:25:16  01161046  玩家026     大  $ 2000  中獎    +$2000
  下午5:25:16  01161046  玩家002     綠  $ 5000  未中    -$5000
  下午5:25:17  01161046  玩家029     紅  $  500  未中     -$500
  下午5:25:17  01161046  玩家018    08  $  500  未中     -$500
  下午5:25:17  01161046  玩家012    04  $ 5000  未中    -$5000
  下午5:25:18  01161046  玩家003    02  $ 5000  未中    -$5000
  下午5:25:18  01161046  玩家006     雙  $ 5000  未中    -$5000
  下午5:25:18  01161046  玩家022     雙  $ 5000  未中    -$5000
  下午5:25:18  01161046  玩家005     小  $ 1000  未中    -$1000
  下午5:25:18  01161046  玩家015    25  $ 1000  未中    -$1000
  下午5:25:18  01161046  玩家020     小  $  200  未中     -$200
  下午5:25:19  01161046  玩家019     雙  $  200  未中     -$200
  下午5:25:19  01161046  玩家002     小  $  200  未中     -$200
  下午5:25:19  01161046  玩家030     小  $ 1000  未中    -$1000
  下午5:25:19  01161046  玩家017    22  $ 5000  未中    -$5000
  下午5:25:19  01161046  玩家005     雙  $  100  未中     -$100
  下午5:25:20  01161046  玩家008     雙  $  100  未中     -$100
  下午5:25:20  01161046  玩家007     單  $  100  中獎     +$100
  下午5:25:20  01161046  玩家030    24  $  500  未中     -$500
  下午5:25:21  01161046  玩家026     小  $  200  未中     -$200
  下午5:25:21  01161046  玩家002    27  $ 1000  未中    -$1000
  下午5:25:21  01161046  玩家030     小  $  200  未中     -$200
  下午5:25:21  01161046  玩家005     單  $ 1000  中獎    +$1000
  下午5:25:22  01161046  玩家002     大  $  100  中獎     +$100
  下午5:25:22  01161046  玩家026    25  $  200  未中     -$200
  下午5:25:22  01161046  玩家009    16  $ 2000  未中    -$2000
  下午5:25:22  01161046  玩家025     雙  $  100  未中     -$100
  下午5:25:22  01161046  玩家017    08  $ 1000  未中    -$1000
  下午5:25:22  01161046  玩家020     綠  $ 1000  未中    -$1000
  下午5:25:22  01161046  玩家030    32  $  100  未中     -$100
  下午5:25:23  01161046  玩家018     雙  $ 2000  未中    -$2000
  下午5:25:23  01161046  玩家030    02  $  100  未中     -$100
  下午5:25:23  01161046  玩家027     單  $  100  中獎     +$100
  下午5:25:23  01161046  玩家028     綠  $  500  未中     -$500
  下午5:25:24  01161046  玩家023     小  $  500  未中     -$500
  下午5:25:25  01161046  玩家019     雙  $ 5000  未中    -$5000
  下午5:25:25  01161046  玩家017     大  $  200  中獎     +$200
  下午5:25:26  01161046  玩家022     綠  $  500  未中     -$500
  下午5:25:26  01161046  玩家005    24  $ 1000  未中    -$1000
  下午5:25:27  01161046  玩家029     紅  $ 2000  未中    -$2000
  下午5:25:27  01161046  玩家004    05  $  500  未中     -$500
  下午5:25:28  01161046  玩家026    34  $  100  未中     -$100
  下午5:25:28  01161046  玩家028     雙  $  200  未中     -$200
  下午5:25:28  01161046  玩家008     雙  $  200  未中     -$200
  下午5:25:28  01161046  玩家007     大  $ 5000  中獎    +$5000
  下午5:25:29  01161046  玩家021    30  $ 2000  未中    -$2000
  下午5:25:29  01161046  玩家019    03  $ 2000  未中    -$2000
  下午5:25:30  01161046  玩家018     小  $ 1000  未中    -$1000
  下午5:25:30  01161046  玩家013     綠  $  500  未中     -$500
  下午5:25:30  01161046  玩家003     綠  $  200  未中     -$200
  下午5:25:30  01161046  玩家012     單  $ 5000  中獎    +$5000
  下午5:25:31  01161046  玩家028     雙  $ 5000  未中    -$5000
  下午5:25:31  01161046  玩家013     綠  $ 5000  未中    -$5000
  下午5:25:32  01161046  玩家015    36  $ 2000  未中    -$2000
  下午5:25:32  01161046  玩家018     小  $  200  未中     -$200
  下午5:25:32  01161046  玩家015     紅  $  500  未中     -$500
  下午5:25:32  01161046  玩家021    38  $  500  未中     -$500
  下午5:25:33  01161046  玩家010    25  $  100  未中     -$100
  下午5:25:33  01161046  玩家013     雙  $  500  未中     -$500
  下午5:25:33  01161046  玩家008     綠  $  500  未中     -$500
  下午5:25:34  01161046  玩家012     小  $  100  未中     -$100
  下午5:25:34  01161046  玩家016     單  $ 2000  中獎    +$2000
