════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 上午8:19:33
  結束時間: 2026/1/16 上午8:29:37
  模擬時長: 10.1 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 10 期
  總下注筆數: 1235 筆
  總下注金額: $1,873,000
  系統總損益: $-373,200

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01160501  undefined     32筆   $   50200  $   43400
  01160502  undefined    188筆   $  293200  $   64600
  01160503  undefined    136筆   $  212400  $ -120200
  01160504  undefined    102筆   $  140000  $  -14200
  01160505  undefined     97筆   $  131400  $ -218200
  01160506  undefined    113筆   $  185200  $   55000
  01160507  undefined    110筆   $  192300  $  -36100
  01160508  undefined    129筆   $  199700  $  -48900
  01160509  undefined    172筆   $  232900  $ -126100
  01160510  undefined    102筆   $  156900  $   27500

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家023     37筆   $   68300  8/28       +$93100
  玩家001     33筆   $   38400  14/17       +$81700
  玩家020     31筆   $   56500  5/25       +$78300
  玩家009     48筆   $   75100  16/28       +$63300
  玩家008     38筆   $   51600  9/27       +$56800
  玩家026     40筆   $   65000  17/22       +$53400
  玩家018     50筆   $   81200  15/33       +$52200
  玩家003     36筆   $   74000  13/19       +$48600
  玩家006     33筆   $   56800  9/24       +$33200
  玩家017     41筆   $   49500  9/28       +$30300
  玩家024     39筆   $   55300  8/28       +$28600
  玩家022     44筆   $   72700  7/35       +$26900
  玩家025     37筆   $   48300  7/28       +$21900
  玩家019     36筆   $   28600  7/26       +$17900
  玩家013     53筆   $   81100  17/35       +$11500
  玩家002     46筆   $   59800  14/30       +$11100
  玩家030     34筆   $   35300  8/22        +$6600
  玩家014     39筆   $   52400  8/30        -$6000
  玩家005     39筆   $   81000  14/25       -$17400
  玩家007     53筆   $   86300  11/41       -$20600
  玩家021     46筆   $   79500  14/31       -$22700
  玩家029     37筆   $   50000  12/24       -$22700
  玩家004     38筆   $   59100  9/28       -$23500
  玩家015     42筆   $   51200  10/31       -$23600
  玩家016     43筆   $   65300  5/37       -$23900
  玩家010     47筆   $   61900  11/34       -$26500
  玩家011     41筆   $   60500  9/29       -$28900
  玩家028     42筆   $   70100  8/33       -$36700
  玩家012     48筆   $   71600  11/36       -$42400
  玩家027     44筆   $   86600  10/32       -$47300

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  上午8:21:47  01160502  玩家013    36  $ 2000  未中    -$2000
  上午8:21:47  01160502  玩家015    21  $  100  未中     -$100
  上午8:21:48  01160502  玩家023     藍  $  200  未中     -$200
  上午8:21:48  01160502  玩家004    27  $  200  未中     -$200
  上午8:21:48  01160502  玩家027     大  $ 1000  未中    -$1000
  上午8:21:48  01160502  玩家025     單  $  500  未中     -$500
  上午8:21:48  01160502  玩家025     單  $  500  未中     -$500
  上午8:21:49  01160502  玩家008     小  $  200  中獎     +$200
  上午8:21:49  01160502  玩家019    28  $  100  未中     -$100
  上午8:21:50  01160502  玩家017     紅  $  200  中獎    +$2200
  上午8:21:51  01160502  玩家030    08  $ 2000  未中    -$2000
  上午8:21:51  01160502  玩家002     藍  $ 5000  未中    -$5000
  上午8:21:51  01160502  玩家027    25  $  100  未中     -$100
  上午8:22:14  01160503  玩家011    08  $ 2000  未中    -$2000
  上午8:22:15  01160503  玩家009    27  $ 2000  未中    -$2000
  上午8:22:15  01160503  玩家015    22  $ 2000  未中    -$2000
  上午8:22:16  01160503  玩家028     紅  $  500  中獎    +$5500
  上午8:22:17  01160503  玩家012    16  $ 5000  未中    -$5000
  上午8:22:17  01160503  玩家018     單  $ 1000  未中    -$1000
  上午8:22:17  01160503  玩家027     藍  $ 5000  未中    -$5000
  上午8:22:18  01160503  玩家013    21  $  100  未中     -$100
  上午8:22:18  01160503  玩家003     小  $ 2000  中獎    +$2000
  上午8:22:18  01160503  玩家007    23  $ 2000  未中    -$2000
  上午8:22:18  01160503  玩家002     雙  $ 1000  中獎    +$1000
  上午8:22:18  01160503  玩家011     大  $  200  未中     -$200
  上午8:22:18  01160503  玩家016     小  $  500  中獎     +$500
  上午8:22:19  01160503  玩家001    21  $  500  未中     -$500
  上午8:22:20  01160503  玩家020    19  $  500  未中     -$500
  上午8:22:20  01160503  玩家002     小  $ 1000  中獎    +$1000
  上午8:22:20  01160503  玩家025    32  $  200  未中     -$200
  上午8:22:21  01160503  玩家028    23  $  100  未中     -$100
  上午8:22:21  01160503  玩家020     藍  $  200  未中     -$200
  上午8:22:22  01160503  玩家003     藍  $ 5000  未中    -$5000
  上午8:22:22  01160503  玩家001     綠  $  200  未中     -$200
  上午8:22:22  01160503  玩家017    06  $ 2000  未中    -$2000
  上午8:22:22  01160503  玩家022     大  $ 2000  未中    -$2000
  上午8:22:23  01160503  玩家006     雙  $  100  中獎     +$100
  上午8:22:23  01160503  玩家007     單  $ 1000  未中    -$1000
  上午8:22:23  01160503  玩家019     紅  $ 2000  中獎   +$22000
  上午8:22:24  01160503  玩家012     綠  $  100  未中     -$100
  上午8:22:24  01160503  玩家016    11  $  200  未中     -$200
  上午8:22:24  01160503  玩家009    08  $ 2000  未中    -$2000
  上午8:22:25  01160503  玩家004     小  $ 1000  中獎    +$1000
  上午8:22:25  01160503  玩家014     小  $ 1000  中獎    +$1000
  上午8:22:26  01160503  玩家005     雙  $ 2000  中獎    +$2000
  上午8:22:26  01160503  玩家022    33  $  200  未中     -$200
  上午8:22:26  01160503  玩家010     藍  $  100  未中     -$100
  上午8:22:26  01160503  玩家011     小  $ 1000  中獎    +$1000
  上午8:22:26  01160503  玩家008     藍  $ 1000  未中    -$1000
  上午8:22:27  01160503  玩家023     紅  $ 1000  中獎   +$11000
  上午8:22:27  01160503  玩家002     單  $ 5000  未中    -$5000
  上午8:22:28  01160503  玩家018    27  $  100  未中     -$100
  上午8:22:28  01160503  玩家013     藍  $  100  未中     -$100
  上午8:22:29  01160503  玩家027     小  $ 2000  中獎    +$2000
  上午8:22:30  01160503  玩家008     小  $ 2000  中獎    +$2000
  上午8:22:30  01160503  玩家021     小  $ 2000  中獎    +$2000
  上午8:22:31  01160503  玩家025     大  $ 2000  未中    -$2000
  上午8:22:31  01160503  玩家024     藍  $ 1000  未中    -$1000
  上午8:22:32  01160503  玩家009     小  $ 1000  中獎    +$1000
  上午8:22:32  01160503  玩家001     雙  $  100  中獎     +$100
  上午8:22:32  01160503  玩家014    32  $  200  未中     -$200
  上午8:22:32  01160503  玩家018     紅  $  500  中獎    +$5500
  上午8:22:32  01160503  玩家027     藍  $ 5000  未中    -$5000
  上午8:22:32  01160503  玩家026     雙  $  500  中獎     +$500
  上午8:22:33  01160503  玩家019     單  $ 2000  未中    -$2000
  上午8:22:33  01160503  玩家005     小  $ 5000  中獎    +$5000
  上午8:22:33  01160503  玩家014     藍  $  200  未中     -$200
  上午8:22:34  01160503  玩家003    20  $ 5000  未中    -$5000
  上午8:22:34  01160503  玩家027    10  $ 2000  未中    -$2000
  上午8:22:34  01160503  玩家001     小  $ 1000  中獎    +$1000
  上午8:22:34  01160503  玩家028     藍  $  200  未中     -$200
  上午8:22:35  01160503  玩家029    10  $  100  未中     -$100
  上午8:22:36  01160503  玩家009     綠  $  500  未中     -$500
  上午8:22:36  01160503  玩家010     大  $ 1000  未中    -$1000
  上午8:22:36  01160503  玩家026    29  $  200  未中     -$200
  上午8:22:37  01160503  玩家027    14  $ 1000  未中    -$1000
  上午8:22:37  01160503  玩家013     大  $ 1000  未中    -$1000
  上午8:22:38  01160503  玩家002    16  $ 2000  未中    -$2000
  上午8:22:38  01160503  玩家028    13  $  100  未中     -$100
  上午8:22:38  01160503  玩家012     雙  $  200  中獎     +$200
  上午8:22:39  01160503  玩家023    01  $  100  未中     -$100
  上午8:22:40  01160503  玩家013    21  $  100  未中     -$100
  上午8:22:40  01160503  玩家005     單  $ 5000  未中    -$5000
  上午8:22:41  01160503  玩家012     藍  $ 1000  未中    -$1000
  上午8:22:41  01160503  玩家003     綠  $ 5000  未中    -$5000
  上午8:22:41  01160503  玩家016     單  $  100  未中     -$100
  上午8:22:42  01160503  玩家016     綠  $ 2000  未中    -$2000
  上午8:22:42  01160503  玩家026     雙  $ 5000  中獎    +$5000
  上午8:22:42  01160503  玩家017     大  $  500  未中     -$500
  上午8:22:43  01160503  玩家010    08  $ 1000  未中    -$1000
  上午8:22:43  01160503  玩家001     小  $ 2000  中獎    +$2000
  上午8:22:43  01160503  玩家007     紅  $ 1000  中獎   +$11000
  上午8:22:43  01160503  玩家003     小  $ 5000  中獎    +$5000
  上午8:22:44  01160503  玩家005     紅  $  500  中獎    +$5500
  上午8:22:44  01160503  玩家027     單  $  100  未中     -$100
  上午8:22:44  01160503  玩家023    28  $  100  未中     -$100
  上午8:22:44  01160503  玩家013     大  $ 1000  未中    -$1000
  上午8:22:45  01160503  玩家006    16  $  100  未中     -$100
  上午8:22:45  01160503  玩家009     藍  $  200  未中     -$200
  上午8:22:45  01160503  玩家019     小  $  200  中獎     +$200
  上午8:22:45  01160503  玩家022     單  $  500  未中     -$500
  上午8:22:46  01160503  玩家019     綠  $ 2000  未中    -$2000
  上午8:22:46  01160503  玩家013    19  $ 1000  未中    -$1000
  上午8:22:47  01160503  玩家002     小  $ 1000  中獎    +$1000
  上午8:22:47  01160503  玩家013     小  $ 1000  中獎    +$1000
  上午8:22:47  01160503  玩家004    16  $ 2000  未中    -$2000
  上午8:22:48  01160503  玩家015     單  $ 2000  未中    -$2000
  上午8:22:48  01160503  玩家022     大  $  100  未中     -$100
  上午8:22:48  01160503  玩家029     藍  $ 5000  未中    -$5000
  上午8:22:49  01160503  玩家014    21  $ 1000  未中    -$1000
  上午8:22:50  01160503  玩家025    19  $ 1000  未中    -$1000
  上午8:22:50  01160503  玩家008    16  $  200  未中     -$200
  上午8:22:51  01160503  玩家016     綠  $ 1000  未中    -$1000
  上午8:22:52  01160503  玩家026     小  $  500  中獎     +$500
  上午8:22:52  01160503  玩家027     紅  $ 1000  中獎   +$11000
  上午8:23:14  01160504  玩家018     單  $  200  未中     -$200
  上午8:23:15  01160504  玩家020    17  $  200  未中     -$200
  上午8:23:15  01160504  玩家003    24  $  100  未中     -$100
  上午8:23:16  01160504  玩家019     紅  $  200  中獎    +$2200
  上午8:23:16  01160504  玩家013     綠  $ 2000  未中    -$2000
  上午8:23:16  01160504  玩家007    21  $ 2000  未中    -$2000
  上午8:23:17  01160504  玩家001     雙  $ 1000  中獎    +$1000
  上午8:23:17  01160504  玩家027    37  $ 1000  未中    -$1000
  上午8:23:17  01160504  玩家022     小  $ 1000  中獎    +$1000
  上午8:23:17  01160504  玩家004    33  $  100  未中     -$100
  上午8:23:18  01160504  玩家024     紅  $ 5000  中獎   +$55000
  上午8:23:18  01160504  玩家003     單  $  100  未中     -$100
  上午8:23:18  01160504  玩家022    37  $ 5000  未中    -$5000
  上午8:23:19  01160504  玩家015     小  $  500  中獎     +$500
  上午8:23:20  01160504  玩家017    06  $  200  未中     -$200
  上午8:23:20  01160504  玩家027    04  $ 2000  未中    -$2000
  上午8:23:20  01160504  玩家004     藍  $ 2000  未中    -$2000
  上午8:23:21  01160504  玩家014     單  $ 2000  未中    -$2000
  上午8:23:22  01160504  玩家013    10  $  500  未中     -$500
  上午8:23:23  01160504  玩家018     紅  $  500  中獎    +$5500
  上午8:23:23  01160504  玩家005     單  $ 5000  未中    -$5000
  上午8:23:24  01160504  玩家008     雙  $ 5000  中獎    +$5000
  上午8:23:24  01160504  玩家009     單  $  200  未中     -$200
  上午8:23:24  01160504  玩家003     小  $ 2000  中獎    +$2000
  上午8:23:25  01160504  玩家016    29  $ 1000  未中    -$1000
  上午8:23:25  01160504  玩家001     雙  $  100  中獎     +$100
  上午8:23:25  01160504  玩家006     雙  $  200  中獎     +$200
  上午8:23:25  01160504  玩家025     大  $  500  未中     -$500
  上午8:23:25  01160504  玩家025     小  $  500  中獎     +$500
  上午8:23:26  01160504  玩家015    34  $  100  未中     -$100
  上午8:23:26  01160504  玩家018    33  $  200  未中     -$200
  上午8:23:27  01160504  玩家016     大  $ 2000  未中    -$2000
  上午8:23:27  01160504  玩家018     紅  $ 1000  中獎   +$11000
  上午8:23:27  01160504  玩家025     紅  $ 5000  中獎   +$55000
  上午8:23:27  01160504  玩家019    20  $  200  未中     -$200
  上午8:23:28  01160504  玩家009     藍  $  500  未中     -$500
  上午8:23:28  01160504  玩家010     小  $ 1000  中獎    +$1000
  上午8:23:28  01160504  玩家029     小  $  100  中獎     +$100
  上午8:23:28  01160504  玩家025     紅  $  500  中獎    +$5500
  上午8:23:29  01160504  玩家021    08  $  100  未中     -$100
  上午8:23:29  01160504  玩家013    31  $  500  未中     -$500
  上午8:23:30  01160504  玩家027    28  $ 5000  未中    -$5000
  上午8:23:30  01160504  玩家029     雙  $ 2000  中獎    +$2000
  上午8:23:30  01160504  玩家001     紅  $ 2000  中獎   +$22000
  上午8:23:31  01160504  玩家010     單  $ 2000  未中    -$2000
  上午8:23:31  01160504  玩家009     紅  $  100  中獎    +$1100
  上午8:23:32  01160504  玩家012     大  $  100  未中     -$100
  上午8:23:32  01160504  玩家018     雙  $ 2000  中獎    +$2000
  上午8:23:32  01160504  玩家011     單  $  200  未中     -$200
  上午8:23:33  01160504  玩家007     雙  $ 1000  中獎    +$1000
  上午8:23:33  01160504  玩家028     小  $  500  中獎     +$500
  上午8:23:33  01160504  玩家027    28  $ 1000  未中    -$1000
  上午8:23:34  01160504  玩家009    24  $ 5000  未中    -$5000
  上午8:23:34  01160504  玩家006     單  $  500  未中     -$500
  上午8:23:36  01160504  玩家008     紅  $ 1000  中獎   +$11000
  上午8:23:36  01160504  玩家029     雙  $ 1000  中獎    +$1000
  上午8:23:38  01160504  玩家007    03  $ 5000  未中    -$5000
  上午8:23:38  01160504  玩家027     雙  $  500  中獎     +$500
  上午8:23:38  01160504  玩家018     雙  $ 5000  中獎    +$5000
  上午8:23:39  01160504  玩家028    32  $ 1000  未中    -$1000
  上午8:23:39  01160504  玩家002     小  $  200  中獎     +$200
  上午8:23:40  01160504  玩家019     大  $  200  未中     -$200
  上午8:23:40  01160504  玩家022     單  $ 1000  未中    -$1000
  上午8:23:40  01160504  玩家003     小  $  500  中獎     +$500
  上午8:23:40  01160504  玩家020    01  $ 1000  未中    -$1000
  上午8:23:41  01160504  玩家014     雙  $ 2000  中獎    +$2000
  上午8:23:41  01160504  玩家013     雙  $ 1000  中獎    +$1000
  上午8:23:41  01160504  玩家017     紅  $ 5000  中獎   +$55000
  上午8:23:42  01160504  玩家017    11  $  500  未中     -$500
  上午8:23:42  01160504  玩家009     小  $  200  中獎     +$200
  上午8:23:42  01160504  玩家010     雙  $ 1000  中獎    +$1000
  上午8:23:43  01160504  玩家012     單  $  500  未中     -$500
  上午8:23:43  01160504  玩家018     大  $ 2000  未中    -$2000
  上午8:23:44  01160504  玩家008     大  $  100  未中     -$100
  上午8:23:44  01160504  玩家008     大  $  100  未中     -$100
  上午8:23:44  01160504  玩家020     單  $ 5000  未中    -$5000
  上午8:23:44  01160504  玩家014     紅  $ 2000  中獎   +$22000
  上午8:23:44  01160504  玩家023    16  $ 5000  未中    -$5000
  上午8:23:45  01160504  玩家006    02  $  200  未中     -$200
  上午8:23:45  01160504  玩家002    24  $  100  未中     -$100
  上午8:23:45  01160504  玩家005    24  $ 1000  未中    -$1000
  上午8:23:46  01160504  玩家019     單  $  200  未中     -$200
  上午8:23:46  01160504  玩家014     大  $  500  未中     -$500
  上午8:23:47  01160504  玩家001     藍  $  200  未中     -$200
  上午8:23:48  01160504  玩家024    28  $  200  未中     -$200
  上午8:23:48  01160504  玩家026    13  $ 5000  未中    -$5000
  上午8:23:49  01160504  玩家030     紅  $ 2000  中獎   +$22000
  上午8:23:49  01160504  玩家012     藍  $  200  未中     -$200
  上午8:23:49  01160504  玩家016     單  $  100  未中     -$100
  上午8:23:50  01160504  玩家002     小  $  500  中獎     +$500
  上午8:23:50  01160504  玩家020     雙  $  200  中獎     +$200
  上午8:23:50  01160504  玩家001    32  $  100  未中     -$100
  上午8:23:51  01160504  玩家015     大  $ 5000  未中    -$5000
  上午8:23:51  01160504  玩家025     藍  $  200  未中     -$200
  上午8:23:51  01160504  玩家012     藍  $  200  未中     -$200
  上午8:23:51  01160504  玩家030    25  $ 1000  未中    -$1000
  上午8:23:52  01160504  玩家009     綠  $ 1000  未中    -$1000
  上午8:24:13  01160505  玩家012     大  $ 5000  未中    -$5000
  上午8:24:14  01160505  玩家001    32  $ 1000  未中    -$1000
  上午8:24:14  01160505  玩家013    31  $  500  未中     -$500
  上午8:24:15  01160505  玩家018     綠  $  500  未中     -$500
  上午8:24:15  01160505  玩家018     綠  $  100  未中     -$100
  上午8:24:15  01160505  玩家019    26  $ 2000  未中    -$2000
  上午8:24:17  01160505  玩家021     小  $ 5000  中獎    +$5000
  上午8:24:17  01160505  玩家009     小  $  200  中獎     +$200
  上午8:24:18  01160505  玩家003     小  $ 2000  中獎    +$2000
  上午8:24:18  01160505  玩家012    26  $  200  未中     -$200
  上午8:24:18  01160505  玩家028    35  $  100  未中     -$100
  上午8:24:18  01160505  玩家009     小  $  100  中獎     +$100
  上午8:24:19  01160505  玩家011     雙  $  500  中獎     +$500
  上午8:24:19  01160505  玩家024     雙  $ 1000  中獎    +$1000
  上午8:24:19  01160505  玩家028     小  $  500  中獎     +$500
  上午8:24:19  01160505  玩家019    29  $ 2000  未中    -$2000
  上午8:24:20  01160505  玩家026     小  $ 2000  中獎    +$2000
  上午8:24:20  01160505  玩家022     大  $  500  未中     -$500
  上午8:24:20  01160505  玩家011     小  $  200  中獎     +$200
  上午8:24:21  01160505  玩家017    22  $  500  未中     -$500
  上午8:24:21  01160505  玩家029    15  $ 5000  未中    -$5000
  上午8:24:22  01160505  玩家001    30  $ 2000  未中    -$2000
  上午8:24:22  01160505  玩家003    14  $ 2000  未中    -$2000
  上午8:24:22  01160505  玩家012     綠  $  500  未中     -$500
  上午8:24:23  01160505  玩家011    10  $ 5000  未中    -$5000
  上午8:24:23  01160505  玩家006    25  $ 5000  未中    -$5000
  上午8:24:23  01160505  玩家026     小  $ 2000  中獎    +$2000
  上午8:24:23  01160505  玩家004     小  $  500  中獎     +$500
  上午8:24:23  01160505  玩家013     紅  $ 5000  中獎   +$55000
  上午8:24:24  01160505  玩家014     綠  $ 5000  未中    -$5000
  上午8:24:24  01160505  玩家007     綠  $  100  未中     -$100
  上午8:24:24  01160505  玩家020     紅  $  200  中獎    +$2200
  上午8:24:24  01160505  玩家003    14  $  100  未中     -$100
  上午8:24:25  01160505  玩家018    19  $  100  未中     -$100
  上午8:24:25  01160505  玩家022     單  $ 5000  未中    -$5000
  上午8:24:25  01160505  玩家024     小  $  500  中獎     +$500
  上午8:24:25  01160505  玩家018     雙  $  100  中獎     +$100
  上午8:24:25  01160505  玩家006     紅  $  100  中獎    +$1100
  上午8:24:26  01160505  玩家003     雙  $ 5000  中獎    +$5000
  上午8:24:26  01160505  玩家008     藍  $  100  未中     -$100
  上午8:24:27  01160505  玩家007     大  $ 1000  未中    -$1000
  上午8:24:27  01160505  玩家021    27  $ 1000  未中    -$1000
  上午8:24:27  01160505  玩家005     大  $ 2000  未中    -$2000
  上午8:24:27  01160505  玩家014     大  $ 2000  未中    -$2000
  上午8:24:28  01160505  玩家013     大  $  500  未中     -$500
  上午8:24:29  01160505  玩家010     大  $  200  未中     -$200
  上午8:24:29  01160505  玩家018    22  $ 5000  未中    -$5000
  上午8:24:29  01160505  玩家018     雙  $  500  中獎     +$500
  上午8:24:30  01160505  玩家005     藍  $ 2000  未中    -$2000
  上午8:24:30  01160505  玩家020     單  $ 5000  未中    -$5000
  上午8:24:30  01160505  玩家005     單  $ 1000  未中    -$1000
  上午8:24:31  01160505  玩家007     單  $ 1000  未中    -$1000
  上午8:24:31  01160505  玩家017     單  $ 1000  未中    -$1000
  上午8:24:31  01160505  玩家013    39  $ 2000  未中    -$2000
  上午8:24:31  01160505  玩家007     大  $  200  未中     -$200
  上午8:24:32  01160505  玩家022     雙  $ 5000  中獎    +$5000
  上午8:24:32  01160505  玩家021    34  $  100  未中     -$100
  上午8:24:32  01160505  玩家001     雙  $  200  中獎     +$200
  上午8:24:32  01160505  玩家030     綠  $ 5000  未中    -$5000
  上午8:24:32  01160505  玩家004     單  $  200  未中     -$200
  上午8:24:33  01160505  玩家014    14  $ 1000  未中    -$1000
  上午8:24:33  01160505  玩家007     小  $  500  中獎     +$500
  上午8:24:34  01160505  玩家018    09  $  500  未中     -$500
  上午8:24:34  01160505  玩家028    39  $ 2000  未中    -$2000
  上午8:24:34  01160505  玩家023     大  $  500  未中     -$500
  上午8:24:34  01160505  玩家011     小  $  100  中獎     +$100
  上午8:24:35  01160505  玩家009    30  $ 5000  未中    -$5000
  上午8:24:35  01160505  玩家007    24  $ 2000  未中    -$2000
  上午8:24:36  01160505  玩家012    25  $ 1000  未中    -$1000
  上午8:24:36  01160505  玩家023    18  $  200  未中     -$200
  上午8:24:37  01160505  玩家016     大  $ 5000  未中    -$5000
  上午8:24:37  01160505  玩家027     單  $ 2000  未中    -$2000
  上午8:24:39  01160505  玩家012     雙  $ 2000  中獎    +$2000
  上午8:24:39  01160505  玩家010    15  $  200  未中     -$200
  上午8:24:40  01160505  玩家005    20  $ 5000  未中    -$5000
  上午8:24:40  01160505  玩家001     單  $ 2000  未中    -$2000
  上午8:24:40  01160505  玩家024     綠  $  100  未中     -$100
  上午8:24:41  01160505  玩家018    09  $ 2000  未中    -$2000
  上午8:24:41  01160505  玩家015    26  $  200  未中     -$200
  上午8:24:42  01160505  玩家013     紅  $  100  中獎    +$1100
  上午8:24:42  01160505  玩家025    08  $ 1000  未中    -$1000
  上午8:24:42  01160505  玩家017     綠  $ 1000  未中    -$1000
  上午8:24:42  01160505  玩家012     紅  $  100  中獎    +$1100
  上午8:24:43  01160505  玩家019    13  $ 1000  未中    -$1000
  上午8:24:43  01160505  玩家009     雙  $  200  中獎     +$200
  上午8:24:43  01160505  玩家010    17  $  100  未中     -$100
  上午8:24:44  01160505  玩家011     單  $ 2000  未中    -$2000
  上午8:24:44  01160505  玩家007    13  $  200  未中     -$200
  上午8:24:44  01160505  玩家023    20  $ 1000  未中    -$1000
  上午8:24:44  01160505  玩家021    29  $ 1000  未中    -$1000
  上午8:24:44  01160505  玩家016     綠  $ 5000  未中    -$5000
  上午8:24:45  01160505  玩家015     雙  $ 1000  中獎    +$1000
  上午8:24:45  01160505  玩家016    34  $  100  未中     -$100
  上午8:24:45  01160505  玩家024    14  $ 2000  未中    -$2000
  上午8:24:45  01160505  玩家018     雙  $ 2000  中獎    +$2000
  上午8:24:45  01160505  玩家023     大  $  500  未中     -$500
  上午8:24:46  01160505  玩家006    36  $ 1000  未中    -$1000
  上午8:24:46  01160505  玩家021     綠  $ 5000  未中    -$5000
  上午8:24:46  01160505  玩家006    09  $ 5000  未中    -$5000
  上午8:24:46  01160505  玩家001     小  $ 1000  中獎    +$1000
  上午8:24:47  01160505  玩家020     單  $ 2000  未中    -$2000
  上午8:24:47  01160505  玩家010     綠  $ 1000  未中    -$1000
  上午8:24:47  01160505  玩家010    33  $  100  未中     -$100
  上午8:24:48  01160505  玩家027     綠  $ 2000  未中    -$2000
  上午8:24:49  01160505  玩家029     綠  $ 1000  未中    -$1000
  上午8:24:49  01160505  玩家009     單  $  200  未中     -$200
  上午8:24:50  01160505  玩家023     單  $  100  未中     -$100
  上午8:24:50  01160505  玩家001     藍  $  100  未中     -$100
  上午8:24:50  01160505  玩家021    19  $ 1000  未中    -$1000
  上午8:24:50  01160505  玩家007    19  $ 5000  未中    -$5000
  上午8:24:51  01160505  玩家011     單  $ 5000  未中    -$5000
  上午8:24:51  01160505  玩家004     藍  $ 2000  未中    -$2000
  上午8:24:52  01160505  玩家018    17  $ 2000  未中    -$2000
  上午8:25:14  01160506  玩家002    23  $  500  未中     -$500
  上午8:25:15  01160506  玩家007     大  $  200  未中     -$200
  上午8:25:16  01160506  玩家007     紅  $ 1000  中獎   +$11000
  上午8:25:16  01160506  玩家025    31  $ 1000  未中    -$1000
  上午8:25:17  01160506  玩家028    21  $ 5000  未中    -$5000
  上午8:25:18  01160506  玩家007     雙  $  500  中獎     +$500
  上午8:25:18  01160506  玩家015    25  $  200  未中     -$200
  上午8:25:18  01160506  玩家024     單  $ 2000  未中    -$2000
  上午8:25:18  01160506  玩家022     紅  $  500  中獎    +$5500
  上午8:25:19  01160506  玩家011    37  $  500  未中     -$500
  上午8:25:19  01160506  玩家003     雙  $ 2000  中獎    +$2000
  上午8:25:19  01160506  玩家024     大  $  500  未中     -$500
  上午8:25:19  01160506  玩家026     大  $ 1000  未中    -$1000
  上午8:25:20  01160506  玩家028    07  $ 1000  未中    -$1000
  上午8:25:20  01160506  玩家013     單  $  500  未中     -$500
  上午8:25:21  01160506  玩家018     大  $ 1000  未中    -$1000
  上午8:25:21  01160506  玩家016    25  $  200  未中     -$200
  上午8:25:21  01160506  玩家008    23  $  100  未中     -$100
  上午8:25:21  01160506  玩家005     小  $  500  中獎     +$500
  上午8:25:22  01160506  玩家014    36  $ 5000  未中    -$5000
  上午8:25:22  01160506  玩家029     小  $  100  中獎     +$100
  上午8:25:22  01160506  玩家020     紅  $ 5000  中獎   +$55000
  上午8:25:22  01160506  玩家021     小  $  200  中獎     +$200
  上午8:25:23  01160506  玩家004     紅  $ 2000  中獎   +$22000
  上午8:25:23  01160506  玩家022    08  $  500  未中     -$500
  上午8:25:24  01160506  玩家019     紅  $  100  中獎    +$1100
  上午8:25:24  01160506  玩家023     紅  $ 5000  中獎   +$55000
  上午8:25:25  01160506  玩家030     單  $ 5000  未中    -$5000
  上午8:25:25  01160506  玩家019    01  $  500  未中     -$500
  上午8:25:25  01160506  玩家028    38  $  500  未中     -$500
  上午8:25:26  01160506  玩家007    30  $ 1000  未中    -$1000
  上午8:25:26  01160506  玩家026     小  $  200  中獎     +$200
  上午8:25:27  01160506  玩家017     綠  $ 2000  未中    -$2000
  上午8:25:27  01160506  玩家022     大  $ 2000  未中    -$2000
  上午8:25:28  01160506  玩家014     大  $ 2000  未中    -$2000
  上午8:25:28  01160506  玩家008    04  $ 2000  未中    -$2000
  上午8:25:28  01160506  玩家028    31  $  200  未中     -$200
  上午8:25:29  01160506  玩家013     小  $ 1000  中獎    +$1000
  上午8:25:29  01160506  玩家007    21  $ 2000  未中    -$2000
  上午8:25:29  01160506  玩家016    11  $ 5000  未中    -$5000
  上午8:25:30  01160506  玩家026     藍  $  100  未中     -$100
  上午8:25:31  01160506  玩家015     小  $ 1000  中獎    +$1000
  上午8:25:31  01160506  玩家017    19  $ 5000  未中    -$5000
  上午8:25:31  01160506  玩家027     雙  $ 1000  中獎    +$1000
  上午8:25:32  01160506  玩家015    11  $ 1000  未中    -$1000
  上午8:25:32  01160506  玩家016    12  $ 1000  未中    -$1000
  上午8:25:32  01160506  玩家005     雙  $  500  中獎     +$500
  上午8:25:33  01160506  玩家023    35  $ 2000  未中    -$2000
  上午8:25:34  01160506  玩家016     單  $  500  未中     -$500
  上午8:25:34  01160506  玩家020    07  $ 5000  未中    -$5000
  上午8:25:34  01160506  玩家007    25  $ 5000  未中    -$5000
  上午8:25:34  01160506  玩家005     小  $ 5000  中獎    +$5000
  上午8:25:35  01160506  玩家010     大  $ 5000  未中    -$5000
  上午8:25:35  01160506  玩家004     大  $ 5000  未中    -$5000
  上午8:25:36  01160506  玩家003     小  $ 2000  中獎    +$2000
