════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 上午7:43:08
  結束時間: 2026/1/16 上午7:47:13
  模擬時長: 4.1 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 4 期
  總下注筆數: 578 筆
  總下注金額: $826,400
  系統總損益: $508,300

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01160465  undefined    115筆   $  157500  $  103300
  01160466  undefined    177筆   $  262500  $  168500
  01160467  undefined    184筆   $  241500  $  139300
  01160468  undefined    100筆   $  163400  $   97200

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家019     15筆   $   20100  6/9        +$7100
  玩家014     22筆   $   36400  8/14        -$4000
  玩家006     17筆   $   16000  5/12        -$7600
  玩家018     21筆   $   17800  9/12        -$8000
  玩家026     13筆   $   12900  3/10        -$8500
  玩家003     16筆   $   23200  3/12       -$11800
  玩家015     18筆   $   27600  3/15       -$12600
  玩家028     15筆   $   17600  3/12       -$12800
  玩家004     18筆   $   18400  2/16       -$13400
  玩家020     25筆   $   28300  5/20       -$13700
  玩家007     15筆   $   24000  2/13       -$13800
  玩家016     18筆   $   17200  4/14       -$13800
  玩家022     21筆   $   32800  6/15       -$15000
  玩家024     21筆   $   28100  4/17       -$15700
  玩家027     20筆   $   24900  3/17       -$16700
  玩家010     20筆   $   29300  5/15       -$17900
  玩家008     17筆   $   27400  6/11       -$18000
  玩家005     20筆   $   27900  6/14       -$18300
  玩家013     21筆   $   26500  6/14       -$19000
  玩家009     18筆   $   24800  6/12       -$19600
  玩家021     31筆   $   34000  9/22       -$20400
  玩家002     12筆   $   21000  1/11       -$20600
  玩家011     20筆   $   32000  3/17       -$20600
  玩家017     18筆   $   25300  4/14       -$20700
  玩家001     22筆   $   38800  7/15       -$24000
  玩家030     17筆   $   35200  4/13       -$24200
  玩家012     22筆   $   36100  4/18       -$28900
  玩家029     19筆   $   30400  1/18       -$30000
  玩家025     26筆   $   46400  5/21       -$32000
  玩家023     20筆   $   46000  4/16       -$33800

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  上午7:45:27  01160466  玩家017    24  $  100  未中     -$100
  上午7:45:27  01160466  玩家025    14  $  100  未中     -$100
  上午7:45:27  01160466  玩家012     雙  $  500  中獎     +$500
  上午7:45:27  01160466  玩家010    34  $ 1000  未中    -$1000
  上午7:45:28  01160466  玩家020    25  $ 1000  未中    -$1000
  上午7:45:28  01160466  玩家011     小  $  200  中獎     +$200
  上午7:45:28  01160466  玩家015    03  $ 2000  未中    -$2000
  上午7:45:28  01160466  玩家016     小  $  500  中獎     +$500
  上午7:45:28  01160466  玩家014    36  $  100  未中     -$100
  上午7:45:29  01160466  玩家021     大  $ 2000  未中    -$2000
  上午7:45:29  01160466  玩家029    38  $  500  未中     -$500
  上午7:45:29  01160466  玩家005    17  $  100  未中     -$100
  上午7:45:29  01160466  玩家018     小  $  200  中獎     +$200
  上午7:45:29  01160466  玩家012    22  $  100  未中     -$100
  上午7:45:30  01160466  玩家021    29  $ 1000  未中    -$1000
  上午7:45:30  01160466  玩家007    38  $ 1000  未中    -$1000
  上午7:45:30  01160466  玩家006    16  $  500  未中     -$500
  上午7:45:30  01160466  玩家007    39  $  500  未中     -$500
  上午7:45:30  01160466  玩家008    17  $ 2000  未中    -$2000
  上午7:45:30  01160466  玩家011     大  $  200  未中     -$200
  上午7:45:30  01160466  玩家026     小  $ 1000  中獎    +$1000
  上午7:45:31  01160466  玩家015     雙  $ 5000  中獎    +$5000
  上午7:45:31  01160466  玩家026     大  $  500  未中     -$500
  上午7:45:31  01160466  玩家019    06  $ 2000  未中    -$2000
  上午7:45:31  01160466  玩家026     小  $  200  中獎     +$200
  上午7:45:31  01160466  玩家021     單  $  500  未中     -$500
  上午7:45:32  01160466  玩家006     小  $ 2000  中獎    +$2000
  上午7:45:32  01160466  玩家024     小  $  200  中獎     +$200
  上午7:45:32  01160466  玩家013    03  $  100  未中     -$100
  上午7:45:33  01160466  玩家006     單  $  100  未中     -$100
  上午7:45:33  01160466  玩家007    18  $  100  未中     -$100
  上午7:45:34  01160466  玩家020    10  $ 1000  未中    -$1000
  上午7:45:34  01160466  玩家003    32  $  200  未中     -$200
  上午7:45:34  01160466  玩家018    20  $ 2000  未中    -$2000
  上午7:45:35  01160466  玩家029    07  $  100  未中     -$100
  上午7:45:35  01160466  玩家019     單  $  100  未中     -$100
  上午7:45:35  01160466  玩家013     小  $  100  中獎     +$100
  上午7:45:35  01160466  玩家019     單  $ 1000  未中    -$1000
  上午7:45:36  01160466  玩家015     大  $  500  未中     -$500
  上午7:45:36  01160466  玩家010    12  $  100  未中     -$100
  上午7:45:36  01160466  玩家004    07  $  200  未中     -$200
  上午7:45:36  01160466  玩家024    31  $ 1000  未中    -$1000
  上午7:45:36  01160466  玩家023     小  $  100  中獎     +$100
  上午7:45:36  01160466  玩家022    04  $ 5000  未中    -$5000
  上午7:45:36  01160466  玩家009    07  $ 5000  未中    -$5000
  上午7:45:37  01160466  玩家007    23  $  200  未中     -$200
  上午7:45:37  01160466  玩家008     大  $  100  未中     -$100
  上午7:45:37  01160466  玩家008     大  $ 5000  未中    -$5000
  上午7:45:37  01160466  玩家001     小  $  500  中獎     +$500
  上午7:45:37  01160466  玩家016    20  $  100  未中     -$100
  上午7:45:37  01160466  玩家021    19  $ 1000  未中    -$1000
  上午7:45:38  01160466  玩家017     雙  $ 2000  中獎    +$2000
  上午7:45:38  01160466  玩家012     小  $ 2000  中獎    +$2000
  上午7:45:38  01160466  玩家025     大  $ 1000  未中    -$1000
  上午7:45:38  01160466  玩家004    14  $  100  未中     -$100
  上午7:45:38  01160466  玩家026     大  $  200  未中     -$200
  上午7:45:38  01160466  玩家001     小  $ 5000  中獎    +$5000
  上午7:45:39  01160466  玩家020    39  $ 5000  未中    -$5000
  上午7:45:39  01160466  玩家001    38  $  200  未中     -$200
  上午7:45:39  01160466  玩家005     小  $  200  中獎     +$200
  上午7:45:39  01160466  玩家006     大  $  100  未中     -$100
  上午7:45:39  01160466  玩家017    09  $  500  未中     -$500
  上午7:45:39  01160466  玩家028     小  $ 2000  中獎    +$2000
  上午7:45:40  01160466  玩家023     雙  $ 5000  中獎    +$5000
  上午7:45:40  01160466  玩家030     小  $  200  中獎     +$200
  上午7:45:41  01160466  玩家020     小  $ 1000  中獎    +$1000
  上午7:45:41  01160466  玩家005    38  $  500  未中     -$500
  上午7:45:41  01160466  玩家014    30  $ 5000  未中    -$5000
  上午7:45:41  01160466  玩家013    22  $ 2000  未中    -$2000
  上午7:45:41  01160466  玩家015     雙  $ 2000  中獎    +$2000
  上午7:45:41  01160466  玩家011    33  $  100  未中     -$100
  上午7:45:42  01160466  玩家011     雙  $  500  中獎     +$500
  上午7:45:42  01160466  玩家026    13  $  200  未中     -$200
  上午7:45:42  01160466  玩家010    34  $  200  未中     -$200
  上午7:45:42  01160466  玩家022     雙  $ 1000  中獎    +$1000
  上午7:45:42  01160466  玩家026     雙  $ 1000  中獎    +$1000
  上午7:45:42  01160466  玩家015     大  $ 2000  未中    -$2000
  上午7:45:43  01160466  玩家016    30  $  500  未中     -$500
  上午7:45:43  01160466  玩家020     雙  $ 1000  中獎    +$1000
  上午7:45:43  01160466  玩家002     大  $  100  未中     -$100
  上午7:45:43  01160466  玩家012     單  $  500  未中     -$500
  上午7:45:44  01160466  玩家017    20  $  200  未中     -$200
  上午7:45:44  01160466  玩家023    33  $ 2000  未中    -$2000
  上午7:45:44  01160466  玩家026    33  $  500  未中     -$500
  上午7:45:44  01160466  玩家010    31  $ 5000  未中    -$5000
  上午7:45:45  01160466  玩家012     小  $  100  中獎     +$100
  上午7:45:45  01160466  玩家003    01  $  500  未中     -$500
  上午7:45:45  01160466  玩家024     大  $  100  未中     -$100
  上午7:45:46  01160466  玩家013     雙  $ 2000  中獎    +$2000
  上午7:45:46  01160466  玩家016     大  $ 5000  未中    -$5000
  上午7:45:46  01160466  玩家001    15  $ 1000  未中    -$1000
  上午7:45:46  01160466  玩家028    27  $ 1000  未中    -$1000
  上午7:45:46  01160466  玩家014     大  $ 2000  未中    -$2000
  上午7:45:46  01160466  玩家018    16  $  200  未中     -$200
  上午7:45:47  01160466  玩家005     大  $ 5000  未中    -$5000
  上午7:45:47  01160466  玩家011    27  $ 1000  未中    -$1000
  上午7:45:47  01160466  玩家002    03  $  500  未中     -$500
  上午7:45:47  01160466  玩家027    27  $  100  未中     -$100
  上午7:45:48  01160466  玩家023     小  $  500  中獎     +$500
  上午7:45:48  01160466  玩家020     大  $  100  未中     -$100
  上午7:45:48  01160466  玩家012    26  $ 1000  未中    -$1000
  上午7:45:48  01160466  玩家016    12  $  500  未中     -$500
  上午7:45:48  01160466  玩家025    35  $  500  未中     -$500
  上午7:45:48  01160466  玩家012    24  $ 5000  未中    -$5000
  上午7:45:49  01160466  玩家024     大  $  100  未中     -$100
  上午7:45:49  01160466  玩家019    17  $ 1000  未中    -$1000
  上午7:45:49  01160466  玩家021     雙  $  200  中獎     +$200
  上午7:45:49  01160466  玩家021     大  $  100  未中     -$100
  上午7:45:49  01160466  玩家018     雙  $ 1000  中獎    +$1000
  上午7:45:49  01160466  玩家008     小  $  200  中獎     +$200
  上午7:45:50  01160466  玩家003    12  $ 1000  未中    -$1000
  上午7:45:50  01160466  玩家029     大  $  200  未中     -$200
  上午7:45:50  01160466  玩家025    02  $  100  未中     -$100
  上午7:45:50  01160466  玩家012    13  $  500  未中     -$500
  上午7:45:51  01160466  玩家028    16  $  100  未中     -$100
  上午7:45:51  01160466  玩家004     大  $ 2000  未中    -$2000
  上午7:45:51  01160466  玩家020     大  $  200  未中     -$200
  上午7:45:51  01160466  玩家022     大  $ 5000  未中    -$5000
  上午7:45:52  01160466  玩家019     小  $ 1000  中獎    +$1000
  上午7:45:52  01160466  玩家002    29  $  100  未中     -$100
  上午7:45:52  01160466  玩家005    39  $  100  未中     -$100
  上午7:45:52  01160466  玩家008     小  $  500  中獎     +$500
  上午7:46:14  01160467  玩家021     大  $  500  未中     -$500
  上午7:46:14  01160467  玩家001     雙  $  200  中獎     +$200
  上午7:46:16  01160467  玩家021     雙  $  500  中獎     +$500
  上午7:46:16  01160467  玩家025     大  $  500  未中     -$500
  上午7:46:18  01160467  玩家013    17  $ 5000  未中    -$5000
  上午7:46:18  01160467  玩家009    14  $  100  未中     -$100
  上午7:46:18  01160467  玩家014     雙  $  500  中獎     +$500
  上午7:46:19  01160467  玩家027     小  $ 2000  中獎    +$2000
  上午7:46:19  01160467  玩家020    09  $ 1000  未中    -$1000
  上午7:46:20  01160467  玩家021     小  $  200  中獎     +$200
  上午7:46:20  01160467  玩家015     大  $ 1000  未中    -$1000
  上午7:46:20  01160467  玩家029     單  $  200  未中     -$200
  上午7:46:20  01160467  玩家010     大  $ 5000  未中    -$5000
  上午7:46:20  01160467  玩家025     雙  $ 5000  中獎    +$5000
  上午7:46:21  01160467  玩家001    24  $  100  未中     -$100
  上午7:46:21  01160467  玩家013     小  $  100  中獎     +$100
  上午7:46:22  01160467  玩家030    24  $ 2000  未中    -$2000
  上午7:46:22  01160467  玩家023     單  $ 1000  未中    -$1000
  上午7:46:22  01160467  玩家028     大  $ 5000  未中    -$5000
  上午7:46:23  01160467  玩家024     大  $ 1000  未中    -$1000
  上午7:46:23  01160467  玩家020    16  $ 2000  未中    -$2000
  上午7:46:23  01160467  玩家014    10  $  500  未中     -$500
  上午7:46:23  01160467  玩家005     小  $ 1000  中獎    +$1000
  上午7:46:24  01160467  玩家020    11  $ 1000  未中    -$1000
  上午7:46:24  01160467  玩家004    25  $ 1000  未中    -$1000
  上午7:46:25  01160467  玩家018    20  $ 2000  未中    -$2000
  上午7:46:25  01160467  玩家005     大  $ 2000  未中    -$2000
  上午7:46:26  01160467  玩家011     單  $  500  未中     -$500
  上午7:46:26  01160467  玩家025     單  $  500  未中     -$500
  上午7:46:27  01160467  玩家003     單  $ 5000  未中    -$5000
  上午7:46:27  01160467  玩家025     大  $  500  未中     -$500
  上午7:46:27  01160467  玩家008    07  $ 5000  未中    -$5000
  上午7:46:28  01160467  玩家016     單  $  200  未中     -$200
  上午7:46:28  01160467  玩家001     雙  $  500  中獎     +$500
  上午7:46:28  01160467  玩家018    10  $ 5000  未中    -$5000
  上午7:46:28  01160467  玩家002    35  $ 5000  未中    -$5000
  上午7:46:29  01160467  玩家011     大  $ 5000  未中    -$5000
  上午7:46:29  01160467  玩家013    35  $  500  未中     -$500
  上午7:46:29  01160467  玩家004     大  $ 5000  未中    -$5000
  上午7:46:30  01160467  玩家024    35  $  500  未中     -$500
  上午7:46:30  01160467  玩家010     單  $ 5000  未中    -$5000
  上午7:46:30  01160467  玩家029    31  $ 1000  未中    -$1000
  上午7:46:30  01160467  玩家027     雙  $ 2000  中獎    +$2000
  上午7:46:31  01160467  玩家016     大  $  200  未中     -$200
  上午7:46:32  01160467  玩家029     大  $  200  未中     -$200
  上午7:46:32  01160467  玩家018     雙  $  500  中獎     +$500
  上午7:46:33  01160467  玩家001     大  $ 5000  未中    -$5000
  上午7:46:33  01160467  玩家028     單  $  500  未中     -$500
  上午7:46:33  01160467  玩家019     雙  $  100  中獎     +$100
  上午7:46:33  01160467  玩家015     大  $  200  未中     -$200
  上午7:46:34  01160467  玩家007    29  $  200  未中     -$200
  上午7:46:34  01160467  玩家027     大  $  500  未中     -$500
  上午7:46:34  01160467  玩家021     小  $  500  中獎     +$500
  上午7:46:35  01160467  玩家022     雙  $  200  中獎     +$200
  上午7:46:35  01160467  玩家013    18  $ 2000  未中    -$2000
  上午7:46:35  01160467  玩家024     雙  $  500  中獎     +$500
  上午7:46:35  01160467  玩家017     小  $  100  中獎     +$100
  上午7:46:35  01160467  玩家011    36  $ 5000  未中    -$5000
  上午7:46:36  01160467  玩家023     大  $ 5000  未中    -$5000
  上午7:46:36  01160467  玩家021    22  $  200  未中     -$200
  上午7:46:36  01160467  玩家015    12  $  200  未中     -$200
  上午7:46:36  01160467  玩家025     單  $ 2000  未中    -$2000
  上午7:46:37  01160467  玩家021    15  $  500  未中     -$500
  上午7:46:37  01160467  玩家009     單  $  500  未中     -$500
  上午7:46:37  01160467  玩家017    15  $ 1000  未中    -$1000
  上午7:46:37  01160467  玩家009    01  $  500  未中     -$500
  上午7:46:37  01160467  玩家011    07  $  200  未中     -$200
  上午7:46:38  01160467  玩家020    15  $ 2000  未中    -$2000
  上午7:46:38  01160467  玩家018     雙  $  500  中獎     +$500
  上午7:46:38  01160467  玩家012     小  $ 1000  中獎    +$1000
  上午7:46:39  01160467  玩家005     雙  $  100  中獎     +$100
  上午7:46:39  01160467  玩家029     大  $  100  未中     -$100
  上午7:46:39  01160467  玩家020    31  $ 2000  未中    -$2000
  上午7:46:39  01160467  玩家014     雙  $ 5000  中獎    +$5000
  上午7:46:40  01160467  玩家004    25  $  200  未中     -$200
  上午7:46:40  01160467  玩家010    16  $ 2000  未中    -$2000
  上午7:46:40  01160467  玩家006    05  $ 1000  未中    -$1000
  上午7:46:40  01160467  玩家028    11  $  100  未中     -$100
  上午7:46:41  01160467  玩家008     大  $ 5000  未中    -$5000
  上午7:46:41  01160467  玩家025    03  $ 5000  未中    -$5000
  上午7:46:42  01160467  玩家005    35  $ 1000  未中    -$1000
  上午7:46:42  01160467  玩家010     雙  $ 2000  中獎    +$2000
  上午7:46:42  01160467  玩家007     雙  $  100  中獎     +$100
  上午7:46:42  01160467  玩家019     雙  $ 5000  中獎    +$5000
  上午7:46:43  01160467  玩家030     大  $  100  未中     -$100
  上午7:46:44  01160467  玩家018    09  $  100  未中     -$100
  上午7:46:44  01160467  玩家026     大  $ 1000  未中    -$1000
  上午7:46:44  01160467  玩家023     單  $ 1000  未中    -$1000
  上午7:46:45  01160467  玩家029     大  $ 5000  未中    -$5000
  上午7:46:45  01160467  玩家030     單  $ 2000  未中    -$2000
  上午7:46:46  01160467  玩家024     雙  $  500  中獎     +$500
  上午7:46:47  01160467  玩家004     單  $  200  未中     -$200
  上午7:46:47  01160467  玩家018    26  $  200  未中     -$200
  上午7:46:48  01160467  玩家015    31  $ 2000  未中    -$2000
  上午7:46:48  01160467  玩家003     小  $ 5000  中獎    +$5000
  上午7:46:48  01160467  玩家027     大  $  500  未中     -$500
  上午7:46:49  01160467  玩家015    16  $ 1000  未中    -$1000
  上午7:46:49  01160467  玩家004     大  $  100  未中     -$100
  上午7:46:50  01160467  玩家020    26  $  200  未中     -$200
  上午7:46:51  01160467  玩家005     單  $ 5000  未中    -$5000
  上午7:47:13  01160468  玩家003     雙  $ 1000  未中       +$0
  上午7:47:13  01160468  玩家013    37  $  500  未中       +$0

════════════════════════════════════════════════════════════
                      報表結束
════════════════════════════════════════════════════════════
