════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 上午11:28:26
  結束時間: 2026/1/16 上午11:38:30
  模擬時長: 10.1 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 10 期
  總下注筆數: 1262 筆
  總下注金額: $1,883,200
  系統總損益: $-317,160

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01160690  08     27筆   $   38000  $   10040
  01160691  37    120筆   $  201200  $   63480
  01160692  13    159筆   $  229200  $  -97160
  01160693  35    101筆   $  127900  $ -105060
  01160694  01    137筆   $  249200  $   24520
  01160695  04    122筆   $  201400  $  -87080
  01160696  08    132筆   $  174200  $ -172800
  01160697  34    128筆   $  171500  $   66140
  01160698  12    117筆   $  179500  $   45620
  01160699  37    181筆   $  257300  $  -64860

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家024     46筆   $   72200  9/35      +$328160
  玩家005     39筆   $   67100  12/26      +$172860
  玩家002     35筆   $   60900  9/26      +$135620
  玩家027     41筆   $   77700  9/31      +$134260
  玩家004     44筆   $   54400  13/31       +$39640
  玩家006     47筆   $   73100  17/28       +$35180
  玩家016     33筆   $   45200  14/17        +$4700
  玩家014     43筆   $   68400  16/26        -$2200
  玩家007     40筆   $   54600  13/26        -$5540
  玩家012     35筆   $   34000  8/25        -$7620
  玩家019     41筆   $   48500  11/27        -$9160
  玩家010     47筆   $   68800  15/31        -$9740
  玩家029     41筆   $   74800  15/26       -$12280
  玩家022     41筆   $   49100  10/29       -$13540
  玩家018     44筆   $   55100  12/30       -$14120
  玩家001     30筆   $   26100  4/24       -$18500
  玩家017     36筆   $   58600  9/25       -$18500
  玩家015     54筆   $   94300  18/35       -$20180
  玩家008     43筆   $   60000  10/31       -$20220
  玩家021     41筆   $   65200  14/26       -$23340
  玩家020     41筆   $   50900  12/27       -$23700
  玩家028     41筆   $   49400  15/25       -$25820
  玩家009     47筆   $   55100  13/34       -$27580
  玩家013     43筆   $   52200  13/29       -$29200
  玩家003     45筆   $   73000  10/34       -$30320
  玩家026     44筆   $   63600  13/31       -$34680
  玩家030     45筆   $   78700  9/36       -$39820
  玩家011     57筆   $   89600  11/43       -$42300
  玩家023     36筆   $   69600  6/29       -$46100
  玩家025     42筆   $   93000  8/33       -$58800

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  上午11:31:26  01160692  玩家006     單  $  100  中獎     +$100
  上午11:31:27  01160692  玩家013    12  $ 5000  未中    -$5000
  上午11:31:27  01160692  玩家015    33  $ 2000  未中    -$2000
  上午11:31:28  01160692  玩家029     紅  $ 1000  中獎  +$1799.9999999999998
  上午11:31:28  01160692  玩家014     大  $ 2000  中獎    +$2000
  上午11:31:28  01160692  玩家019    06  $ 5000  未中    -$5000
  上午11:31:29  01160692  玩家006    14  $  100  未中     -$100
  上午11:31:29  01160692  玩家018    33  $  100  未中     -$100
  上午11:31:29  01160692  玩家022    17  $  100  未中     -$100
  上午11:31:30  01160692  玩家021    28  $  500  未中     -$500
  上午11:31:30  01160692  玩家030    14  $  100  未中     -$100
  上午11:31:30  01160692  玩家011     小  $ 1000  未中    -$1000
  上午11:31:31  01160692  玩家007    38  $ 2000  未中    -$2000
  上午11:31:31  01160692  玩家012    36  $ 2000  未中    -$2000
  上午11:31:31  01160692  玩家017    07  $ 1000  未中    -$1000
  上午11:31:32  01160692  玩家009     小  $  200  未中     -$200
  上午11:31:32  01160692  玩家012    06  $ 1000  未中    -$1000
  上午11:31:33  01160692  玩家007    37  $ 1000  未中    -$1000
  上午11:31:33  01160692  玩家004     雙  $  100  未中     -$100
  上午11:31:34  01160692  玩家011    07  $ 2000  未中    -$2000
  上午11:31:34  01160692  玩家006    19  $ 2000  未中    -$2000
  上午11:31:34  01160692  玩家015    09  $  200  未中     -$200
  上午11:31:35  01160692  玩家018     大  $  500  中獎     +$500
  上午11:31:35  01160692  玩家004    05  $  100  未中     -$100
  上午11:31:36  01160692  玩家005    09  $ 2000  未中    -$2000
  上午11:31:36  01160692  玩家017    06  $ 5000  未中    -$5000
  上午11:31:36  01160692  玩家020    04  $  100  未中     -$100
  上午11:31:37  01160692  玩家005     單  $  200  中獎     +$200
  上午11:31:38  01160692  玩家018    32  $ 1000  未中    -$1000
  上午11:31:38  01160692  玩家016    30  $ 1000  未中    -$1000
  上午11:31:39  01160692  玩家005     藍  $ 5000  未中    -$5000
  上午11:31:40  01160692  玩家023     藍  $ 1000  未中    -$1000
  上午11:31:40  01160692  玩家024     藍  $  200  未中     -$200
  上午11:31:41  01160692  玩家028    11  $ 2000  未中    -$2000
  上午11:31:41  01160692  玩家015    08  $  100  未中     -$100
  上午11:31:41  01160692  玩家010    28  $ 2000  未中    -$2000
  上午11:31:42  01160692  玩家012     單  $ 1000  中獎    +$1000
  上午11:31:42  01160692  玩家019    09  $ 5000  未中    -$5000
  上午11:31:42  01160692  玩家004     單  $  200  中獎     +$200
  上午11:31:43  01160692  玩家001     大  $  500  中獎     +$500
  上午11:31:43  01160692  玩家016     大  $  100  中獎     +$100
  上午11:31:43  01160692  玩家013     單  $  100  中獎     +$100
  上午11:31:44  01160692  玩家018     雙  $  100  未中     -$100
  上午11:31:44  01160692  玩家010     單  $  500  中獎     +$500
  上午11:31:45  01160692  玩家003    22  $  100  未中     -$100
  上午11:31:45  01160692  玩家013    08  $  500  未中     -$500
  上午11:31:45  01160692  玩家027     單  $ 1000  中獎    +$1000
  上午11:31:46  01160692  玩家011     藍  $ 2000  未中    -$2000
  上午11:31:46  01160692  玩家008    26  $  100  未中     -$100
  上午11:31:46  01160692  玩家006     雙  $  200  未中     -$200
  上午11:31:47  01160692  玩家027     雙  $ 1000  未中    -$1000
  上午11:31:47  01160692  玩家017    31  $ 5000  未中    -$5000
  上午11:31:47  01160692  玩家011    07  $ 5000  未中    -$5000
  上午11:31:48  01160692  玩家018     雙  $  100  未中     -$100
  上午11:31:48  01160692  玩家021     藍  $ 1000  未中    -$1000
  上午11:31:49  01160692  玩家016     小  $ 1000  未中    -$1000
  上午11:31:49  01160692  玩家021    18  $ 5000  未中    -$5000
  上午11:31:49  01160692  玩家011    39  $  500  未中     -$500
  上午11:31:50  01160692  玩家027    03  $  200  未中     -$200
  上午11:31:50  01160692  玩家008    25  $ 1000  未中    -$1000
  上午11:31:51  01160692  玩家020     雙  $ 2000  未中    -$2000
  上午11:31:51  01160692  玩家026    08  $ 2000  未中    -$2000
  上午11:31:51  01160692  玩家007    23  $  200  未中     -$200
  上午11:31:52  01160692  玩家021     雙  $  200  未中     -$200
  上午11:31:52  01160692  玩家027     雙  $  200  未中     -$200
  上午11:31:52  01160692  玩家010     紅  $  500  中獎  +$899.9999999999999
  上午11:32:14  01160693  玩家027     藍  $ 1000  未中    -$1000
  上午11:32:14  01160693  玩家029    04  $ 5000  未中    -$5000
  上午11:32:15  01160693  玩家011     小  $ 5000  中獎    +$5000
  上午11:32:15  01160693  玩家023     藍  $  200  未中     -$200
  上午11:32:15  01160693  玩家028     雙  $ 2000  未中    -$2000
  上午11:32:15  01160693  玩家022     單  $ 2000  中獎    +$2000
  上午11:32:16  01160693  玩家014    32  $ 2000  未中    -$2000
  上午11:32:16  01160693  玩家020    08  $ 5000  未中    -$5000
  上午11:32:17  01160693  玩家019     小  $  200  中獎     +$200
  上午11:32:17  01160693  玩家004    01  $ 2000  中獎   +$70000
  上午11:32:17  01160693  玩家028     單  $ 1000  中獎    +$1000
  上午11:32:17  01160693  玩家010     雙  $ 2000  未中    -$2000
  上午11:32:18  01160693  玩家025     雙  $  100  未中     -$100
  上午11:32:18  01160693  玩家014    35  $  500  未中     -$500
  上午11:32:18  01160693  玩家015    03  $  100  未中     -$100
  上午11:32:18  01160693  玩家020    32  $ 5000  未中    -$5000
  上午11:32:19  01160693  玩家010    23  $  500  未中     -$500
  上午11:32:19  01160693  玩家018    19  $ 1000  未中    -$1000
  上午11:32:19  01160693  玩家030     大  $ 5000  未中    -$5000
  上午11:32:20  01160693  玩家024     綠  $  500  中獎  +$899.9999999999999
  上午11:32:20  01160693  玩家026     雙  $ 2000  未中    -$2000
  上午11:32:20  01160693  玩家012     藍  $  200  未中     -$200
  上午11:32:21  01160693  玩家016    28  $  500  未中     -$500
  上午11:32:21  01160693  玩家007     紅  $  500  未中     -$500
  上午11:32:21  01160693  玩家030    15  $ 1000  未中    -$1000
  上午11:32:22  01160693  玩家003     小  $  500  中獎     +$500
  上午11:32:22  01160693  玩家006     綠  $ 2000  中獎  +$3599.9999999999995
  上午11:32:22  01160693  玩家025     小  $ 2000  中獎    +$2000
  上午11:32:22  01160693  玩家016     雙  $  500  未中     -$500
  上午11:32:22  01160693  玩家021     小  $  200  中獎     +$200
  上午11:32:23  01160693  玩家020     大  $  200  未中     -$200
  上午11:32:23  01160693  玩家015    19  $  100  未中     -$100
  上午11:32:23  01160693  玩家014     藍  $  500  未中     -$500
  上午11:32:23  01160693  玩家016     綠  $ 1000  中獎  +$1799.9999999999998
  上午11:32:24  01160693  玩家012     雙  $  500  未中     -$500
  上午11:32:24  01160693  玩家006     小  $ 5000  中獎    +$5000
  上午11:32:24  01160693  玩家004    32  $  200  未中     -$200
  上午11:32:24  01160693  玩家001     藍  $ 5000  未中    -$5000
  上午11:32:24  01160693  玩家011     雙  $  100  未中     -$100
  上午11:32:24  01160693  玩家019     紅  $ 5000  未中    -$5000
  上午11:32:25  01160693  玩家011    28  $  100  未中     -$100
  上午11:32:25  01160693  玩家030    29  $ 5000  未中    -$5000
  上午11:32:26  01160693  玩家028    10  $ 5000  未中    -$5000
  上午11:32:26  01160693  玩家004    19  $  200  未中     -$200
  上午11:32:26  01160693  玩家012     小  $  500  中獎     +$500
  上午11:32:26  01160693  玩家006    11  $  200  未中     -$200
  上午11:32:26  01160693  玩家008     藍  $ 5000  未中    -$5000
  上午11:32:27  01160693  玩家024     紅  $  200  未中     -$200
  上午11:32:27  01160693  玩家014    21  $  500  未中     -$500
  上午11:32:27  01160693  玩家009     小  $  200  中獎     +$200
  上午11:32:27  01160693  玩家011     雙  $ 1000  未中    -$1000
  上午11:32:28  01160693  玩家002     綠  $  100  中獎  +$179.99999999999997
  上午11:32:28  01160693  玩家020    39  $ 5000  未中    -$5000
  上午11:32:28  01160693  玩家021    01  $  100  中獎    +$3500
  上午11:32:28  01160693  玩家013    17  $ 1000  未中    -$1000
  上午11:32:29  01160693  玩家005     雙  $ 5000  未中    -$5000
  上午11:32:29  01160693  玩家027     大  $  100  未中     -$100
  上午11:32:29  01160693  玩家014     紅  $ 5000  未中    -$5000
  上午11:32:29  01160693  玩家016     小  $ 1000  中獎    +$1000
  上午11:32:30  01160693  玩家030     紅  $  200  未中     -$200
  上午11:32:30  01160693  玩家013    30  $ 5000  未中    -$5000
  上午11:32:31  01160693  玩家014     單  $ 2000  中獎    +$2000
  上午11:32:31  01160693  玩家023     雙  $ 5000  未中    -$5000
  上午11:32:31  01160693  玩家021     小  $ 2000  中獎    +$2000
  上午11:32:32  01160693  玩家011    08  $ 5000  未中    -$5000
  上午11:32:32  01160693  玩家022     小  $ 2000  中獎    +$2000
  上午11:32:32  01160693  玩家010     大  $ 5000  未中    -$5000
  上午11:32:32  01160693  玩家014     單  $ 1000  中獎    +$1000
  上午11:32:33  01160693  玩家012    11  $  200  未中     -$200
  上午11:32:33  01160693  玩家027     紅  $  500  未中     -$500
  上午11:32:33  01160693  玩家020     紅  $ 1000  未中    -$1000
  上午11:32:33  01160693  玩家027     小  $  100  中獎     +$100
  上午11:32:33  01160693  玩家017     雙  $  200  未中     -$200
  上午11:32:33  01160693  玩家028     單  $ 1000  中獎    +$1000
  上午11:32:33  01160693  玩家013     大  $ 2000  未中    -$2000
  上午11:32:34  01160693  玩家004     大  $  500  未中     -$500
  上午11:32:34  01160693  玩家012    10  $  200  未中     -$200
  上午11:32:35  01160693  玩家013    37  $  100  未中     -$100
  上午11:32:35  01160693  玩家020    14  $  500  未中     -$500
  上午11:32:35  01160693  玩家018     綠  $ 2000  中獎  +$3599.9999999999995
  上午11:32:35  01160693  玩家011    09  $ 2000  未中    -$2000
  上午11:32:36  01160693  玩家023    33  $ 5000  未中    -$5000
  上午11:32:36  01160693  玩家028    07  $ 5000  未中    -$5000
  上午11:32:36  01160693  玩家011    07  $ 1000  未中    -$1000
  上午11:32:36  01160693  玩家008     雙  $  200  未中     -$200
  上午11:32:37  01160693  玩家014     綠  $ 5000  中獎    +$9000
  上午11:32:37  01160693  玩家019    06  $  200  未中     -$200
  上午11:32:37  01160693  玩家024    38  $ 5000  未中    -$5000
  上午11:32:38  01160693  玩家024     小  $  200  中獎     +$200
  上午11:32:38  01160693  玩家013    28  $ 5000  未中    -$5000
  上午11:32:38  01160693  玩家018     藍  $ 5000  未中    -$5000
  上午11:32:38  01160693  玩家004     綠  $ 2000  中獎  +$3599.9999999999995
  上午11:32:38  01160693  玩家010     紅  $ 1000  未中    -$1000
  上午11:32:38  01160693  玩家003    07  $ 1000  未中    -$1000
  上午11:32:38  01160693  玩家015     綠  $  200  中獎  +$359.99999999999994
  上午11:32:39  01160693  玩家005    10  $  200  未中     -$200
  上午11:32:39  01160693  玩家018     雙  $ 1000  未中    -$1000
  上午11:32:39  01160693  玩家011     單  $  200  中獎     +$200
  上午11:32:39  01160693  玩家016     單  $ 5000  中獎    +$5000
  上午11:32:39  01160693  玩家026    13  $  100  未中     -$100
  上午11:32:40  01160693  玩家025    15  $ 2000  未中    -$2000
  上午11:32:40  01160693  玩家005     綠  $  200  中獎  +$359.99999999999994
  上午11:32:41  01160693  玩家003    30  $ 5000  未中    -$5000
  上午11:32:41  01160693  玩家009     紅  $ 2000  未中    -$2000
  上午11:32:41  01160693  玩家015     小  $  100  中獎     +$100
  上午11:32:41  01160693  玩家013     雙  $  500  未中     -$500
  上午11:32:42  01160693  玩家019    05  $  500  未中     -$500
  上午11:32:42  01160693  玩家006     小  $ 5000  中獎    +$5000
  上午11:32:42  01160693  玩家007    18  $ 5000  未中    -$5000
  上午11:32:42  01160693  玩家029    19  $  100  未中     -$100
  上午11:32:42  01160693  玩家021     雙  $  200  未中     -$200
  上午11:32:43  01160693  玩家017     藍  $  500  未中     -$500
  上午11:32:43  01160693  玩家010     小  $  100  中獎     +$100
  上午11:32:43  01160693  玩家005     紅  $ 2000  未中    -$2000
  上午11:32:43  01160693  玩家026    37  $ 5000  未中    -$5000
  上午11:32:43  01160693  玩家014     紅  $  500  未中     -$500
  上午11:32:44  01160693  玩家010     綠  $ 5000  中獎    +$9000
  上午11:32:44  01160693  玩家011     紅  $  500  未中     -$500
  上午11:32:44  01160693  玩家014     雙  $ 1000  未中    -$1000
  上午11:32:44  01160693  玩家006     單  $ 5000  中獎    +$5000
  上午11:32:45  01160693  玩家025     大  $ 2000  未中    -$2000
  上午11:32:45  01160693  玩家003     大  $ 1000  未中    -$1000
  上午11:32:45  01160693  玩家001     雙  $ 2000  未中    -$2000
  上午11:32:46  01160693  玩家026     大  $  500  未中     -$500
  上午11:32:47  01160693  玩家029    36  $ 1000  未中    -$1000
  上午11:32:47  01160693  玩家008     雙  $  500  未中     -$500
  上午11:32:48  01160693  玩家002    11  $ 2000  未中    -$2000
  上午11:32:48  01160693  玩家003     綠  $  500  中獎  +$899.9999999999999
  上午11:32:48  01160693  玩家005     雙  $ 2000  未中    -$2000
  上午11:32:49  01160693  玩家026    21  $  100  未中     -$100
  上午11:32:49  01160693  玩家016     小  $ 2000  中獎    +$2000
  上午11:32:50  01160693  玩家005     單  $  200  中獎     +$200
  上午11:32:50  01160693  玩家009     單  $ 5000  中獎    +$5000
  上午11:32:50  01160693  玩家007    26  $ 1000  未中    -$1000
  上午11:32:51  01160693  玩家003     紅  $ 5000  未中    -$5000
  上午11:32:52  01160693  玩家025    27  $ 2000  未中    -$2000
  上午11:32:52  01160693  玩家009     綠  $  100  中獎  +$179.99999999999997
  上午11:33:14  01160694  玩家015     單  $  500  未中     -$500
  上午11:33:14  01160694  玩家019    23  $ 2000  未中    -$2000
  上午11:33:15  01160694  玩家018     單  $ 1000  未中    -$1000
  上午11:33:15  01160694  玩家029     雙  $ 1000  中獎    +$1000
  上午11:33:15  01160694  玩家009    16  $  500  未中     -$500
  上午11:33:16  01160694  玩家012     大  $  200  未中     -$200
  上午11:33:16  01160694  玩家028     小  $ 2000  中獎    +$2000
  上午11:33:16  01160694  玩家014    20  $ 2000  未中    -$2000
  上午11:33:17  01160694  玩家007     小  $ 2000  中獎    +$2000
  上午11:33:17  01160694  玩家017     大  $ 2000  未中    -$2000
  上午11:33:17  01160694  玩家023     大  $ 1000  未中    -$1000
  上午11:33:18  01160694  玩家020     紅  $ 5000  未中    -$5000
  上午11:33:18  01160694  玩家022     雙  $  100  中獎     +$100
  上午11:33:18  01160694  玩家017    23  $ 5000  未中    -$5000
  上午11:33:19  01160694  玩家030    22  $ 2000  未中    -$2000
  上午11:33:19  01160694  玩家009    38  $  500  未中     -$500
  上午11:33:19  01160694  玩家004     單  $  100  未中     -$100
  上午11:33:20  01160694  玩家007     單  $  100  未中     -$100
  上午11:33:20  01160694  玩家004    08  $ 2000  未中    -$2000
  上午11:33:20  01160694  玩家024    30  $  200  未中     -$200
  上午11:33:20  01160694  玩家007     綠  $  100  中獎  +$179.99999999999997
  上午11:33:21  01160694  玩家013     雙  $ 2000  中獎    +$2000
  上午11:33:21  01160694  玩家015    01  $ 5000  未中    -$5000
  上午11:33:21  01160694  玩家011     單  $ 2000  未中    -$2000
  上午11:33:21  01160694  玩家028    11  $ 1000  未中    -$1000
  上午11:33:22  01160694  玩家028     藍  $ 2000  未中    -$2000
  上午11:33:22  01160694  玩家024    03  $  200  未中     -$200
  上午11:33:22  01160694  玩家029     藍  $  500  未中     -$500
  上午11:33:22  01160694  玩家022    32  $  500  未中     -$500
  上午11:33:22  01160694  玩家030    13  $ 5000  未中    -$5000
  上午11:33:22  01160694  玩家004    07  $ 2000  未中    -$2000
  上午11:33:23  01160694  玩家002     大  $  200  未中     -$200
  上午11:33:23  01160694  玩家015     雙  $ 2000  中獎    +$2000
  上午11:33:23  01160694  玩家011     單  $ 1000  未中    -$1000
  上午11:33:23  01160694  玩家012     藍  $  100  未中     -$100
  上午11:33:24  01160694  玩家002     大  $  200  未中     -$200
  上午11:33:24  01160694  玩家024    25  $  500  未中     -$500
  上午11:33:24  01160694  玩家008     小  $  100  中獎     +$100
  上午11:33:25  01160694  玩家021     雙  $  100  中獎     +$100
  上午11:33:25  01160694  玩家006     大  $ 5000  未中    -$5000
  上午11:33:25  01160694  玩家026     綠  $  100  中獎  +$179.99999999999997
  上午11:33:26  01160694  玩家003     大  $ 5000  未中    -$5000
  上午11:33:26  01160694  玩家002    02  $ 2000  未中    -$2000
  上午11:33:26  01160694  玩家017     單  $  200  未中     -$200
  上午11:33:27  01160694  玩家029     單  $ 5000  未中    -$5000
  上午11:33:27  01160694  玩家003     藍  $ 5000  未中    -$5000
  上午11:33:27  01160694  玩家011     小  $  100  中獎     +$100
  上午11:33:27  01160694  玩家003    14  $  500  未中     -$500
  上午11:33:27  01160694  玩家006    07  $ 1000  未中    -$1000
  上午11:33:27  01160694  玩家016    30  $  100  未中     -$100
  上午11:33:28  01160694  玩家014    15  $  100  未中     -$100
  上午11:33:28  01160694  玩家005    19  $ 1000  未中    -$1000
  上午11:33:28  01160694  玩家002     單  $  500  未中     -$500
  上午11:33:28  01160694  玩家025    06  $ 5000  未中    -$5000
  上午11:33:28  01160694  玩家013    19  $  500  未中     -$500
  上午11:33:29  01160694  玩家012     綠  $  100  中獎  +$179.99999999999997
  上午11:33:29  01160694  玩家005     大  $  500  未中     -$500
  上午11:33:30  01160694  玩家008    32  $ 1000  未中    -$1000
  上午11:33:30  01160694  玩家002     紅  $ 5000  未中    -$5000
  上午11:33:30  01160694  玩家028    29  $ 1000  未中    -$1000
  上午11:33:30  01160694  玩家028     單  $ 2000  未中    -$2000
  上午11:33:30  01160694  玩家012     雙  $ 1000  中獎    +$1000
  上午11:33:31  01160694  玩家003     雙  $  100  中獎     +$100
  上午11:33:31  01160694  玩家013     單  $  100  未中     -$100
  上午11:33:32  01160694  玩家020     小  $ 2000  中獎    +$2000
  上午11:33:32  01160694  玩家014     紅  $ 5000  未中    -$5000
  上午11:33:33  01160694  玩家021     單  $  100  未中     -$100
  上午11:33:33  01160694  玩家001     大  $ 1000  未中    -$1000
  上午11:33:33  01160694  玩家017    03  $ 2000  未中    -$2000
  上午11:33:33  01160694  玩家008     綠  $ 2000  中獎  +$3599.9999999999995
  上午11:33:34  01160694  玩家025     雙  $ 5000  中獎    +$5000
  上午11:33:34  01160694  玩家018     單  $  200  未中     -$200
  上午11:33:35  01160694  玩家021     藍  $ 2000  未中    -$2000
  上午11:33:35  01160694  玩家009     小  $ 2000  中獎    +$2000
  上午11:33:36  01160694  玩家005     紅  $ 5000  未中    -$5000
  上午11:33:36  01160694  玩家006     大  $  200  未中     -$200
  上午11:33:36  01160694  玩家015     雙  $ 2000  中獎    +$2000
  上午11:33:36  01160694  玩家026     小  $ 1000  中獎    +$1000
  上午11:33:37  01160694  玩家017     單  $ 2000  未中    -$2000
  上午11:33:38  01160694  玩家011     大  $  100  未中     -$100
  上午11:33:38  01160694  玩家023    36  $  100  未中     -$100
  上午11:33:39  01160694  玩家025    13  $  100  未中     -$100
  上午11:33:39  01160694  玩家008     雙  $ 1000  中獎    +$1000
  上午11:33:40  01160694  玩家026     綠  $  200  中獎  +$359.99999999999994
  上午11:33:40  01160694  玩家006     小  $ 2000  中獎    +$2000
  上午11:33:40  01160694  玩家007    30  $  100  未中     -$100
  上午11:33:41  01160694  玩家003     藍  $  100  未中     -$100
  上午11:33:41  01160694  玩家014    05  $ 1000  未中    -$1000
  上午11:33:41  01160694  玩家004     藍  $  500  未中     -$500
  上午11:33:42  01160694  玩家021     綠  $ 5000  中獎    +$9000
  上午11:33:42  01160694  玩家023     大  $ 5000  未中    -$5000
  上午11:33:42  01160694  玩家015    25  $ 5000  未中    -$5000
  上午11:33:42  01160694  玩家026    36  $ 2000  未中    -$2000
  上午11:33:42  01160694  玩家013     藍  $ 1000  未中    -$1000
  上午11:33:43  01160694  玩家024    04  $ 5000  中獎  +$175000
  上午11:33:43  01160694  玩家023    09  $ 5000  未中    -$5000
  上午11:33:43  01160694  玩家010     雙  $ 1000  中獎    +$1000
  上午11:33:43  01160694  玩家021     小  $ 2000  中獎    +$2000
  上午11:33:43  01160694  玩家029    30  $  100  未中     -$100
  上午11:33:44  01160694  玩家024    36  $  100  未中     -$100
  上午11:33:44  01160694  玩家012     小  $  100  中獎     +$100
  上午11:33:45  01160694  玩家008    36  $ 5000  未中    -$5000
  上午11:33:46  01160694  玩家028     大  $  200  未中     -$200
  上午11:33:46  01160694  玩家026     雙  $  500  中獎     +$500
  上午11:33:46  01160694  玩家010     雙  $ 5000  中獎    +$5000
  上午11:33:46  01160694  玩家024     紅  $  200  未中     -$200
  上午11:33:46  01160694  玩家025     單  $  500  未中     -$500
  上午11:33:46  01160694  玩家002     小  $  500  中獎     +$500
  上午11:33:47  01160694  玩家003     大  $ 2000  未中    -$2000
  上午11:33:47  01160694  玩家030     綠  $  100  中獎  +$179.99999999999997
  上午11:33:47  01160694  玩家010     紅  $  500  未中     -$500
  上午11:33:47  01160694  玩家030    19  $  100  未中     -$100
  上午11:33:48  01160694  玩家018    11  $ 1000  未中    -$1000
  上午11:33:48  01160694  玩家021     單  $  100  未中     -$100
  上午11:33:48  01160694  玩家017     藍  $  100  未中     -$100
  上午11:33:49  01160694  玩家013     小  $ 2000  中獎    +$2000
  上午11:33:49  01160694  玩家005     雙  $ 2000  中獎    +$2000
  上午11:33:50  01160694  玩家030     單  $ 5000  未中    -$5000
  上午11:33:50  01160694  玩家029     雙  $ 5000  中獎    +$5000
  上午11:33:51  01160694  玩家006    35  $ 1000  未中    -$1000
  上午11:33:51  01160694  玩家015    08  $ 5000  未中    -$5000
  上午11:33:52  01160694  玩家009    25  $ 2000  未中    -$2000
  上午11:34:13  01160695  玩家028    30  $ 5000  未中    -$5000
  上午11:34:14  01160695  玩家018     小  $ 5000  中獎    +$5000
  上午11:34:15  01160695  玩家023     雙  $  500  中獎     +$500
  上午11:34:15  01160695  玩家028    30  $  100  未中     -$100
  上午11:34:15  01160695  玩家026    16  $ 2000  未中    -$2000
  上午11:34:15  01160695  玩家007     紅  $  100  中獎  +$179.99999999999997
  上午11:34:16  01160695  玩家017     小  $  500  中獎     +$500
  上午11:34:16  01160695  玩家025     大  $ 5000  未中    -$5000
  上午11:34:16  01160695  玩家010     小  $  500  中獎     +$500
  上午11:34:16  01160695  玩家007     紅  $ 2000  中獎  +$3599.9999999999995
  上午11:34:16  01160695  玩家004     紅  $  500  中獎  +$899.9999999999999
  上午11:34:17  01160695  玩家020     綠  $  500  未中     -$500
  上午11:34:17  01160695  玩家024     雙  $ 5000  中獎    +$5000
  上午11:34:17  01160695  玩家016    17  $  500  未中     -$500
  上午11:34:17  01160695  玩家003     紅  $ 5000  中獎    +$9000
  上午11:34:17  01160695  玩家028     雙  $ 2000  中獎    +$2000
  上午11:34:17  01160695  玩家021     單  $ 5000  未中    -$5000
  上午11:34:17  01160695  玩家017     單  $ 5000  未中    -$5000
  上午11:34:18  01160695  玩家008     單  $  100  未中     -$100
  上午11:34:18  01160695  玩家011     藍  $  500  未中     -$500
  上午11:34:18  01160695  玩家029    25  $ 1000  未中    -$1000
  上午11:34:19  01160695  玩家014    01  $  200  未中     -$200
  上午11:34:20  01160695  玩家026     小  $ 5000  中獎    +$5000
  上午11:34:20  01160695  玩家002    08  $ 5000  中獎  +$175000
  上午11:34:20  01160695  玩家011    30  $  500  未中     -$500
  上午11:34:20  01160695  玩家020    13  $  100  未中     -$100
  上午11:34:21  01160695  玩家006     紅  $  100  中獎  +$179.99999999999997
  上午11:34:22  01160695  玩家030    35  $ 2000  未中    -$2000
  上午11:34:22  01160695  玩家026    16  $  100  未中     -$100
  上午11:34:23  01160695  玩家010     藍  $  100  未中     -$100
  上午11:34:23  01160695  玩家029    38  $ 5000  未中    -$5000
  上午11:34:23  01160695  玩家009     大  $ 2000  未中    -$2000
  上午11:34:24  01160695  玩家020     雙  $  500  中獎     +$500
  上午11:34:25  01160695  玩家025     綠  $  200  未中     -$200
  上午11:34:25  01160695  玩家022     綠  $ 1000  未中    -$1000
  上午11:34:26  01160695  玩家023     綠  $  500  未中     -$500
  上午11:34:26  01160695  玩家027    33  $ 2000  未中    -$2000
  上午11:34:26  01160695  玩家010    15  $  100  未中     -$100
  上午11:34:26  01160695  玩家005     大  $  200  未中     -$200
  上午11:34:27  01160695  玩家001     小  $  500  中獎     +$500
  上午11:34:27  01160695  玩家017    24  $  200  未中     -$200
  上午11:34:27  01160695  玩家003    09  $ 1000  未中    -$1000
  上午11:34:27  01160695  玩家028     小  $  200  中獎     +$200
  上午11:34:27  01160695  玩家011     單  $  100  未中     -$100
  上午11:34:27  01160695  玩家026    30  $ 2000  未中    -$2000
  上午11:34:27  01160695  玩家002     單  $ 5000  未中    -$5000
  上午11:34:27  01160695  玩家003     單  $ 1000  未中    -$1000
  上午11:34:28  01160695  玩家006    08  $ 1000  中獎   +$35000
  上午11:34:28  01160695  玩家002     藍  $  100  未中     -$100
  上午11:34:28  01160695  玩家030     大  $ 1000  未中    -$1000
  上午11:34:28  01160695  玩家022    08  $  500  中獎   +$17500
  上午11:34:29  01160695  玩家026    14  $  100  未中     -$100
