════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 上午8:42:45
  結束時間: 2026/1/16 上午8:52:37
  模擬時長: 9.9 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 9 期
  總下注筆數: 1136 筆
  總下注金額: $1,617,900
  系統總損益: $-109,700

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01160525  undefined    115筆   $  124000  $  -67400
  01160526  undefined     93筆   $  110200  $   39200
  01160527  undefined    174筆   $  263700  $  -43300
  01160528  undefined    109筆   $  158900  $   46900
  01160529  undefined    110筆   $  133400  $  -65200
  01160530  undefined    133筆   $  215300  $  -36700
  01160531  undefined     99筆   $  144400  $  -26200
  01160532  undefined    117筆   $  168400  $   23200
  01160533  undefined    106筆   $  171800  $   19800

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家018     38筆   $   48300  14/22      +$100700
  玩家013     32筆   $   44800  12/20       +$83000
  玩家027     39筆   $   46300  11/26       +$50700
  玩家021     46筆   $   63200  15/27       +$49100
  玩家016     44筆   $   68600  13/27       +$40000
  玩家005     49筆   $   73400  10/30       +$30100
  玩家023     34筆   $   55300  7/25       +$29500
  玩家001     34筆   $   43600  11/22       +$25200
  玩家020     35筆   $   35100  10/22       +$15100
  玩家011     34筆   $   58500  4/28       +$10400
  玩家007     42筆   $   59700  9/31        +$6300
  玩家029     36筆   $   40900  11/23        +$4100
  玩家024     42筆   $   67000  15/25        -$2300
  玩家014     33筆   $   50800  6/25        -$4600
  玩家003     41筆   $   59000  10/30        -$4800
  玩家017     45筆   $   65500  9/32        -$6300
  玩家009     40筆   $   48700  11/22        -$6400
  玩家025     44筆   $   61400  10/31        -$8600
  玩家004     34筆   $   57800  9/21       -$12700
  玩家008     46筆   $   65100  12/33       -$14600
  玩家022     31筆   $   45700  8/21       -$15100
  玩家028     35筆   $   45400  8/24       -$17000
  玩家026     35筆   $   41100  6/26       -$20700
  玩家002     35筆   $   52700  6/27       -$23600
  玩家030     29筆   $   34500  6/21       -$25100
  玩家006     38筆   $   38900  7/29       -$25600
  玩家012     32筆   $   62300  9/22       -$25700
  玩家010     30筆   $   51600  4/25       -$39600
  玩家019     42筆   $   65400  7/30       -$40200
  玩家015     41筆   $   67300  6/33       -$41600

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  上午8:45:45  01160526  玩家020     單  $ 1000  未中    -$1000
  上午8:45:45  01160526  玩家007     單  $  500  未中     -$500
  上午8:45:45  01160526  玩家025    31  $  100  未中     -$100
  上午8:45:45  01160526  玩家008     大  $  500  未中     -$500
  上午8:45:45  01160526  玩家016     小  $ 2000  中獎    +$2000
  上午8:45:46  01160526  玩家014    22  $  100  未中     -$100
  上午8:45:46  01160526  玩家027     紅  $  500  中獎    +$5500
  上午8:45:46  01160526  玩家030     紅  $  100  中獎    +$1100
  上午8:45:46  01160526  玩家023    13  $  500  未中     -$500
  上午8:45:47  01160526  玩家016     藍  $  100  未中     -$100
  上午8:45:47  01160526  玩家017     小  $ 2000  中獎    +$2000
  上午8:45:47  01160526  玩家022     綠  $ 5000  未中    -$5000
  上午8:45:47  01160526  玩家009    10  $ 2000  未中    -$2000
  上午8:45:47  01160526  玩家014     大  $ 1000  未中    -$1000
  上午8:45:47  01160526  玩家022     大  $ 2000  未中    -$2000
  上午8:45:48  01160526  玩家010     單  $  500  未中     -$500
  上午8:45:48  01160526  玩家027     單  $  200  未中     -$200
  上午8:45:48  01160526  玩家026    35  $  500  未中     -$500
  上午8:45:49  01160526  玩家010     大  $ 5000  未中    -$5000
  上午8:45:49  01160526  玩家003     大  $ 5000  未中    -$5000
  上午8:45:49  01160526  玩家005     小  $ 2000  中獎    +$2000
  上午8:45:50  01160526  玩家026     雙  $  100  中獎     +$100
  上午8:45:50  01160526  玩家020     雙  $ 1000  中獎    +$1000
  上午8:45:50  01160526  玩家015    39  $ 5000  未中    -$5000
  上午8:45:50  01160526  玩家028     單  $  500  未中     -$500
  上午8:45:50  01160526  玩家007     紅  $  200  中獎    +$2200
  上午8:45:51  01160526  玩家022     小  $ 5000  中獎    +$5000
  上午8:45:51  01160526  玩家027     藍  $  500  未中     -$500
  上午8:45:51  01160526  玩家009    04  $ 5000  未中    -$5000
  上午8:45:51  01160526  玩家017     大  $  100  未中     -$100
  上午8:45:51  01160526  玩家010    02  $  500  未中     -$500
  上午8:45:51  01160526  玩家002    03  $ 5000  未中    -$5000
  上午8:45:52  01160526  玩家024     綠  $  200  未中     -$200
  上午8:45:52  01160526  玩家005     藍  $ 2000  未中    -$2000
  上午8:45:52  01160526  玩家013     單  $  200  未中     -$200
  上午8:45:52  01160526  玩家016     雙  $ 5000  中獎    +$5000
  上午8:45:52  01160526  玩家006    27  $ 5000  未中    -$5000
  上午8:45:52  01160526  玩家023     綠  $  200  未中     -$200
  上午8:46:13  01160527  玩家017    38  $  500  未中     -$500
  上午8:46:14  01160527  玩家009    18  $  500  未中     -$500
  上午8:46:14  01160527  玩家011     小  $  500  中獎     +$500
  上午8:46:14  01160527  玩家026     紅  $  200  中獎    +$2200
  上午8:46:14  01160527  玩家019     小  $  500  中獎     +$500
  上午8:46:15  01160527  玩家008    07  $ 2000  未中    -$2000
  上午8:46:15  01160527  玩家018    15  $ 1000  未中    -$1000
  上午8:46:15  01160527  玩家021     雙  $ 5000  中獎    +$5000
  上午8:46:16  01160527  玩家024    28  $ 5000  未中    -$5000
  上午8:46:16  01160527  玩家003    01  $  200  未中     -$200
  上午8:46:16  01160527  玩家026     綠  $  200  未中     -$200
  上午8:46:16  01160527  玩家028     藍  $ 1000  未中    -$1000
  上午8:46:17  01160527  玩家019     雙  $ 1000  中獎    +$1000
  上午8:46:17  01160527  玩家003     大  $ 5000  未中    -$5000
  上午8:46:17  01160527  玩家011    24  $  500  未中     -$500
  上午8:46:17  01160527  玩家023    06  $ 5000  未中    -$5000
  上午8:46:18  01160527  玩家019    34  $  100  未中     -$100
  上午8:46:18  01160527  玩家002    12  $ 1000  未中    -$1000
  上午8:46:19  01160527  玩家024    34  $ 2000  未中    -$2000
  上午8:46:20  01160527  玩家014     藍  $  500  未中     -$500
  上午8:46:20  01160527  玩家004    08  $ 2000  未中    -$2000
  上午8:46:21  01160527  玩家021     小  $  200  中獎     +$200
  上午8:46:22  01160527  玩家020     小  $  200  中獎     +$200
  上午8:46:22  01160527  玩家025    08  $ 1000  未中    -$1000
  上午8:46:22  01160527  玩家005     藍  $  200  未中     -$200
  上午8:46:22  01160527  玩家018    23  $  100  未中     -$100
  上午8:46:23  01160527  玩家011     紅  $ 5000  中獎   +$55000
  上午8:46:23  01160527  玩家015     雙  $ 1000  中獎    +$1000
  上午8:46:23  01160527  玩家014     大  $ 2000  未中    -$2000
  上午8:46:24  01160527  玩家023     藍  $ 1000  未中    -$1000
  上午8:46:24  01160527  玩家018     大  $ 2000  未中    -$2000
  上午8:46:24  01160527  玩家002    05  $ 5000  未中    -$5000
  上午8:46:25  01160527  玩家005     綠  $  500  未中     -$500
  上午8:46:25  01160527  玩家025    07  $  500  未中     -$500
  上午8:46:25  01160527  玩家026     藍  $ 5000  未中    -$5000
  上午8:46:26  01160527  玩家020     藍  $ 2000  未中    -$2000
  上午8:46:26  01160527  玩家012    20  $  500  未中     -$500
  上午8:46:26  01160527  玩家021     綠  $ 5000  未中    -$5000
  上午8:46:26  01160527  玩家018    35  $  200  未中     -$200
  上午8:46:27  01160527  玩家003     大  $  500  未中     -$500
  上午8:46:27  01160527  玩家017     藍  $ 5000  未中    -$5000
  上午8:46:27  01160527  玩家015    23  $ 5000  未中    -$5000
  上午8:46:28  01160527  玩家021     紅  $  500  中獎    +$5500
  上午8:46:28  01160527  玩家028    16  $ 1000  未中    -$1000
  上午8:46:28  01160527  玩家030     藍  $ 5000  未中    -$5000
  上午8:46:29  01160527  玩家019     單  $  500  未中     -$500
  上午8:46:29  01160527  玩家008     小  $ 1000  中獎    +$1000
  上午8:46:29  01160527  玩家006    06  $  200  未中     -$200
  上午8:46:30  01160527  玩家018    39  $  200  未中     -$200
  上午8:46:30  01160527  玩家016    33  $  200  未中     -$200
  上午8:46:30  01160527  玩家019     藍  $  200  未中     -$200
  上午8:46:30  01160527  玩家008    23  $  200  未中     -$200
  上午8:46:31  01160527  玩家003    21  $  200  未中     -$200
  上午8:46:31  01160527  玩家001    39  $  100  未中     -$100
  上午8:46:31  01160527  玩家022     大  $  200  未中     -$200
  上午8:46:31  01160527  玩家004     大  $ 1000  未中    -$1000
  上午8:46:32  01160527  玩家008     單  $  100  未中     -$100
  上午8:46:32  01160527  玩家019    05  $ 2000  未中    -$2000
  上午8:46:32  01160527  玩家029    19  $ 5000  未中    -$5000
  上午8:46:32  01160527  玩家021     雙  $ 2000  中獎    +$2000
  上午8:46:33  01160527  玩家003     大  $  100  未中     -$100
  上午8:46:33  01160527  玩家024    30  $ 5000  未中    -$5000
  上午8:46:33  01160527  玩家025     單  $ 5000  未中    -$5000
  上午8:46:33  01160527  玩家005    02  $ 2000  未中    -$2000
  上午8:46:33  01160527  玩家008    38  $  100  未中     -$100
  上午8:46:33  01160527  玩家019    35  $  200  未中     -$200
  上午8:46:34  01160527  玩家002    31  $  200  未中     -$200
  上午8:46:34  01160527  玩家025     綠  $ 2000  未中    -$2000
  上午8:46:34  01160527  玩家021    12  $  200  未中     -$200
  上午8:46:35  01160527  玩家017     小  $  100  中獎     +$100
  上午8:46:35  01160527  玩家021     綠  $ 2000  未中    -$2000
  上午8:46:35  01160527  玩家029     大  $ 2000  未中    -$2000
  上午8:46:36  01160527  玩家027    14  $  500  未中     -$500
  上午8:46:37  01160527  玩家011     大  $ 2000  未中    -$2000
  上午8:46:37  01160527  玩家006     大  $ 2000  未中    -$2000
  上午8:46:38  01160527  玩家010    09  $ 1000  未中    -$1000
  上午8:46:38  01160527  玩家029     小  $ 1000  中獎    +$1000
  上午8:46:39  01160527  玩家025     單  $ 5000  未中    -$5000
  上午8:46:39  01160527  玩家003     小  $  100  中獎     +$100
  上午8:46:40  01160527  玩家023     紅  $  100  中獎    +$1100
  上午8:46:40  01160527  玩家020    22  $  100  未中     -$100
  上午8:46:40  01160527  玩家015     綠  $ 2000  未中    -$2000
  上午8:46:40  01160527  玩家008    15  $ 1000  未中    -$1000
  上午8:46:41  01160527  玩家016     單  $  500  未中     -$500
  上午8:46:42  01160527  玩家016     藍  $  500  未中     -$500
  上午8:46:42  01160527  玩家022    09  $  100  未中     -$100
  上午8:46:42  01160527  玩家030    16  $ 2000  未中    -$2000
  上午8:46:44  01160527  玩家007     小  $  100  中獎     +$100
  上午8:46:44  01160527  玩家029     藍  $ 5000  未中    -$5000
  上午8:46:45  01160527  玩家009     雙  $  200  中獎     +$200
  上午8:46:45  01160527  玩家003     大  $ 1000  未中    -$1000
  上午8:46:46  01160527  玩家016    27  $ 2000  未中    -$2000
  上午8:46:47  01160527  玩家023     大  $  200  未中     -$200
  上午8:46:47  01160527  玩家010    12  $ 1000  未中    -$1000
  上午8:46:47  01160527  玩家018     小  $  100  中獎     +$100
  上午8:46:47  01160527  玩家004     雙  $ 2000  中獎    +$2000
  上午8:46:48  01160527  玩家028    17  $  100  未中     -$100
  上午8:46:48  01160527  玩家003     小  $ 5000  中獎    +$5000
  上午8:46:49  01160527  玩家004    10  $ 5000  未中    -$5000
  上午8:46:49  01160527  玩家024     單  $ 1000  未中    -$1000
  上午8:46:49  01160527  玩家009     大  $  200  未中     -$200
  上午8:46:49  01160527  玩家012     藍  $  200  未中     -$200
  上午8:46:50  01160527  玩家016     紅  $  100  中獎    +$1100
  上午8:46:50  01160527  玩家007    06  $  500  未中     -$500
  上午8:46:50  01160527  玩家029    02  $ 2000  未中    -$2000
  上午8:46:50  01160527  玩家020     紅  $  100  中獎    +$1100
  上午8:46:51  01160527  玩家029     單  $  500  未中     -$500
  上午8:46:51  01160527  玩家021     綠  $  100  未中     -$100
  上午8:46:52  01160527  玩家003    22  $  500  未中     -$500
  上午8:47:14  01160528  玩家024    29  $ 2000  未中    -$2000
  上午8:47:14  01160528  玩家019    37  $ 5000  未中    -$5000
  上午8:47:15  01160528  玩家011     藍  $  100  未中     -$100
  上午8:47:15  01160528  玩家012     綠  $ 2000  未中    -$2000
  上午8:47:16  01160528  玩家022     小  $ 1000  中獎    +$1000
  上午8:47:16  01160528  玩家008     大  $ 1000  未中    -$1000
  上午8:47:16  01160528  玩家027     綠  $  200  未中     -$200
  上午8:47:16  01160528  玩家015     綠  $ 1000  未中    -$1000
  上午8:47:17  01160528  玩家009     小  $  100  中獎     +$100
  上午8:47:17  01160528  玩家003    23  $ 5000  未中    -$5000
  上午8:47:18  01160528  玩家018    23  $  200  未中     -$200
  上午8:47:18  01160528  玩家004     單  $  100  未中     -$100
  上午8:47:18  01160528  玩家017     藍  $  100  未中     -$100
  上午8:47:18  01160528  玩家019     綠  $  200  未中     -$200
  上午8:47:19  01160528  玩家011    28  $ 1000  未中    -$1000
  上午8:47:19  01160528  玩家011     綠  $ 2000  未中    -$2000
  上午8:47:19  01160528  玩家021     雙  $  200  中獎     +$200
  上午8:47:19  01160528  玩家020    34  $  200  未中     -$200
  上午8:47:20  01160528  玩家013     大  $  100  未中     -$100
  上午8:47:20  01160528  玩家017     紅  $  200  中獎    +$2200
  上午8:47:20  01160528  玩家021    25  $  200  未中     -$200
  上午8:47:21  01160528  玩家002     單  $  200  未中     -$200
  上午8:47:21  01160528  玩家017     單  $ 1000  未中    -$1000
  上午8:47:21  01160528  玩家001     藍  $  100  未中     -$100
  上午8:47:22  01160528  玩家005    36  $ 2000  未中    -$2000
  上午8:47:23  01160528  玩家016     大  $  500  未中     -$500
  上午8:47:23  01160528  玩家019     大  $ 5000  未中    -$5000
  上午8:47:23  01160528  玩家018     單  $ 5000  未中    -$5000
  上午8:47:24  01160528  玩家022     大  $  100  未中     -$100
  上午8:47:24  01160528  玩家009     小  $  100  中獎     +$100
  上午8:47:24  01160528  玩家006    11  $ 1000  未中    -$1000
  上午8:47:25  01160528  玩家015    36  $ 2000  未中    -$2000
  上午8:47:26  01160528  玩家012     紅  $  200  中獎    +$2200
  上午8:47:26  01160528  玩家023    24  $  500  未中     -$500
  上午8:47:26  01160528  玩家022     綠  $  500  未中     -$500
  上午8:47:27  01160528  玩家029     紅  $  200  中獎    +$2200
  上午8:47:27  01160528  玩家018    32  $ 1000  未中    -$1000
  上午8:47:28  01160528  玩家006    03  $  100  未中     -$100
  上午8:47:28  01160528  玩家021     單  $ 1000  未中    -$1000
  上午8:47:29  01160528  玩家002    33  $ 2000  未中    -$2000
  上午8:47:29  01160528  玩家015     單  $  200  未中     -$200
  上午8:47:30  01160528  玩家027     藍  $  100  未中     -$100
  上午8:47:30  01160528  玩家016     紅  $ 1000  中獎   +$11000
  上午8:47:30  01160528  玩家029     大  $ 2000  未中    -$2000
  上午8:47:30  01160528  玩家018     紅  $  500  中獎    +$5500
  上午8:47:31  01160528  玩家028     雙  $  100  中獎     +$100
  上午8:47:31  01160528  玩家030    36  $  500  未中     -$500
  上午8:47:31  01160528  玩家025    26  $ 2000  未中    -$2000
  上午8:47:32  01160528  玩家009     大  $  100  未中     -$100
  上午8:47:32  01160528  玩家016     小  $  100  中獎     +$100
  上午8:47:33  01160528  玩家015    30  $  100  未中     -$100
  上午8:47:33  01160528  玩家005     紅  $ 5000  中獎   +$55000
  上午8:47:33  01160528  玩家003     大  $  200  未中     -$200
  上午8:47:34  01160528  玩家028     綠  $  500  未中     -$500
  上午8:47:34  01160528  玩家019     大  $  500  未中     -$500
  上午8:47:34  01160528  玩家021     藍  $ 1000  未中    -$1000
  上午8:47:34  01160528  玩家023     單  $  500  未中     -$500
  上午8:47:34  01160528  玩家011     大  $  200  未中     -$200
  上午8:47:35  01160528  玩家027    23  $ 2000  未中    -$2000
  上午8:47:35  01160528  玩家013     大  $  200  未中     -$200
  上午8:47:36  01160528  玩家009     單  $ 1000  未中    -$1000
  上午8:47:36  01160528  玩家002     綠  $  200  未中     -$200
  上午8:47:37  01160528  玩家001     紅  $ 1000  中獎   +$11000
  上午8:47:37  01160528  玩家006     大  $ 5000  未中    -$5000
  上午8:47:37  01160528  玩家015     藍  $  200  未中     -$200
  上午8:47:38  01160528  玩家010     單  $  100  未中     -$100
  上午8:47:38  01160528  玩家002    11  $  100  未中     -$100
  上午8:47:38  01160528  玩家029    19  $  500  未中     -$500
  上午8:47:38  01160528  玩家008     綠  $ 1000  未中    -$1000
  上午8:47:39  01160528  玩家005     藍  $  200  未中     -$200
  上午8:47:40  01160528  玩家027     藍  $ 5000  未中    -$5000
  上午8:47:40  01160528  玩家017     綠  $  500  未中     -$500
  上午8:47:41  01160528  玩家011    33  $ 2000  未中    -$2000
  上午8:47:41  01160528  玩家016     紅  $  200  中獎    +$2200
  上午8:47:41  01160528  玩家021     雙  $ 5000  中獎    +$5000
  上午8:47:41  01160528  玩家001     藍  $  100  未中     -$100
  上午8:47:42  01160528  玩家006     大  $  500  未中     -$500
  上午8:47:42  01160528  玩家013     單  $  200  未中     -$200
  上午8:47:42  01160528  玩家014     綠  $  500  未中     -$500
  上午8:47:42  01160528  玩家008     藍  $ 1000  未中    -$1000
  上午8:47:42  01160528  玩家023     紅  $ 5000  中獎   +$55000
  上午8:47:42  01160528  玩家025     小  $  200  中獎     +$200
  上午8:47:43  01160528  玩家002     小  $ 5000  中獎    +$5000
  上午8:47:43  01160528  玩家007    08  $  500  未中     -$500
  上午8:47:44  01160528  玩家007    37  $  500  未中     -$500
  上午8:47:44  01160528  玩家004    18  $  200  未中     -$200
  上午8:47:45  01160528  玩家028     大  $ 1000  未中    -$1000
  上午8:47:45  01160528  玩家005     大  $ 5000  未中    -$5000
  上午8:47:46  01160528  玩家005    37  $ 5000  未中    -$5000
  上午8:47:46  01160528  玩家008    20  $  100  未中     -$100
  上午8:47:46  01160528  玩家016     大  $  100  未中     -$100
  上午8:47:47  01160528  玩家012     藍  $ 2000  未中    -$2000
  上午8:47:47  01160528  玩家008     單  $  200  未中     -$200
  上午8:47:47  01160528  玩家021     單  $ 2000  未中    -$2000
  上午8:47:47  01160528  玩家015    16  $  100  未中     -$100
  上午8:47:47  01160528  玩家027    16  $  100  未中     -$100
  上午8:47:48  01160528  玩家009     單  $  100  未中     -$100
  上午8:47:48  01160528  玩家024    29  $ 1000  未中    -$1000
  上午8:47:48  01160528  玩家006     藍  $  100  未中     -$100
  上午8:47:48  01160528  玩家008     單  $  200  未中     -$200
  上午8:47:48  01160528  玩家004    14  $ 5000  未中    -$5000
  上午8:47:49  01160528  玩家007     雙  $ 2000  中獎    +$2000
  上午8:47:49  01160528  玩家001     小  $ 5000  中獎    +$5000
  上午8:47:49  01160528  玩家007    26  $ 5000  未中    -$5000
  上午8:47:49  01160528  玩家024     小  $  500  中獎     +$500
  上午8:47:49  01160528  玩家003    04  $ 1000  未中    -$1000
  上午8:47:50  01160528  玩家005     大  $  500  未中     -$500
  上午8:47:51  01160528  玩家013     雙  $  200  中獎     +$200
  上午8:47:51  01160528  玩家006    11  $  100  未中     -$100
  上午8:47:51  01160528  玩家030     大  $  200  未中     -$200
  上午8:48:14  01160529  玩家023     大  $ 2000  未中    -$2000
  上午8:48:14  01160529  玩家008    10  $ 1000  未中    -$1000
  上午8:48:15  01160529  玩家016    19  $ 1000  未中    -$1000
  上午8:48:15  01160529  玩家018    26  $ 1000  未中    -$1000
  上午8:48:16  01160529  玩家017    30  $ 1000  未中    -$1000
  上午8:48:16  01160529  玩家004     單  $ 1000  未中    -$1000
  上午8:48:16  01160529  玩家008     單  $  500  未中     -$500
  上午8:48:16  01160529  玩家027     雙  $ 1000  中獎    +$1000
  上午8:48:17  01160529  玩家001     藍  $  500  未中     -$500
  上午8:48:18  01160529  玩家014    20  $ 2000  未中    -$2000
  上午8:48:18  01160529  玩家004    39  $  100  未中     -$100
  上午8:48:19  01160529  玩家004    23  $ 1000  未中    -$1000
  上午8:48:19  01160529  玩家014     紅  $  200  中獎    +$2200
  上午8:48:19  01160529  玩家018     紅  $  200  中獎    +$2200
  上午8:48:20  01160529  玩家023    33  $ 1000  未中    -$1000
  上午8:48:20  01160529  玩家025     藍  $ 2000  未中    -$2000
  上午8:48:20  01160529  玩家008    12  $  200  未中     -$200
  上午8:48:21  01160529  玩家028    16  $  100  未中     -$100
  上午8:48:21  01160529  玩家016    02  $  200  未中     -$200
  上午8:48:21  01160529  玩家020     藍  $ 1000  未中    -$1000
  上午8:48:22  01160529  玩家027    30  $ 1000  未中    -$1000
  上午8:48:22  01160529  玩家013     紅  $ 2000  中獎   +$22000
  上午8:48:22  01160529  玩家018     小  $  200  中獎     +$200
  上午8:48:23  01160529  玩家006    11  $  100  未中     -$100
  上午8:48:23  01160529  玩家023     單  $ 5000  未中    -$5000
  上午8:48:23  01160529  玩家021     紅  $  500  中獎    +$5500
  上午8:48:23  01160529  玩家026     大  $ 5000  未中    -$5000
  上午8:48:24  01160529  玩家017     單  $  500  未中     -$500
  上午8:48:24  01160529  玩家012    10  $ 5000  未中    -$5000
  上午8:48:24  01160529  玩家004     紅  $  100  中獎    +$1100
  上午8:48:24  01160529  玩家014     大  $  100  未中     -$100
  上午8:48:25  01160529  玩家026     藍  $ 5000  未中    -$5000
  上午8:48:25  01160529  玩家024     小  $ 2000  中獎    +$2000
  上午8:48:25  01160529  玩家028     大  $  500  未中     -$500
  上午8:48:25  01160529  玩家015    02  $  200  未中     -$200
  上午8:48:25  01160529  玩家012    04  $ 2000  未中    -$2000
  上午8:48:25  01160529  玩家025     單  $ 1000  未中    -$1000
  上午8:48:26  01160529  玩家024    18  $ 2000  未中    -$2000
  上午8:48:26  01160529  玩家014    26  $ 2000  未中    -$2000
  上午8:48:26  01160529  玩家022     小  $  200  中獎     +$200
  上午8:48:26  01160529  玩家013     大  $ 2000  未中    -$2000
  上午8:48:27  01160529  玩家015     單  $ 5000  未中    -$5000
  上午8:48:27  01160529  玩家019    26  $ 2000  未中    -$2000
  上午8:48:28  01160529  玩家025     小  $  200  中獎     +$200
  上午8:48:28  01160529  玩家024     大  $  200  未中     -$200
  上午8:48:29  01160529  玩家022    14  $  500  未中     -$500
  上午8:48:30  01160529  玩家005     雙  $  500  中獎     +$500
  上午8:48:31  01160529  玩家015    13  $  500  未中     -$500
  上午8:48:31  01160529  玩家026     大  $  500  未中     -$500
  上午8:48:32  01160529  玩家024     小  $  100  中獎     +$100
  上午8:48:32  01160529  玩家021     單  $  200  未中     -$200
  上午8:48:32  01160529  玩家029     單  $  100  未中     -$100
  上午8:48:33  01160529  玩家018     大  $ 5000  未中    -$5000
  上午8:48:33  01160529  玩家010     藍  $ 1000  未中    -$1000
  上午8:48:34  01160529  玩家001     紅  $ 2000  中獎   +$22000
  上午8:48:34  01160529  玩家004     雙  $ 5000  中獎    +$5000
  上午8:48:35  01160529  玩家014     小  $  100  中獎     +$100
  上午8:48:35  01160529  玩家023     單  $  200  未中     -$200
  上午8:48:35  01160529  玩家005     大  $ 5000  未中    -$5000
  上午8:48:35  01160529  玩家004     小  $ 5000  中獎    +$5000
  上午8:48:36  01160529  玩家007     綠  $ 5000  未中    -$5000
  上午8:48:36  01160529  玩家015     小  $  100  中獎     +$100
  上午8:48:36  01160529  玩家016    35  $ 5000  未中    -$5000
  上午8:48:37  01160529  玩家030     單  $ 5000  未中    -$5000
  上午8:48:37  01160529  玩家009    06  $ 1000  未中    -$1000
  上午8:48:37  01160529  玩家011    09  $ 5000  未中    -$5000
  上午8:48:37  01160529  玩家004    14  $ 5000  未中    -$5000
  上午8:48:37  01160529  玩家002     藍  $ 1000  未中    -$1000
  上午8:48:37  01160529  玩家019     藍  $  200  未中     -$200
  上午8:48:37  01160529  玩家013     紅  $ 5000  中獎   +$55000
  上午8:48:38  01160529  玩家022     大  $ 5000  未中    -$5000
  上午8:48:38  01160529  玩家028    04  $ 5000  未中    -$5000
  上午8:48:38  01160529  玩家018     藍  $ 2000  未中    -$2000
  上午8:48:38  01160529  玩家012    12  $ 2000  未中    -$2000
  上午8:48:39  01160529  玩家005    12  $  200  未中     -$200
  上午8:48:39  01160529  玩家024    06  $ 1000  未中    -$1000
  上午8:48:39  01160529  玩家010     單  $ 2000  未中    -$2000
  上午8:48:39  01160529  玩家019    28  $  200  未中     -$200
  上午8:48:39  01160529  玩家021     紅  $ 5000  中獎   +$55000
  上午8:48:40  01160529  玩家013     小  $ 5000  中獎    +$5000
  上午8:48:40  01160529  玩家018     小  $ 2000  中獎    +$2000
  上午8:48:40  01160529  玩家030    03  $ 2000  未中    -$2000
  上午8:48:41  01160529  玩家008     小  $ 5000  中獎    +$5000
  上午8:48:41  01160529  玩家018    16  $  200  未中     -$200
  上午8:48:41  01160529  玩家001    30  $ 5000  未中    -$5000
  上午8:48:41  01160529  玩家026    38  $  500  未中     -$500
  上午8:48:41  01160529  玩家020     綠  $  500  未中     -$500
  上午8:48:41  01160529  玩家016    29  $  100  未中     -$100
  上午8:48:42  01160529  玩家012     小  $  200  中獎     +$200
  上午8:48:42  01160529  玩家022    15  $  100  未中     -$100
  上午8:48:42  01160529  玩家006     單  $ 1000  未中    -$1000
  上午8:48:42  01160529  玩家007    23  $ 2000  未中    -$2000
  上午8:48:42  01160529  玩家028     小  $ 2000  中獎    +$2000
  上午8:48:42  01160529  玩家028     雙  $  200  中獎     +$200
  上午8:48:43  01160529  玩家019     綠  $ 1000  未中    -$1000
  上午8:48:43  01160529  玩家020     單  $  500  未中     -$500
  上午8:48:43  01160529  玩家011     雙  $  200  中獎     +$200
  上午8:48:43  01160529  玩家008    29  $ 5000  未中    -$5000
  上午8:48:44  01160529  玩家026    12  $  100  未中     -$100
  上午8:48:44  01160529  玩家007     大  $  500  未中     -$500
  上午8:48:44  01160529  玩家005    34  $  200  未中     -$200
  上午8:48:44  01160529  玩家002    22  $ 1000  未中    -$1000
  上午8:48:44  01160529  玩家030    15  $ 2000  未中    -$2000
  上午8:48:45  01160529  玩家026    11  $  500  未中     -$500
  上午8:48:45  01160529  玩家012     大  $  200  未中     -$200
  上午8:48:45  01160529  玩家028     單  $ 5000  未中    -$5000
  上午8:48:45  01160529  玩家025     單  $  500  未中     -$500
  上午8:48:46  01160529  玩家008     小  $  200  中獎     +$200
  上午8:48:46  01160529  玩家018    29  $ 5000  未中    -$5000
  上午8:48:46  01160529  玩家025     紅  $  200  中獎    +$2200
  上午8:48:47  01160529  玩家021     藍  $  500  未中     -$500
  上午8:48:47  01160529  玩家006     紅  $  100  中獎    +$1100
  上午8:48:47  01160529  玩家011     大  $ 1000  未中    -$1000
  上午8:48:48  01160529  玩家029     小  $ 2000  中獎    +$2000
  上午8:48:48  01160529  玩家017     小  $ 1000  中獎    +$1000
  上午8:48:48  01160529  玩家002     單  $ 1000  未中    -$1000
  上午8:48:48  01160529  玩家008    22  $  500  未中     -$500
  上午8:48:48  01160529  玩家007    38  $  500  未中     -$500
  上午8:48:48  01160529  玩家012     大  $ 2000  未中    -$2000
  上午8:48:49  01160529  玩家005    09  $  200  未中     -$200
  上午8:48:49  01160529  玩家030    35  $  500  未中     -$500
  上午8:48:49  01160529  玩家008     綠  $ 1000  未中    -$1000
  上午8:48:49  01160529  玩家009     小  $  500  中獎     +$500
  上午8:48:49  01160529  玩家006    38  $ 2000  未中    -$2000
  上午8:48:50  01160529  玩家017    18  $ 5000  未中    -$5000
  上午8:48:50  01160529  玩家007     綠  $  100  未中     -$100
  上午8:48:50  01160529  玩家010     雙  $  500  中獎     +$500
