════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 上午8:06:14
  結束時間: 2026/1/16 上午8:16:18
  模擬時長: 10.1 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 10 期
  總下注筆數: 1193 筆
  總下注金額: $1,757,500
  系統總損益: $-362,000

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01160488  undefined     83筆   $  113300  $   -5900
  01160489  undefined     96筆   $  135700  $  -44700
  01160490  undefined    104筆   $  158200  $  -51200
  01160491  undefined    113筆   $  186200  $  -48400
  01160492  undefined     97筆   $  129100  $  -75900
  01160493  undefined    141筆   $  226100  $  -55900
  01160494  undefined    188筆   $  257000  $    2800
  01160495  undefined     85筆   $  127300  $   26100
  01160496  undefined    178筆   $  272700  $ -149100
  01160497  undefined    105筆   $  146600  $   40200

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家006     26筆   $   43000  8/18       +$83600
  玩家030     37筆   $   61100  9/28       +$72500
  玩家010     32筆   $   60400  14/18       +$68400
  玩家021     42筆   $   74700  9/33       +$58300
  玩家019     35筆   $   52400  11/24       +$52400
  玩家001     45筆   $   71100  16/29       +$51300
  玩家029     44筆   $   62700  12/32       +$50500
  玩家008     38筆   $   51300  12/26       +$37100
  玩家017     43筆   $   48300  10/33       +$35300
  玩家025     47筆   $   64200  16/31       +$31400
  玩家005     45筆   $   44900  14/31       +$18300
  玩家026     43筆   $   53900  13/30       +$17300
  玩家014     46筆   $   71400  13/33       +$16200
  玩家004     30筆   $   57600  7/23        +$8800
  玩家011     42筆   $   57400  17/25        +$8000
  玩家007     40筆   $   48900  7/33        +$7500
  玩家016     35筆   $   47700  6/29        +$5300
  玩家022     39筆   $   58900  13/26        -$5500
  玩家018     45筆   $   69100  10/35        -$6500
  玩家013     34筆   $   48100  7/27        -$6700
  玩家003     45筆   $   47800  14/31        -$9400
  玩家023     51筆   $   91700  14/36       -$12200
  玩家012     37筆   $   66500  10/27       -$15700
  玩家020     34筆   $   65900  12/22       -$18100
  玩家002     38筆   $   43900  13/25       -$20700
  玩家009     39筆   $   58300  7/32       -$22300
  玩家028     36筆   $   52400  8/28       -$30600
  玩家024     41筆   $   53200  5/36       -$32600
  玩家027     35筆   $   61700  7/27       -$37900
  玩家015     49筆   $   69000  11/37       -$42000

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  上午8:09:32  01160490  玩家003     雙  $ 1000  中獎    +$1000
  上午8:09:32  01160490  玩家010     單  $ 1000  未中    -$1000
  上午8:09:32  01160490  玩家020     小  $ 1000  中獎    +$1000
  上午8:09:33  01160490  玩家014     紅  $  200  中獎    +$2200
  上午8:09:33  01160490  玩家027     雙  $  500  中獎     +$500
  上午8:09:33  01160490  玩家025     紅  $ 5000  中獎   +$55000
  上午8:09:33  01160490  玩家021    16  $  100  未中     -$100
  上午8:09:33  01160490  玩家002     紅  $  500  中獎    +$5500
  上午8:09:34  01160490  玩家011     單  $ 2000  未中    -$2000
  上午8:09:35  01160490  玩家010     綠  $ 5000  未中    -$5000
  上午8:09:36  01160490  玩家003    07  $ 1000  未中    -$1000
  上午8:09:36  01160490  玩家005    21  $  200  未中     -$200
  上午8:09:36  01160490  玩家025    37  $ 2000  未中    -$2000
  上午8:09:37  01160490  玩家026     雙  $  500  中獎     +$500
  上午8:09:37  01160490  玩家014     大  $ 2000  未中    -$2000
  上午8:09:37  01160490  玩家029     雙  $  500  中獎     +$500
  上午8:09:37  01160490  玩家011     綠  $  500  未中     -$500
  上午8:09:38  01160490  玩家001     紅  $  200  中獎    +$2200
  上午8:09:38  01160490  玩家024     藍  $  500  未中     -$500
  上午8:09:38  01160490  玩家016    01  $ 2000  未中    -$2000
  上午8:09:38  01160490  玩家028    33  $  100  未中     -$100
  上午8:09:39  01160490  玩家001    28  $ 5000  未中    -$5000
  上午8:09:39  01160490  玩家002     雙  $  500  中獎     +$500
  上午8:09:39  01160490  玩家017    39  $ 2000  未中    -$2000
  上午8:09:40  01160490  玩家003     單  $  500  未中     -$500
  上午8:09:40  01160490  玩家006     紅  $ 1000  中獎   +$11000
  上午8:09:40  01160490  玩家025    27  $ 5000  未中    -$5000
  上午8:09:41  01160490  玩家017     綠  $ 2000  未中    -$2000
  上午8:09:41  01160490  玩家019    11  $ 2000  未中    -$2000
  上午8:09:41  01160490  玩家008     綠  $  200  未中     -$200
  上午8:09:42  01160490  玩家011     大  $  500  未中     -$500
  上午8:09:42  01160490  玩家007    13  $ 2000  未中    -$2000
  上午8:09:43  01160490  玩家024     小  $  100  中獎     +$100
  上午8:09:43  01160490  玩家005     單  $  200  未中     -$200
  上午8:09:43  01160490  玩家012     雙  $  200  中獎     +$200
  上午8:09:44  01160490  玩家019    35  $ 2000  未中    -$2000
  上午8:09:44  01160490  玩家016     藍  $  200  未中     -$200
  上午8:09:46  01160490  玩家024     單  $  500  未中     -$500
  上午8:09:46  01160490  玩家011    23  $  500  未中     -$500
  上午8:09:47  01160490  玩家009    17  $ 5000  未中    -$5000
  上午8:09:47  01160490  玩家007     藍  $  200  未中     -$200
  上午8:09:48  01160490  玩家009     大  $  200  未中     -$200
  上午8:09:48  01160490  玩家021    17  $  500  未中     -$500
  上午8:09:48  01160490  玩家019    01  $ 1000  未中    -$1000
  上午8:09:48  01160490  玩家026    36  $ 2000  未中    -$2000
  上午8:09:49  01160490  玩家001     紅  $  500  中獎    +$5500
  上午8:09:49  01160490  玩家010     紅  $ 2000  中獎   +$22000
  上午8:09:50  01160490  玩家006    12  $ 1000  未中    -$1000
  上午8:09:50  01160490  玩家025    33  $ 5000  未中    -$5000
  上午8:09:51  01160490  玩家022    17  $  200  未中     -$200
  上午8:09:51  01160490  玩家017     大  $  200  未中     -$200
  上午8:09:51  01160490  玩家027     大  $ 5000  未中    -$5000
  上午8:09:52  01160490  玩家024    31  $ 5000  未中    -$5000
  上午8:09:52  01160490  玩家012     綠  $ 5000  未中    -$5000
  上午8:09:52  01160490  玩家014     綠  $ 1000  未中    -$1000
  上午8:10:14  01160491  玩家001     藍  $ 1000  未中    -$1000
  上午8:10:15  01160491  玩家025     單  $  500  未中     -$500
  上午8:10:15  01160491  玩家021     紅  $ 5000  中獎   +$55000
  上午8:10:16  01160491  玩家009    26  $ 5000  未中    -$5000
  上午8:10:16  01160491  玩家019     小  $ 5000  中獎    +$5000
  上午8:10:16  01160491  玩家023     大  $ 5000  未中    -$5000
  上午8:10:16  01160491  玩家026    15  $ 2000  未中    -$2000
  上午8:10:17  01160491  玩家013     單  $ 2000  未中    -$2000
  上午8:10:18  01160491  玩家017    37  $ 1000  未中    -$1000
  上午8:10:18  01160491  玩家015    07  $  200  未中     -$200
  上午8:10:19  01160491  玩家014     雙  $ 5000  中獎    +$5000
  上午8:10:19  01160491  玩家003     小  $  500  中獎     +$500
  上午8:10:20  01160491  玩家029     大  $  200  未中     -$200
  上午8:10:20  01160491  玩家027     單  $ 1000  未中    -$1000
  上午8:10:21  01160491  玩家018     小  $ 1000  中獎    +$1000
  上午8:10:21  01160491  玩家002     雙  $  200  中獎     +$200
  上午8:10:21  01160491  玩家001     藍  $  500  未中     -$500
  上午8:10:21  01160491  玩家015     大  $  500  未中     -$500
  上午8:10:23  01160491  玩家020     單  $ 5000  未中    -$5000
  上午8:10:23  01160491  玩家017     雙  $ 1000  中獎    +$1000
  上午8:10:24  01160491  玩家014     雙  $  100  中獎     +$100
  上午8:10:24  01160491  玩家016     紅  $ 2000  中獎   +$22000
  上午8:10:24  01160491  玩家003     紅  $  100  中獎    +$1100
  上午8:10:25  01160491  玩家001     藍  $  200  未中     -$200
  上午8:10:25  01160491  玩家024    39  $  500  未中     -$500
  上午8:10:25  01160491  玩家025    14  $ 2000  未中    -$2000
  上午8:10:26  01160491  玩家008     雙  $  200  中獎     +$200
  上午8:10:26  01160491  玩家023     單  $ 2000  未中    -$2000
  上午8:10:26  01160491  玩家027    06  $  500  未中     -$500
  上午8:10:26  01160491  玩家019     紅  $ 5000  中獎   +$55000
  上午8:10:26  01160491  玩家005     藍  $ 1000  未中    -$1000
  上午8:10:27  01160491  玩家012    30  $  200  未中     -$200
  上午8:10:27  01160491  玩家029     單  $ 1000  未中    -$1000
  上午8:10:27  01160491  玩家024     綠  $ 1000  未中    -$1000
  上午8:10:28  01160491  玩家020     大  $ 1000  未中    -$1000
  上午8:10:28  01160491  玩家029    38  $  500  未中     -$500
  上午8:10:28  01160491  玩家007    14  $ 2000  未中    -$2000
  上午8:10:28  01160491  玩家026     紅  $ 2000  中獎   +$22000
  上午8:10:28  01160491  玩家021     大  $  200  未中     -$200
  上午8:10:30  01160491  玩家027     單  $  200  未中     -$200
  上午8:10:30  01160491  玩家011     雙  $  200  中獎     +$200
  上午8:10:31  01160491  玩家005    21  $  200  未中     -$200
  上午8:10:31  01160491  玩家013     單  $  500  未中     -$500
  上午8:10:32  01160491  玩家009    17  $  100  未中     -$100
  上午8:10:32  01160491  玩家008    05  $ 2000  未中    -$2000
  上午8:10:33  01160491  玩家001     綠  $ 5000  未中    -$5000
  上午8:10:33  01160491  玩家026     單  $  200  未中     -$200
  上午8:10:33  01160491  玩家030    35  $ 1000  未中    -$1000
  上午8:10:33  01160491  玩家028     單  $ 5000  未中    -$5000
  上午8:10:34  01160491  玩家026     綠  $  500  未中     -$500
  上午8:10:34  01160491  玩家012     單  $  500  未中     -$500
  上午8:10:35  01160491  玩家015     藍  $ 1000  未中    -$1000
  上午8:10:35  01160491  玩家003     小  $  200  中獎     +$200
  上午8:10:36  01160491  玩家022     單  $ 2000  未中    -$2000
  上午8:10:36  01160491  玩家018     單  $  500  未中     -$500
  上午8:10:37  01160491  玩家018     大  $ 5000  未中    -$5000
  上午8:10:37  01160491  玩家029    19  $ 1000  未中    -$1000
  上午8:10:37  01160491  玩家010    12  $ 5000  未中    -$5000
  上午8:10:38  01160491  玩家017     大  $ 2000  未中    -$2000
  上午8:10:38  01160491  玩家004    18  $  200  未中     -$200
  上午8:10:39  01160491  玩家007    35  $  200  未中     -$200
  上午8:10:40  01160491  玩家019     小  $  100  中獎     +$100
  上午8:10:41  01160491  玩家021     小  $  500  中獎     +$500
  上午8:10:41  01160491  玩家026    09  $  100  未中     -$100
  上午8:10:42  01160491  玩家005     單  $  100  未中     -$100
  上午8:10:42  01160491  玩家028    31  $ 2000  未中    -$2000
  上午8:10:42  01160491  玩家011     紅  $  100  中獎    +$1100
  上午8:10:42  01160491  玩家003     小  $ 2000  中獎    +$2000
  上午8:10:43  01160491  玩家021    10  $  200  未中     -$200
  上午8:10:43  01160491  玩家016     大  $ 1000  未中    -$1000
  上午8:10:44  01160491  玩家018     大  $  100  未中     -$100
  上午8:10:44  01160491  玩家018    14  $ 1000  未中    -$1000
  上午8:10:44  01160491  玩家011     單  $  500  未中     -$500
  上午8:10:44  01160491  玩家030    27  $ 2000  未中    -$2000
  上午8:10:45  01160491  玩家022    26  $  200  未中     -$200
  上午8:10:45  01160491  玩家002    35  $ 2000  未中    -$2000
  上午8:10:45  01160491  玩家009    04  $  200  未中     -$200
  上午8:10:45  01160491  玩家024     單  $ 5000  未中    -$5000
  上午8:10:45  01160491  玩家014     小  $  500  中獎     +$500
  上午8:10:46  01160491  玩家017     小  $  200  中獎     +$200
  上午8:10:46  01160491  玩家013    38  $ 1000  未中    -$1000
  上午8:10:46  01160491  玩家013     綠  $  200  未中     -$200
  上午8:10:46  01160491  玩家011     小  $  500  中獎     +$500
  上午8:10:46  01160491  玩家024     綠  $  200  未中     -$200
  上午8:10:47  01160491  玩家009     藍  $  100  未中     -$100
  上午8:10:47  01160491  玩家020     單  $  100  未中     -$100
  上午8:10:47  01160491  玩家001    26  $  500  未中     -$500
  上午8:10:48  01160491  玩家025     大  $  500  未中     -$500
  上午8:10:48  01160491  玩家002     綠  $ 1000  未中    -$1000
  上午8:10:48  01160491  玩家019     大  $  100  未中     -$100
  上午8:10:49  01160491  玩家023     小  $  100  中獎     +$100
  上午8:10:49  01160491  玩家018     大  $  200  未中     -$200
  上午8:10:49  01160491  玩家016    27  $  100  未中     -$100
  上午8:10:49  01160491  玩家011     綠  $ 5000  未中    -$5000
  上午8:10:50  01160491  玩家015    12  $ 1000  未中    -$1000
  上午8:10:50  01160491  玩家009     單  $ 5000  未中    -$5000
  上午8:10:51  01160491  玩家020    20  $  100  未中     -$100
  上午8:11:13  01160492  玩家014    35  $ 1000  未中    -$1000
  上午8:11:13  01160492  玩家028    21  $ 2000  未中    -$2000
  上午8:11:14  01160492  玩家017     大  $  100  未中     -$100
  上午8:11:14  01160492  玩家003    11  $  200  未中     -$200
  上午8:11:15  01160492  玩家001     雙  $ 2000  中獎    +$2000
  上午8:11:15  01160492  玩家017    14  $ 5000  未中    -$5000
  上午8:11:15  01160492  玩家013    10  $ 5000  未中    -$5000
  上午8:11:15  01160492  玩家025     雙  $ 2000  中獎    +$2000
  上午8:11:15  01160492  玩家026     單  $  500  未中     -$500
  上午8:11:16  01160492  玩家020     雙  $  500  中獎     +$500
  上午8:11:17  01160492  玩家025     紅  $  200  中獎    +$2200
  上午8:11:17  01160492  玩家013     藍  $ 5000  未中    -$5000
  上午8:11:17  01160492  玩家005     單  $ 2000  未中    -$2000
  上午8:11:17  01160492  玩家001    33  $  200  未中     -$200
  上午8:11:17  01160492  玩家018     小  $ 5000  中獎    +$5000
  上午8:11:17  01160492  玩家015    02  $  500  未中     -$500
  上午8:11:17  01160492  玩家019    09  $  100  未中     -$100
  上午8:11:18  01160492  玩家025     綠  $ 5000  未中    -$5000
  上午8:11:18  01160492  玩家013     紅  $ 2000  中獎   +$22000
  上午8:11:18  01160492  玩家006     紅  $ 5000  中獎   +$55000
  上午8:11:18  01160492  玩家011     單  $  100  未中     -$100
  上午8:11:19  01160492  玩家028     小  $ 1000  中獎    +$1000
  上午8:11:19  01160492  玩家027    33  $ 5000  未中    -$5000
  上午8:11:20  01160492  玩家024    11  $  100  未中     -$100
  上午8:11:20  01160492  玩家005     藍  $  500  未中     -$500
  上午8:11:20  01160492  玩家021    24  $ 1000  未中    -$1000
  上午8:11:21  01160492  玩家019     小  $  100  中獎     +$100
  上午8:11:21  01160492  玩家013    28  $ 1000  未中    -$1000
  上午8:11:21  01160492  玩家018     小  $  100  中獎     +$100
  上午8:11:22  01160492  玩家005     單  $ 1000  未中    -$1000
  上午8:11:22  01160492  玩家026    09  $ 1000  未中    -$1000
  上午8:11:22  01160492  玩家028     大  $  100  未中     -$100
  上午8:11:23  01160492  玩家006     藍  $  200  未中     -$200
  上午8:11:23  01160492  玩家018     大  $ 5000  未中    -$5000
  上午8:11:23  01160492  玩家017    38  $ 2000  未中    -$2000
  上午8:11:24  01160492  玩家007     大  $  200  未中     -$200
  上午8:11:24  01160492  玩家002     小  $ 1000  中獎    +$1000
  上午8:11:24  01160492  玩家018    23  $ 5000  未中    -$5000
  上午8:11:24  01160492  玩家023     大  $ 5000  未中    -$5000
  上午8:11:25  01160492  玩家025     雙  $ 2000  中獎    +$2000
  上午8:11:25  01160492  玩家022     小  $ 1000  中獎    +$1000
  上午8:11:25  01160492  玩家004     單  $ 5000  未中    -$5000
  上午8:11:26  01160492  玩家016     綠  $  100  未中     -$100
  上午8:11:26  01160492  玩家017     紅  $ 5000  中獎   +$55000
  上午8:11:26  01160492  玩家003    22  $  100  未中     -$100
  上午8:11:26  01160492  玩家024    13  $  500  未中     -$500
  上午8:11:26  01160492  玩家026    28  $  200  未中     -$200
  上午8:11:27  01160492  玩家019     小  $ 1000  中獎    +$1000
  上午8:11:27  01160492  玩家005     小  $  500  中獎     +$500
  上午8:11:27  01160492  玩家021    25  $ 2000  未中    -$2000
  上午8:11:27  01160492  玩家021    30  $  500  未中     -$500
  上午8:11:28  01160492  玩家018     紅  $  500  中獎    +$5500
  上午8:11:28  01160492  玩家007     藍  $  200  未中     -$200
  上午8:11:28  01160492  玩家008     雙  $  100  中獎     +$100
  上午8:11:28  01160492  玩家014     小  $ 2000  中獎    +$2000
  上午8:11:28  01160492  玩家011     雙  $  200  中獎     +$200
  上午8:11:29  01160492  玩家019     大  $ 2000  未中    -$2000
  上午8:11:29  01160492  玩家017    14  $  100  未中     -$100
  上午8:11:29  01160492  玩家021    13  $ 1000  未中    -$1000
  上午8:11:29  01160492  玩家003    27  $  200  未中     -$200
  上午8:11:29  01160492  玩家002     小  $  200  中獎     +$200
  上午8:11:30  01160492  玩家026     藍  $  500  未中     -$500
  上午8:11:30  01160492  玩家029    13  $ 1000  未中    -$1000
  上午8:11:30  01160492  玩家002     雙  $  500  中獎     +$500
  上午8:11:30  01160492  玩家028    23  $  200  未中     -$200
  上午8:11:31  01160492  玩家001    12  $ 5000  未中    -$5000
  上午8:11:31  01160492  玩家030     雙  $ 1000  中獎    +$1000
  上午8:11:31  01160492  玩家014     小  $  100  中獎     +$100
  上午8:11:31  01160492  玩家022     小  $ 2000  中獎    +$2000
  上午8:11:32  01160492  玩家030     單  $ 1000  未中    -$1000
  上午8:11:32  01160492  玩家027     小  $  200  中獎     +$200
  上午8:11:32  01160492  玩家024     雙  $ 5000  中獎    +$5000
  上午8:11:32  01160492  玩家017     大  $  100  未中     -$100
  上午8:11:32  01160492  玩家019     小  $ 1000  中獎    +$1000
  上午8:11:33  01160492  玩家025     藍  $ 1000  未中    -$1000
  上午8:11:33  01160492  玩家019    19  $ 1000  未中    -$1000
  上午8:11:33  01160492  玩家028     雙  $  500  中獎     +$500
  上午8:11:34  01160492  玩家006    25  $  200  未中     -$200
  上午8:11:34  01160492  玩家027     單  $  500  未中     -$500
  上午8:11:34  01160492  玩家004     雙  $  200  中獎     +$200
  上午8:11:35  01160492  玩家030    02  $ 2000  未中    -$2000
  上午8:11:35  01160492  玩家011     大  $ 2000  未中    -$2000
  上午8:11:35  01160492  玩家015     大  $ 5000  未中    -$5000
  上午8:11:35  01160492  玩家023    13  $  200  未中     -$200
  上午8:11:36  01160492  玩家009    30  $ 5000  未中    -$5000
  上午8:11:36  01160492  玩家024    22  $ 2000  未中    -$2000
  上午8:11:36  01160492  玩家020     雙  $  500  中獎     +$500
  上午8:11:37  01160492  玩家019     小  $ 5000  中獎    +$5000
  上午8:11:37  01160492  玩家018     單  $ 2000  未中    -$2000
  上午8:11:37  01160492  玩家007    22  $  500  未中     -$500
  上午8:11:37  01160492  玩家003    27  $ 2000  未中    -$2000
  上午8:11:38  01160492  玩家013     大  $  100  未中     -$100
  上午8:11:38  01160492  玩家008    13  $  200  未中     -$200
  上午8:11:38  01160492  玩家001    30  $ 1000  未中    -$1000
  上午8:11:38  01160492  玩家010    18  $ 5000  未中    -$5000
  上午8:11:38  01160492  玩家011     單  $ 1000  未中    -$1000
  上午8:11:38  01160492  玩家028     大  $ 5000  未中    -$5000
  上午8:11:39  01160492  玩家024    31  $  200  未中     -$200
  上午8:11:39  01160492  玩家025    36  $  500  未中     -$500
  上午8:11:40  01160492  玩家016     大  $  200  未中     -$200
  上午8:11:40  01160492  玩家009     藍  $  500  未中     -$500
  上午8:11:40  01160492  玩家021     小  $ 2000  中獎    +$2000
  上午8:11:41  01160492  玩家019     大  $  100  未中     -$100
  上午8:11:41  01160492  玩家017     雙  $ 1000  中獎    +$1000
  上午8:11:42  01160492  玩家009     小  $ 5000  中獎    +$5000
  上午8:11:43  01160492  玩家023    04  $ 5000  未中    -$5000
  上午8:11:43  01160492  玩家017    24  $ 1000  未中    -$1000
  上午8:11:43  01160492  玩家016    27  $ 2000  未中    -$2000
  上午8:11:43  01160492  玩家015    06  $ 5000  未中    -$5000
  上午8:11:44  01160492  玩家026    23  $  100  未中     -$100
  上午8:11:44  01160492  玩家011     小  $ 5000  中獎    +$5000
  上午8:11:44  01160492  玩家029     小  $  200  中獎     +$200
  上午8:11:44  01160492  玩家015    12  $  100  未中     -$100
  上午8:11:45  01160492  玩家016    39  $  100  未中     -$100
  上午8:11:45  01160492  玩家016    36  $ 5000  未中    -$5000
  上午8:11:45  01160492  玩家021    28  $  100  未中     -$100
  上午8:11:45  01160492  玩家003     小  $  500  中獎     +$500
  上午8:11:46  01160492  玩家028     大  $  200  未中     -$200
  上午8:11:46  01160492  玩家022     單  $  200  未中     -$200
  上午8:11:46  01160492  玩家008     雙  $ 1000  中獎    +$1000
  上午8:11:47  01160492  玩家025    34  $ 1000  未中    -$1000
  上午8:11:47  01160492  玩家016     單  $  200  未中     -$200
  上午8:11:47  01160492  玩家023     紅  $ 2000  中獎   +$22000
  上午8:11:47  01160492  玩家028     紅  $  500  中獎    +$5500
  上午8:11:48  01160492  玩家005     單  $  500  未中     -$500
  上午8:11:48  01160492  玩家001    12  $ 1000  未中    -$1000
  上午8:11:48  01160492  玩家020     大  $ 5000  未中    -$5000
  上午8:11:48  01160492  玩家004    31  $  200  未中     -$200
  上午8:11:49  01160492  玩家014     綠  $  200  未中     -$200
  上午8:11:49  01160492  玩家012     單  $ 5000  未中    -$5000
  上午8:11:49  01160492  玩家017     大  $  100  未中     -$100
  上午8:11:49  01160492  玩家024     大  $ 1000  未中    -$1000
  上午8:11:50  01160492  玩家002     單  $ 1000  未中    -$1000
  上午8:11:50  01160492  玩家025     小  $  200  中獎     +$200
  上午8:11:50  01160492  玩家012     大  $ 5000  未中    -$5000
  上午8:11:51  01160492  玩家026     雙  $  200  中獎     +$200
  上午8:11:51  01160492  玩家015     藍  $  200  未中     -$200
  上午8:11:51  01160492  玩家020    23  $ 5000  未中    -$5000
  上午8:11:51  01160492  玩家004    16  $ 1000  未中    -$1000
  上午8:11:52  01160492  玩家030    04  $  200  未中     -$200
  上午8:11:52  01160492  玩家008    09  $ 5000  未中    -$5000
  上午8:12:13  01160493  玩家028     大  $  500  未中     -$500
  上午8:12:14  01160493  玩家002    01  $ 2000  未中    -$2000
  上午8:12:14  01160493  玩家015     單  $  200  未中     -$200
  上午8:12:14  01160493  玩家027    11  $ 5000  未中    -$5000
  上午8:12:15  01160493  玩家007     雙  $ 5000  中獎    +$5000
  上午8:12:15  01160493  玩家023    18  $ 5000  未中    -$5000
  上午8:12:15  01160493  玩家029     綠  $  100  未中     -$100
  上午8:12:15  01160493  玩家005     雙  $ 2000  中獎    +$2000
  上午8:12:16  01160493  玩家010    27  $  200  未中     -$200
  上午8:12:16  01160493  玩家017    18  $ 1000  未中    -$1000
  上午8:12:16  01160493  玩家021    24  $ 5000  未中    -$5000
  上午8:12:16  01160493  玩家002     藍  $  200  未中     -$200
  上午8:12:16  01160493  玩家010     紅  $  500  中獎    +$5500
  上午8:12:16  01160493  玩家008     綠  $  100  未中     -$100
  上午8:12:16  01160493  玩家013     小  $ 2000  中獎    +$2000
  上午8:12:17  01160493  玩家022    28  $  500  未中     -$500
  上午8:12:17  01160493  玩家025    04  $  100  未中     -$100
  上午8:12:17  01160493  玩家002     藍  $ 1000  未中    -$1000
  上午8:12:17  01160493  玩家021     單  $ 5000  未中    -$5000
  上午8:12:18  01160493  玩家026     單  $  200  未中     -$200
  上午8:12:18  01160493  玩家027    38  $  200  未中     -$200
  上午8:12:18  01160493  玩家019     單  $  500  未中     -$500
  上午8:12:18  01160493  玩家026     紅  $  500  中獎    +$5500
  上午8:12:19  01160493  玩家004    17  $ 2000  未中    -$2000
  上午8:12:19  01160493  玩家023     雙  $ 1000  中獎    +$1000
  上午8:12:19  01160493  玩家017    20  $  500  未中     -$500
  上午8:12:19  01160493  玩家023     藍  $  100  未中     -$100
  上午8:12:19  01160493  玩家027     單  $  500  未中     -$500
  上午8:12:19  01160493  玩家030     單  $ 1000  未中    -$1000
  上午8:12:20  01160493  玩家011    35  $  500  未中     -$500
  上午8:12:20  01160493  玩家001     綠  $  200  未中     -$200
  上午8:12:20  01160493  玩家023     單  $ 2000  未中    -$2000
  上午8:12:20  01160493  玩家024    33  $ 1000  未中    -$1000
  上午8:12:20  01160493  玩家017     大  $ 1000  未中    -$1000
  上午8:12:21  01160493  玩家028    39  $ 1000  未中    -$1000
  上午8:12:21  01160493  玩家014     綠  $ 1000  未中    -$1000
  上午8:12:21  01160493  玩家018     單  $ 2000  未中    -$2000
  上午8:12:21  01160493  玩家012    37  $  100  未中     -$100
  上午8:12:21  01160493  玩家001     小  $ 1000  中獎    +$1000
  上午8:12:22  01160493  玩家030    12  $ 1000  未中    -$1000
  上午8:12:22  01160493  玩家022     綠  $  200  未中     -$200
  上午8:12:22  01160493  玩家009    03  $ 5000  未中    -$5000
  上午8:12:22  01160493  玩家030     藍  $  100  未中     -$100
  上午8:12:23  01160493  玩家027    38  $ 2000  未中    -$2000
  上午8:12:23  01160493  玩家016     藍  $  200  未中     -$200
  上午8:12:24  01160493  玩家013    37  $ 5000  未中    -$5000
  上午8:12:24  01160493  玩家012    19  $ 2000  未中    -$2000
  上午8:12:24  01160493  玩家019     大  $ 1000  未中    -$1000
  上午8:12:24  01160493  玩家007    23  $ 1000  未中    -$1000
  上午8:12:25  01160493  玩家014    11  $ 2000  未中    -$2000
  上午8:12:25  01160493  玩家010    04  $ 2000  未中    -$2000
  上午8:12:25  01160493  玩家030     小  $ 2000  中獎    +$2000
  上午8:12:25  01160493  玩家005     小  $  500  中獎     +$500
  上午8:12:25  01160493  玩家012     小  $ 1000  中獎    +$1000
  上午8:12:26  01160493  玩家004     紅  $ 5000  中獎   +$55000
  上午8:12:26  01160493  玩家029     大  $ 1000  未中    -$1000
  上午8:12:26  01160493  玩家024     單  $  100  未中     -$100
  上午8:12:26  01160493  玩家011     大  $ 1000  未中    -$1000
  上午8:12:26  01160493  玩家024    20  $ 5000  未中    -$5000
  上午8:12:26  01160493  玩家004     單  $  100  未中     -$100
  上午8:12:26  01160493  玩家007     藍  $  500  未中     -$500
  上午8:12:27  01160493  玩家015     雙  $  200  中獎     +$200
  上午8:12:27  01160493  玩家023     單  $  200  未中     -$200
  上午8:12:27  01160493  玩家028    08  $ 5000  未中    -$5000
  上午8:12:27  01160493  玩家013    22  $ 1000  未中    -$1000
  上午8:12:27  01160493  玩家029     紅  $ 2000  中獎   +$22000
  上午8:12:28  01160493  玩家002     單  $  200  未中     -$200
  上午8:12:28  01160493  玩家001     雙  $ 2000  中獎    +$2000
  上午8:12:28  01160493  玩家030     綠  $ 5000  未中    -$5000
  上午8:12:28  01160493  玩家030     大  $ 5000  未中    -$5000
  上午8:12:28  01160493  玩家029     綠  $ 2000  未中    -$2000
  上午8:12:29  01160493  玩家007    35  $  100  未中     -$100
  上午8:12:29  01160493  玩家020     大  $  200  未中     -$200
  上午8:12:29  01160493  玩家025    14  $ 1000  未中    -$1000
  上午8:12:29  01160493  玩家025     雙  $  500  中獎     +$500
  上午8:12:29  01160493  玩家008    30  $ 1000  未中    -$1000
  上午8:12:29  01160493  玩家018     雙  $ 2000  中獎    +$2000
  上午8:12:30  01160493  玩家015     雙  $ 1000  中獎    +$1000
  上午8:12:30  01160493  玩家005    03  $ 1000  未中    -$1000
  上午8:12:30  01160493  玩家010     雙  $ 1000  中獎    +$1000
  上午8:12:30  01160493  玩家007    05  $ 5000  未中    -$5000
  上午8:12:31  01160493  玩家020     雙  $ 5000  中獎    +$5000
  上午8:12:31  01160493  玩家001     雙  $  500  中獎     +$500
  上午8:12:31  01160493  玩家008     綠  $ 2000  未中    -$2000
  上午8:12:31  01160493  玩家006     綠  $  500  未中     -$500
  上午8:12:31  01160493  玩家029     綠  $  200  未中     -$200
  上午8:12:31  01160493  玩家009     大  $  200  未中     -$200
  上午8:12:31  01160493  玩家021    27  $ 2000  未中    -$2000
  上午8:12:32  01160493  玩家013     大  $  100  未中     -$100
