════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 上午7:47:28
  結束時間: 2026/1/16 上午7:57:31
  模擬時長: 10.1 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 10 期
  總下注筆數: 1246 筆
  總下注金額: $1,912,800
  系統總損益: $1,077,300

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01160469  undefined     27筆   $   53400  $   37000
  01160470  undefined    181筆   $  277200  $  130400
  01160471  undefined    108筆   $  181600  $  105800
  01160472  undefined     91筆   $  147100  $   96100
  01160473  undefined    180筆   $  266700  $  184100
  01160474  undefined    112筆   $  149100  $   87900
  01160475  undefined     96筆   $  127400  $   53000
  01160476  undefined    125筆   $  157600  $  107200
  01160477  undefined    165筆   $  304000  $  189400
  01160478  undefined    115筆   $  178000  $   86400

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家014     39筆   $   42800  14/23        +$2600
  玩家017     51筆   $   87600  16/33       -$13300
  玩家018     38筆   $   64300  11/26       -$14900
  玩家021     33筆   $   48500  9/22       -$21700
  玩家027     44筆   $   51100  10/33       -$22000
  玩家023     28筆   $   34600  4/23       -$22400
  玩家015     38筆   $   45200  10/27       -$24100
  玩家003     38筆   $   50800  7/29       -$25800
  玩家020     39筆   $   56000  10/27       -$29300
  玩家022     35筆   $   38600  6/24       -$29900
  玩家025     44筆   $   74400  12/31       -$32700
  玩家026     38筆   $   55500  7/30       -$33600
  玩家001     49筆   $   65300  11/35       -$34100
  玩家007     46筆   $   51300  7/36       -$34800
  玩家024     33筆   $   61700  7/26       -$36100
  玩家011     49筆   $   76200  10/38       -$36800
  玩家009     41筆   $   63000  11/29       -$37000
  玩家016     42筆   $   59800  6/36       -$38400
  玩家008     35筆   $   80900  10/24       -$38900
  玩家028     46筆   $   76100  15/29       -$42300
  玩家030     48筆   $   82500  10/36       -$44300
  玩家019     41筆   $   58500  7/31       -$45100
  玩家002     43筆   $   74300  11/31       -$45300
  玩家010     39筆   $   65900  9/30       -$45500
  玩家004     45筆   $   57800  9/35       -$47000
  玩家006     43筆   $   62400  10/31       -$49400
  玩家013     44筆   $   73100  9/35       -$56900
  玩家005     49筆   $   73400  9/39       -$58300
  玩家029     47筆   $   92600  6/38       -$59200
  玩家012     41筆   $   88600  10/30       -$60800

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  上午7:50:25  01160471  玩家004    25  $  100  未中     -$100
  上午7:50:25  01160471  玩家011     單  $ 2000  未中    -$2000
  上午7:50:27  01160471  玩家002    30  $ 5000  未中    -$5000
  上午7:50:27  01160471  玩家009    28  $  100  未中     -$100
  上午7:50:28  01160471  玩家025     單  $  200  未中     -$200
  上午7:50:28  01160471  玩家024    18  $  500  未中     -$500
  上午7:50:28  01160471  玩家022     大  $  100  未中     -$100
  上午7:50:29  01160471  玩家002    23  $ 1000  未中    -$1000
  上午7:50:30  01160471  玩家024     單  $  100  未中     -$100
  上午7:50:31  01160471  玩家001     大  $ 5000  未中    -$5000
  上午7:50:31  01160471  玩家030    12  $ 5000  未中    -$5000
  上午7:50:32  01160471  玩家004     單  $ 2000  未中    -$2000
  上午7:50:32  01160471  玩家007    25  $  100  未中     -$100
  上午7:50:32  01160471  玩家009    12  $ 2000  未中    -$2000
  上午7:50:32  01160471  玩家029    32  $ 2000  未中    -$2000
  上午7:50:33  01160471  玩家001    22  $ 2000  未中    -$2000
  上午7:50:33  01160471  玩家026     大  $  500  未中     -$500
  上午7:50:34  01160471  玩家013    25  $  200  未中     -$200
  上午7:50:34  01160471  玩家010     大  $ 2000  未中    -$2000
  上午7:50:34  01160471  玩家003    39  $  100  未中     -$100
  上午7:50:34  01160471  玩家024    06  $ 1000  未中    -$1000
  上午7:50:35  01160471  玩家001    36  $  100  未中     -$100
  上午7:50:36  01160471  玩家006     大  $ 2000  未中    -$2000
  上午7:50:36  01160471  玩家025    06  $  200  未中     -$200
  上午7:50:36  01160471  玩家025    39  $ 1000  未中    -$1000
  上午7:50:36  01160471  玩家017    29  $ 1000  未中    -$1000
  上午7:50:37  01160471  玩家001    06  $ 2000  未中    -$2000
  上午7:50:37  01160471  玩家002    20  $ 2000  未中    -$2000
  上午7:50:38  01160471  玩家004     大  $  500  未中     -$500
  上午7:50:38  01160471  玩家005     大  $  200  未中     -$200
  上午7:50:38  01160471  玩家005    35  $ 5000  未中    -$5000
  上午7:50:38  01160471  玩家028    36  $ 2000  未中    -$2000
  上午7:50:39  01160471  玩家016     小  $ 2000  中獎    +$2000
  上午7:50:39  01160471  玩家017     大  $  200  未中     -$200
  上午7:50:39  01160471  玩家020     單  $ 2000  未中    -$2000
  上午7:50:40  01160471  玩家001    37  $ 5000  未中    -$5000
  上午7:50:40  01160471  玩家022    04  $  200  未中     -$200
  上午7:50:40  01160471  玩家028     小  $  500  中獎     +$500
  上午7:50:40  01160471  玩家007    08  $ 2000  未中    -$2000
  上午7:50:41  01160471  玩家024     小  $ 1000  中獎    +$1000
  上午7:50:41  01160471  玩家002    31  $  100  未中     -$100
  上午7:50:42  01160471  玩家014    06  $  500  未中     -$500
  上午7:50:43  01160471  玩家020     單  $ 2000  未中    -$2000
  上午7:50:43  01160471  玩家027    02  $ 2000  未中    -$2000
  上午7:50:44  01160471  玩家017     雙  $  200  中獎     +$200
  上午7:50:45  01160471  玩家013    11  $  500  未中     -$500
  上午7:50:45  01160471  玩家004    39  $ 2000  未中    -$2000
  上午7:50:45  01160471  玩家006     單  $  500  未中     -$500
  上午7:50:47  01160471  玩家029    15  $ 2000  未中    -$2000
  上午7:50:47  01160471  玩家028     大  $ 1000  未中    -$1000
  上午7:50:48  01160471  玩家009     單  $ 2000  未中    -$2000
  上午7:50:48  01160471  玩家025     雙  $ 1000  中獎    +$1000
  上午7:50:49  01160471  玩家020    13  $  500  未中     -$500
  上午7:50:49  01160471  玩家015     大  $  200  未中     -$200
  上午7:50:49  01160471  玩家030     小  $  500  中獎     +$500
  上午7:50:49  01160471  玩家018     大  $  500  未中     -$500
  上午7:50:49  01160471  玩家006    21  $ 1000  未中    -$1000
  上午7:50:50  01160471  玩家017     雙  $ 5000  中獎    +$5000
  上午7:50:50  01160471  玩家019     單  $ 5000  未中    -$5000
  上午7:50:50  01160471  玩家030     大  $ 2000  未中    -$2000
  上午7:50:51  01160471  玩家007    11  $  100  未中     -$100
  上午7:50:51  01160471  玩家010     小  $  200  中獎     +$200
  上午7:50:52  01160471  玩家015    24  $ 5000  未中    -$5000
  上午7:51:14  01160472  玩家013     雙  $  500  中獎     +$500
  上午7:51:14  01160472  玩家022    17  $ 1000  未中    -$1000
  上午7:51:15  01160472  玩家018     小  $  500  中獎     +$500
  上午7:51:15  01160472  玩家006     大  $ 5000  未中    -$5000
  上午7:51:15  01160472  玩家016    14  $  500  未中     -$500
  上午7:51:15  01160472  玩家008     雙  $  200  中獎     +$200
  上午7:51:16  01160472  玩家011    02  $  200  未中     -$200
  上午7:51:16  01160472  玩家021     大  $  200  未中     -$200
  上午7:51:16  01160472  玩家023     大  $  200  未中     -$200
  上午7:51:16  01160472  玩家030     大  $  500  未中     -$500
  上午7:51:16  01160472  玩家019     雙  $  200  中獎     +$200
  上午7:51:16  01160472  玩家026    15  $  200  未中     -$200
  上午7:51:17  01160472  玩家002     小  $ 1000  中獎    +$1000
  上午7:51:17  01160472  玩家014     雙  $ 5000  中獎    +$5000
  上午7:51:17  01160472  玩家001     單  $  200  未中     -$200
  上午7:51:17  01160472  玩家004     雙  $  100  中獎     +$100
  上午7:51:17  01160472  玩家013    39  $ 1000  未中    -$1000
  上午7:51:17  01160472  玩家024     大  $  100  未中     -$100
  上午7:51:18  01160472  玩家029     單  $  500  未中     -$500
  上午7:51:18  01160472  玩家015     小  $ 1000  中獎    +$1000
  上午7:51:18  01160472  玩家028    07  $ 1000  未中    -$1000
  上午7:51:19  01160472  玩家027    03  $  100  未中     -$100
  上午7:51:19  01160472  玩家010     單  $ 2000  未中    -$2000
  上午7:51:19  01160472  玩家030     小  $  500  中獎     +$500
  上午7:51:19  01160472  玩家006    17  $ 2000  未中    -$2000
  上午7:51:20  01160472  玩家006    33  $  500  未中     -$500
  上午7:51:20  01160472  玩家014     雙  $  100  中獎     +$100
  上午7:51:20  01160472  玩家026    29  $ 2000  未中    -$2000
  上午7:51:20  01160472  玩家027    28  $  500  未中     -$500
  上午7:51:20  01160472  玩家028     單  $ 5000  未中    -$5000
  上午7:51:20  01160472  玩家012    18  $ 2000  未中    -$2000
  上午7:51:20  01160472  玩家013    10  $ 2000  未中    -$2000
  上午7:51:20  01160472  玩家001    14  $  500  未中     -$500
  上午7:51:21  01160472  玩家004     小  $  200  中獎     +$200
  上午7:51:21  01160472  玩家025    15  $  100  未中     -$100
  上午7:51:21  01160472  玩家015    38  $  200  未中     -$200
  上午7:51:21  01160472  玩家029     單  $  100  未中     -$100
  上午7:51:22  01160472  玩家006     雙  $  200  中獎     +$200
  上午7:51:22  01160472  玩家015    11  $ 5000  未中    -$5000
  上午7:51:22  01160472  玩家004     單  $  100  未中     -$100
  上午7:51:22  01160472  玩家028     大  $ 5000  未中    -$5000
  上午7:51:23  01160472  玩家005    20  $  100  未中     -$100
  上午7:51:23  01160472  玩家001     雙  $  500  中獎     +$500
  上午7:51:23  01160472  玩家003     單  $  100  未中     -$100
  上午7:51:23  01160472  玩家019    26  $ 5000  未中    -$5000
  上午7:51:23  01160472  玩家026     小  $ 2000  中獎    +$2000
  上午7:51:24  01160472  玩家030    32  $ 5000  未中    -$5000
  上午7:51:24  01160472  玩家003    16  $ 1000  未中    -$1000
  上午7:51:25  01160472  玩家020     雙  $  100  中獎     +$100
  上午7:51:25  01160472  玩家015     大  $  200  未中     -$200
  上午7:51:25  01160472  玩家012    26  $  200  未中     -$200
  上午7:51:25  01160472  玩家006    07  $  500  未中     -$500
  上午7:51:25  01160472  玩家028    12  $  200  未中     -$200
  上午7:51:25  01160472  玩家008    06  $ 2000  未中    -$2000
  上午7:51:26  01160472  玩家005    08  $ 1000  未中    -$1000
  上午7:51:26  01160472  玩家015    09  $  100  未中     -$100
  上午7:51:26  01160472  玩家001     大  $  200  未中     -$200
  上午7:51:26  01160472  玩家008    21  $  500  未中     -$500
  上午7:51:26  01160472  玩家007    01  $ 2000  未中    -$2000
  上午7:51:27  01160472  玩家018     小  $ 2000  中獎    +$2000
  上午7:51:27  01160472  玩家011     單  $  100  未中     -$100
  上午7:51:27  01160472  玩家010    11  $ 2000  未中    -$2000
  上午7:51:27  01160472  玩家010     雙  $  500  中獎     +$500
  上午7:51:27  01160472  玩家025    31  $ 2000  未中    -$2000
  上午7:51:28  01160472  玩家005     雙  $ 1000  中獎    +$1000
  上午7:51:28  01160472  玩家005     大  $  200  未中     -$200
  上午7:51:28  01160472  玩家002    39  $ 2000  未中    -$2000
  上午7:51:28  01160472  玩家009     單  $ 1000  未中    -$1000
  上午7:51:28  01160472  玩家023     大  $  500  未中     -$500
  上午7:51:28  01160472  玩家003    18  $ 1000  未中    -$1000
  上午7:51:28  01160472  玩家016    29  $ 1000  未中    -$1000
  上午7:51:28  01160472  玩家022    07  $  200  未中     -$200
  上午7:51:28  01160472  玩家027    16  $  500  未中     -$500
  上午7:51:29  01160472  玩家027     小  $ 5000  中獎    +$5000
  上午7:51:29  01160472  玩家001    30  $ 5000  未中    -$5000
  上午7:51:29  01160472  玩家029     小  $ 5000  中獎    +$5000
  上午7:51:29  01160472  玩家026     單  $ 2000  未中    -$2000
  上午7:51:30  01160472  玩家029    16  $ 2000  未中    -$2000
  上午7:51:30  01160472  玩家013    27  $ 1000  未中    -$1000
  上午7:51:30  01160472  玩家011     大  $  200  未中     -$200
  上午7:51:30  01160472  玩家003    14  $ 5000  未中    -$5000
  上午7:51:31  01160472  玩家008    05  $  500  未中     -$500
  上午7:51:31  01160472  玩家016     大  $ 1000  未中    -$1000
  上午7:51:31  01160472  玩家016    29  $  500  未中     -$500
  上午7:51:31  01160472  玩家008     單  $ 1000  未中    -$1000
  上午7:51:32  01160472  玩家022    37  $ 5000  未中    -$5000
  上午7:51:32  01160472  玩家008     雙  $  200  中獎     +$200
  上午7:51:32  01160472  玩家029     大  $ 5000  未中    -$5000
  上午7:51:32  01160472  玩家024    15  $ 5000  未中    -$5000
  上午7:51:32  01160472  玩家001     大  $  100  未中     -$100
  上午7:51:32  01160472  玩家015    28  $  100  未中     -$100
  上午7:51:33  01160472  玩家010    39  $ 5000  未中    -$5000
  上午7:51:33  01160472  玩家020     小  $  100  中獎     +$100
  上午7:51:33  01160472  玩家017    37  $ 1000  未中    -$1000
  上午7:51:33  01160472  玩家021     小  $ 5000  中獎    +$5000
  上午7:51:33  01160472  玩家013     單  $ 5000  未中    -$5000
  上午7:51:34  01160472  玩家010     單  $  500  未中     -$500
  上午7:51:34  01160472  玩家029    38  $ 5000  未中    -$5000
  上午7:51:34  01160472  玩家020    08  $ 2000  未中    -$2000
  上午7:51:34  01160472  玩家025    29  $  100  未中     -$100
  上午7:51:34  01160472  玩家018    14  $ 2000  未中    -$2000
  上午7:51:35  01160472  玩家007    16  $  100  未中     -$100
  上午7:51:35  01160472  玩家029     單  $  500  未中     -$500
  上午7:51:35  01160472  玩家003     單  $ 5000  未中    -$5000
  上午7:51:36  01160472  玩家008     單  $ 1000  未中    -$1000
  上午7:51:36  01160472  玩家008    15  $ 1000  未中    -$1000
  上午7:51:36  01160472  玩家010    38  $ 5000  未中    -$5000
  上午7:51:36  01160472  玩家002     雙  $ 2000  中獎    +$2000
  上午7:51:36  01160472  玩家025    13  $  500  未中     -$500
  上午7:51:37  01160472  玩家009    39  $ 1000  未中    -$1000
  上午7:51:37  01160472  玩家016     大  $  500  未中     -$500
  上午7:51:37  01160472  玩家007    19  $ 2000  未中    -$2000
  上午7:51:38  01160472  玩家020    39  $ 2000  未中    -$2000
  上午7:51:38  01160472  玩家003    27  $  200  未中     -$200
  上午7:51:38  01160472  玩家010     大  $ 1000  未中    -$1000
  上午7:51:38  01160472  玩家012     雙  $  200  中獎     +$200
  上午7:51:38  01160472  玩家028     大  $ 1000  未中    -$1000
  上午7:51:38  01160472  玩家029     大  $ 5000  未中    -$5000
  上午7:51:39  01160472  玩家017    01  $  200  未中     -$200
  上午7:51:39  01160472  玩家022     單  $  500  未中     -$500
  上午7:51:39  01160472  玩家030    21  $  500  未中     -$500
  上午7:51:39  01160472  玩家004     小  $  500  中獎     +$500
  上午7:51:39  01160472  玩家018     單  $  500  未中     -$500
  上午7:51:39  01160472  玩家017     大  $ 5000  未中    -$5000
  上午7:51:40  01160472  玩家009    17  $  200  未中     -$200
  上午7:51:40  01160472  玩家019    18  $  100  未中     -$100
  上午7:51:40  01160472  玩家029     大  $ 2000  未中    -$2000
  上午7:51:40  01160472  玩家005    35  $ 2000  未中    -$2000
  上午7:51:40  01160472  玩家013     單  $ 5000  未中    -$5000
  上午7:51:40  01160472  玩家005    11  $ 5000  未中    -$5000
  上午7:51:40  01160472  玩家005     雙  $  200  中獎     +$200
  上午7:51:41  01160472  玩家016    26  $ 2000  未中    -$2000
  上午7:51:41  01160472  玩家018    20  $ 5000  未中    -$5000
  上午7:51:41  01160472  玩家004    12  $ 1000  未中    -$1000
  上午7:51:41  01160472  玩家027    30  $  100  未中     -$100
  上午7:51:42  01160472  玩家024     雙  $  100  中獎     +$100
  上午7:51:42  01160472  玩家018     小  $  500  中獎     +$500
  上午7:51:43  01160472  玩家021     單  $ 5000  未中    -$5000
  上午7:51:43  01160472  玩家025    22  $  100  未中     -$100
  上午7:51:43  01160472  玩家026     單  $ 1000  未中    -$1000
  上午7:51:44  01160472  玩家007     小  $  100  中獎     +$100
  上午7:51:44  01160472  玩家004     雙  $  500  中獎     +$500
  上午7:51:44  01160472  玩家030    01  $  500  未中     -$500
  上午7:51:44  01160472  玩家009     單  $ 2000  未中    -$2000
  上午7:51:45  01160472  玩家013    32  $  200  未中     -$200
  上午7:51:45  01160472  玩家017    25  $  500  未中     -$500
  上午7:51:45  01160472  玩家009    28  $ 5000  未中    -$5000
  上午7:51:45  01160472  玩家011     大  $ 1000  未中    -$1000
  上午7:51:45  01160472  玩家016    14  $  100  未中     -$100
  上午7:51:46  01160472  玩家002    39  $ 5000  未中    -$5000
  上午7:51:46  01160472  玩家024     雙  $ 1000  中獎    +$1000
  上午7:51:46  01160472  玩家007    07  $ 5000  未中    -$5000
  上午7:51:46  01160472  玩家019    08  $  500  未中     -$500
  上午7:51:46  01160472  玩家024     大  $  500  未中     -$500
  上午7:51:46  01160472  玩家007     大  $  200  未中     -$200
  上午7:51:47  01160472  玩家028    26  $ 5000  未中    -$5000
  上午7:51:47  01160472  玩家023     大  $  100  未中     -$100
  上午7:51:47  01160472  玩家011     大  $  200  未中     -$200
  上午7:51:47  01160472  玩家011     大  $  100  未中     -$100
  上午7:51:47  01160472  玩家015    13  $  200  未中     -$200
  上午7:51:47  01160472  玩家008    19  $ 5000  未中    -$5000
  上午7:51:48  01160472  玩家008     大  $ 5000  未中    -$5000
  上午7:51:48  01160472  玩家019    01  $  100  未中     -$100
  上午7:51:48  01160472  玩家022    32  $  100  未中     -$100
  上午7:51:48  01160472  玩家023    07  $ 2000  未中    -$2000
  上午7:51:48  01160472  玩家006    33  $  500  未中     -$500
  上午7:51:49  01160472  玩家005     單  $ 1000  未中    -$1000
  上午7:51:49  01160472  玩家003    39  $  100  未中     -$100
  上午7:51:49  01160472  玩家013     大  $ 1000  未中    -$1000
  上午7:51:49  01160472  玩家017    32  $  500  未中     -$500
  上午7:51:49  01160472  玩家027    27  $  100  未中     -$100
  上午7:51:50  01160472  玩家014    14  $  200  未中     -$200
  上午7:51:50  01160472  玩家015     大  $  200  未中     -$200
  上午7:51:50  01160472  玩家001     小  $ 1000  中獎    +$1000
  上午7:51:51  01160472  玩家012     小  $  100  中獎     +$100
  上午7:51:51  01160472  玩家006     單  $ 2000  未中    -$2000
  上午7:51:51  01160472  玩家009     雙  $ 2000  中獎    +$2000
  上午7:51:51  01160472  玩家017     小  $  200  中獎     +$200
  上午7:51:51  01160472  玩家007     小  $ 2000  中獎    +$2000
  上午7:51:52  01160472  玩家021     單  $  200  未中     -$200
  上午7:52:13  01160473  玩家025    03  $ 2000  未中    -$2000
  上午7:52:14  01160473  玩家001     雙  $ 2000  中獎    +$2000
  上午7:52:15  01160473  玩家024     大  $ 2000  未中    -$2000
  上午7:52:15  01160473  玩家019    02  $  500  未中     -$500
  上午7:52:15  01160473  玩家016     大  $ 5000  未中    -$5000
  上午7:52:15  01160473  玩家027    07  $  500  未中     -$500
  上午7:52:15  01160473  玩家018     雙  $ 5000  中獎    +$5000
  上午7:52:15  01160473  玩家028     小  $  500  中獎     +$500
  上午7:52:16  01160473  玩家010     小  $ 2000  中獎    +$2000
  上午7:52:16  01160473  玩家028     大  $ 1000  未中    -$1000
  上午7:52:17  01160473  玩家003    28  $  200  未中     -$200
  上午7:52:17  01160473  玩家014     雙  $  500  中獎     +$500
  上午7:52:17  01160473  玩家025     大  $ 1000  未中    -$1000
  上午7:52:18  01160473  玩家013    03  $  200  未中     -$200
  上午7:52:18  01160473  玩家029     單  $ 5000  未中    -$5000
  上午7:52:18  01160473  玩家024     單  $ 2000  未中    -$2000
  上午7:52:18  01160473  玩家007     小  $  100  中獎     +$100
  上午7:52:18  01160473  玩家002    01  $  200  未中     -$200
  上午7:52:19  01160473  玩家010     單  $  200  未中     -$200
  上午7:52:19  01160473  玩家018     單  $ 1000  未中    -$1000
  上午7:52:20  01160473  玩家007    37  $ 2000  未中    -$2000
  上午7:52:20  01160473  玩家008    20  $  500  未中     -$500
  上午7:52:21  01160473  玩家004     大  $ 2000  未中    -$2000
  上午7:52:21  01160473  玩家012     雙  $  100  中獎     +$100
  上午7:52:21  01160473  玩家004    30  $ 5000  未中    -$5000
  上午7:52:22  01160473  玩家023     大  $  200  未中     -$200
  上午7:52:22  01160473  玩家015     雙  $  500  中獎     +$500
  上午7:52:23  01160473  玩家027    35  $  100  未中     -$100
  上午7:52:24  01160473  玩家013     小  $ 2000  中獎    +$2000
  上午7:52:24  01160473  玩家004    27  $ 1000  未中    -$1000
  上午7:52:25  01160473  玩家002     單  $ 5000  未中    -$5000
  上午7:52:25  01160473  玩家023     雙  $ 2000  中獎    +$2000
  上午7:52:25  01160473  玩家019    14  $  500  未中     -$500
  上午7:52:25  01160473  玩家002    16  $ 2000  未中    -$2000
  上午7:52:26  01160473  玩家030    08  $  100  未中     -$100
  上午7:52:26  01160473  玩家027     雙  $  200  中獎     +$200
  上午7:52:26  01160473  玩家027    07  $  100  未中     -$100
  上午7:52:26  01160473  玩家005     單  $ 2000  未中    -$2000
  上午7:52:27  01160473  玩家020    09  $ 2000  未中    -$2000
  上午7:52:27  01160473  玩家021    13  $  200  未中     -$200
  上午7:52:27  01160473  玩家002     單  $  100  未中     -$100
  上午7:52:28  01160473  玩家008    13  $  500  未中     -$500
  上午7:52:28  01160473  玩家015     雙  $ 1000  中獎    +$1000
  上午7:52:28  01160473  玩家001     小  $  100  中獎     +$100
  上午7:52:29  01160473  玩家009     大  $ 5000  未中    -$5000
  上午7:52:29  01160473  玩家022    06  $ 1000  未中    -$1000
  上午7:52:29  01160473  玩家013     雙  $ 1000  中獎    +$1000
  上午7:52:29  01160473  玩家015    21  $  500  未中     -$500
  上午7:52:30  01160473  玩家002     單  $ 2000  未中    -$2000
  上午7:52:30  01160473  玩家004    39  $ 5000  未中    -$5000
  上午7:52:30  01160473  玩家010     大  $  200  未中     -$200
  上午7:52:30  01160473  玩家026    13  $ 5000  未中    -$5000
  上午7:52:31  01160473  玩家011    02  $  500  未中     -$500
  上午7:52:31  01160473  玩家030    07  $  200  未中     -$200
  上午7:52:32  01160473  玩家003    13  $  200  未中     -$200
  上午7:52:32  01160473  玩家015     雙  $ 2000  中獎    +$2000
  上午7:52:33  01160473  玩家026     單  $ 2000  未中    -$2000
  上午7:52:33  01160473  玩家004    05  $  500  未中     -$500
  上午7:52:33  01160473  玩家002    04  $  200  未中     -$200
  上午7:52:34  01160473  玩家014    37  $  200  未中     -$200
  上午7:52:34  01160473  玩家017     單  $  200  未中     -$200
  上午7:52:34  01160473  玩家020     單  $ 5000  未中    -$5000
  上午7:52:35  01160473  玩家011     小  $ 2000  中獎    +$2000
  上午7:52:35  01160473  玩家028     單  $  100  未中     -$100
  上午7:52:35  01160473  玩家006     大  $  500  未中     -$500
  上午7:52:35  01160473  玩家021    22  $ 5000  未中    -$5000
  上午7:52:36  01160473  玩家015    19  $  200  未中     -$200
  上午7:52:36  01160473  玩家001     大  $  100  未中     -$100
  上午7:52:36  01160473  玩家030    39  $ 5000  未中    -$5000
  上午7:52:36  01160473  玩家019    23  $ 5000  未中    -$5000
  上午7:52:37  01160473  玩家027     大  $  100  未中     -$100
  上午7:52:37  01160473  玩家023    34  $  500  未中     -$500
  上午7:52:38  01160473  玩家005     大  $ 5000  未中    -$5000
  上午7:52:38  01160473  玩家022    24  $ 1000  未中    -$1000
  上午7:52:38  01160473  玩家010    03  $ 2000  未中    -$2000
  上午7:52:38  01160473  玩家027     小  $  100  中獎     +$100
  上午7:52:39  01160473  玩家012    09  $  200  未中     -$200
  上午7:52:39  01160473  玩家028     大  $  100  未中     -$100
  上午7:52:39  01160473  玩家021    13  $  100  未中     -$100
  上午7:52:39  01160473  玩家013    29  $  100  未中     -$100
  上午7:52:40  01160473  玩家010     小  $  100  中獎     +$100
  上午7:52:40  01160473  玩家020     雙  $ 1000  中獎    +$1000
  上午7:52:40  01160473  玩家024    21  $ 1000  未中    -$1000
  上午7:52:41  01160473  玩家006     小  $ 1000  中獎    +$1000
  上午7:52:41  01160473  玩家001    18  $ 2000  未中    -$2000
  上午7:52:41  01160473  玩家004    19  $  200  未中     -$200
  上午7:52:42  01160473  玩家002    20  $ 5000  未中    -$5000
  上午7:52:43  01160473  玩家007     大  $ 1000  未中    -$1000
  上午7:52:43  01160473  玩家018    03  $ 2000  未中    -$2000
  上午7:52:44  01160473  玩家030    25  $  500  未中     -$500
  上午7:52:44  01160473  玩家007     單  $  500  未中     -$500
  上午7:52:44  01160473  玩家001     單  $  100  未中     -$100
  上午7:52:44  01160473  玩家011    11  $ 1000  未中    -$1000
  上午7:52:45  01160473  玩家030     小  $  100  中獎     +$100
  上午7:52:45  01160473  玩家027    09  $ 1000  未中    -$1000
  上午7:52:46  01160473  玩家021     小  $  100  中獎     +$100
  上午7:52:46  01160473  玩家007    05  $  200  未中     -$200
  上午7:52:46  01160473  玩家010     大  $ 2000  未中    -$2000
  上午7:52:47  01160473  玩家007     單  $  500  未中     -$500
  上午7:52:47  01160473  玩家011    36  $  200  未中     -$200
  上午7:52:48  01160473  玩家020    39  $  200  未中     -$200
  上午7:52:49  01160473  玩家020    23  $ 1000  未中    -$1000
  上午7:52:49  01160473  玩家003    24  $ 1000  未中    -$1000
  上午7:52:49  01160473  玩家019     大  $ 1000  未中    -$1000
  上午7:52:49  01160473  玩家013     大  $  100  未中     -$100
  上午7:52:49  01160473  玩家012     大  $  500  未中     -$500
  上午7:52:50  01160473  玩家025     雙  $ 5000  中獎    +$5000
  上午7:52:50  01160473  玩家009     雙  $  200  中獎     +$200
  上午7:52:51  01160473  玩家030     大  $  500  未中     -$500
  上午7:52:51  01160473  玩家002    07  $  100  未中     -$100
  上午7:52:52  01160473  玩家017    06  $  100  未中     -$100
  上午7:52:52  01160473  玩家028     小  $ 2000  中獎    +$2000
  上午7:53:14  01160474  玩家028    07  $ 2000  未中    -$2000
  上午7:53:15  01160474  玩家018     小  $ 5000  中獎    +$5000
  上午7:53:15  01160474  玩家005    37  $ 5000  未中    -$5000
  上午7:53:16  01160474  玩家026     小  $  100  中獎     +$100
  上午7:53:16  01160474  玩家015     小  $  500  中獎     +$500
  上午7:53:16  01160474  玩家019     小  $ 1000  中獎    +$1000
  上午7:53:17  01160474  玩家016     小  $ 5000  中獎    +$5000
  上午7:53:17  01160474  玩家021     單  $  100  未中     -$100
  上午7:53:18  01160474  玩家017     單  $ 2000  未中    -$2000
  上午7:53:18  01160474  玩家029    31  $  200  未中     -$200
  上午7:53:18  01160474  玩家011    26  $  200  未中     -$200
  上午7:53:19  01160474  玩家028     雙  $  100  中獎     +$100
  上午7:53:20  01160474  玩家015     單  $ 5000  未中    -$5000
  上午7:53:20  01160474  玩家019    29  $  100  未中     -$100
  上午7:53:20  01160474  玩家011    15  $ 5000  未中    -$5000
  上午7:53:20  01160474  玩家016     大  $  100  未中     -$100
  上午7:53:22  01160474  玩家027    39  $  500  未中     -$500
  上午7:53:22  01160474  玩家001     單  $  200  未中     -$200
  上午7:53:23  01160474  玩家003    14  $ 1000  未中    -$1000
  上午7:53:23  01160474  玩家005     單  $  200  未中     -$200
  上午7:53:24  01160474  玩家012    31  $  500  未中     -$500
  上午7:53:24  01160474  玩家011    10  $ 2000  未中    -$2000
  上午7:53:24  01160474  玩家017    27  $  500  未中     -$500
  上午7:53:25  01160474  玩家010     大  $  500  未中     -$500
  上午7:53:26  01160474  玩家007    11  $ 1000  未中    -$1000
  上午7:53:26  01160474  玩家026    33  $ 1000  未中    -$1000
  上午7:53:26  01160474  玩家023     雙  $ 1000  中獎    +$1000
  上午7:53:27  01160474  玩家010    39  $ 2000  未中    -$2000
  上午7:53:27  01160474  玩家011    23  $  200  未中     -$200
  上午7:53:28  01160474  玩家019     大  $  200  未中     -$200
  上午7:53:28  01160474  玩家018    17  $ 1000  未中    -$1000
